#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2008 05 16 19 50 103  3.1  3.5  0.09 99.00  3.29 999 1004.8   3.2   2.3 999.0 99.0 99.00
2008 05 16 20 50  87  2.9  3.6  0.09 99.00  3.41 999 1003.9   3.1   2.3 999.0 99.0 99.00
2008 05 16 21 50  80  3.0  3.5  0.09 99.00  3.40 999 1002.9   4.2   2.2 999.0 99.0 99.00
2008 05 16 22 50  81  3.3  3.9  0.09 99.00  3.41 999 1001.2   3.9   2.2 999.0 99.0 99.00
2008 05 16 23 50  73  2.9  3.4  0.10 99.00  3.07 999 1002.0   3.5   2.2 999.0 99.0 99.00
2008 05 17 00 50  52  5.2 12.2  0.09 99.00  2.95 999 1001.6   4.6   2.2 999.0 99.0 99.00
2008 05 17 01 50  84  3.2  3.6  0.10 99.00  2.87 999 1001.9   3.6   2.2 999.0 99.0 99.00
2008 05 17 02 50 177  2.8  3.4  0.12 99.00  2.77 999 1002.1   3.9   2.2 999.0 99.0 99.00
2008 05 17 03 50 272  2.2  2.7  0.11 99.00  2.84 999 1002.5   3.5   2.2 999.0 99.0 99.00
2008 05 17 04 50 297  6.4  7.4  0.12 99.00  2.87 999 1003.0   3.5   2.2 999.0 99.0 99.00
2008 05 17 05 50 346  5.2  6.0  0.11 99.00  2.84 999 1002.3   6.2   2.2 999.0 99.0 99.00
2008 05 17 06 50 317  5.2  5.6  0.08 99.00  2.92 999 1002.5   5.9   2.2 999.0 99.0 99.00
2008 05 17 07 50 316  5.4  6.3  0.12 99.00  2.72 999 1002.6   5.3   2.2 999.0 99.0 99.00
2008 05 17 08 50 245  2.3  2.9  0.17  2.63  2.72 999 1002.2   5.1   2.2 999.0 99.0 99.00
2008 05 17 09 50 271  5.0  5.9  0.11 99.00  2.93 999 1002.1   4.7   2.2 999.0 99.0 99.00
2008 05 17 10 50 272  5.8  6.9  0.13 99.00  2.98 999 1002.1   4.2   2.2 999.0 99.0 99.00
2008 05 17 11 50 274  5.6  6.2  0.37  2.78  2.87 999 1002.0   4.3   2.2 999.0 99.0 99.00
2008 05 17 12 50 281  7.5  8.8  0.45  3.23  3.06 999 1001.5   5.0   2.2 999.0 99.0 99.00
2008 05 17 13 50 270  7.5  8.6  0.70  3.57  3.36 999 1001.4   4.7   2.2 999.0 99.0 99.00
2008 05 17 14 50 247  6.7  7.5  0.66  3.70  3.46 999 1001.3   4.5   2.2 999.0 99.0 99.00
2008 05 17 15 50 256  7.7  9.9  0.62  4.00  3.45 999 1001.0   4.9   2.3 999.0 99.0 99.00
2008 05 17 16 50 256  6.0  6.9  0.67  3.85  3.47 999 1000.9   4.9   2.2 999.0 99.0 99.00
2008 05 17 17 50 250  5.6  6.3  0.57  3.70  3.43 999 1000.6   5.1   2.3 999.0 99.0 99.00
2008 05 17 18 50 256  5.3  6.2  0.53  3.85  3.53 999  999.9   5.9   2.3 999.0 99.0 99.00
2008 05 17 19 50 250  6.2  7.3  0.55  3.85  3.55 999  999.9   5.7   2.2 999.0 99.0 99.00
2008 05 17 20 50   2 10.6 12.7  1.09  5.00  3.76 999 1001.2   5.5   2.2 999.0 99.0 99.00
2008 05 17 21 50 262  3.5  3.9  1.07  5.00  4.16 999 1001.1   4.6   2.3 999.0 99.0 99.00
2008 05 17 22 50 273  5.6  6.5  0.90  4.76  4.02 999 1001.0   4.6   2.2 999.0 99.0 99.00
2008 05 17 23 50 258  5.2  6.2  0.82  4.76  3.99 999 1001.1   4.7   2.3 999.0 99.0 99.00
2008 05 18 00 50 288  5.0  5.8  0.67  4.00  3.72 999 1001.8   4.1   2.2 999.0 99.0 99.00
2008 05 18 01 50  42  5.6  7.5  0.57  4.35  3.53 999 1002.6   5.2   2.2 999.0 99.0 99.00
2008 05 18 02 50  33  5.2  7.3  0.53  3.85  3.48 999 1004.0   4.7   2.2 999.0 99.0 99.00
2008 05 18 03 50 334  3.4  3.9 99.00 99.00 99.00 999 1004.0   3.8   2.2 999.0 99.0 99.00
2008 05 18 05 50 359  4.7  5.8  0.41  3.85  3.41 999 1004.6   4.1   2.2 999.0 99.0 99.00
2008 05 18 06 50 336  5.0  5.5  0.41  3.70  3.20 999 1004.9   3.7   2.2 999.0 99.0 99.00
