YYYY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
1999 05 26 19 224  5.8  6.8 99.00 99.00 99.00 999 1014.3   5.3   3.2 999.0 99.0
1999 05 26 20 231  7.4  8.3 99.00 99.00 99.00 999 1013.8   5.5   3.2 999.0 99.0
1999 05 26 21 227  6.3  6.9 99.00 99.00 99.00 999 1013.6   5.4   3.1 999.0 99.0
1999 05 26 22 227  5.0  5.7 99.00 99.00 99.00 999 1013.3   5.6   3.2 999.0 99.0
1999 05 26 23 233  5.1  6.1 99.00 99.00 99.00 999 1013.3   6.1   3.1 999.0 99.0
1999 05 27 00 220  4.9  5.4 99.00 99.00 99.00 999 1012.9   6.7   3.1 999.0 99.0
1999 05 27 01 219  3.7  4.1 99.00 99.00 99.00 999 1012.9   6.1   3.1 999.0 99.0
1999 05 27 02 204  3.4  3.9 99.00 99.00 99.00 999 1012.7   5.8   3.1 999.0 99.0
1999 05 27 03 209  4.3  4.6   .28  3.45  3.28 999 1012.7   6.4   3.1 999.0 99.0
1999 05 27 04 187  4.4  4.7   .25  3.45  3.20 999 1012.4   5.4   3.1 999.0 99.0
1999 05 27 05 198  3.7  4.1   .27  3.57  3.23 999 1012.4   5.3   3.1 999.0 99.0
1999 05 27 06 219  3.2  3.5   .33  3.33  3.24 999 1012.1   5.2   3.1 999.0 99.0
1999 05 27 07 197  1.6  2.0   .28  3.23  3.11 999 1011.9   4.9   3.1 999.0 99.0
1999 05 27 08 255  1.4  1.8   .25  3.03  3.04 999 1011.9   5.2   3.1 999.0 99.0
1999 05 27 09 245  1.3  1.9   .21  3.03  2.95 999 1012.1   5.1   3.0 999.0 99.0
1999 05 27 10 247  1.5  2.2   .25  3.03  3.01 999 1012.4   4.8   3.1 999.0 99.0
1999 05 27 11 225  3.3  3.8   .30  3.45  3.13 999 1012.7   4.7   3.0 999.0 99.0
1999 05 27 12 218  5.0  5.5   .39  3.23  3.24 999 1012.7   4.8   3.1 999.0 99.0
1999 05 27 13 218  5.1  5.6   .42  3.57  3.23 999 1012.8   5.1   3.1 999.0 99.0
1999 05 27 14 222  6.3  7.0   .46  3.45  3.31 999 1013.2   5.1   3.1 999.0 99.0
1999 05 27 15 217  5.7  6.4 99.00 99.00 99.00 999 1012.9   5.2   3.2 999.0 99.0
1999 05 27 16 211  6.5  7.4 99.00 99.00 99.00 999 1012.4   5.5   3.2 999.0 99.0
1999 05 27 17 209  7.2  8.1 99.00 99.00 99.00 999 1012.1   5.7   3.1 999.0 99.0
1999 05 27 18 227  6.9  7.8 99.00 99.00 99.00 999 1012.1   6.1   3.2 999.0 99.0
1999 05 27 19 224  6.6  7.5 99.00 99.00 99.00 999 1011.8   6.7   3.2 999.0 99.0
1999 05 27 20 223  6.2  7.0 99.00 99.00 99.00 999 1011.7   5.9   3.2 999.0 99.0
1999 05 27 21 214  5.6  6.2 99.00 99.00 99.00 999 1011.6   6.0   3.2 999.0 99.0
1999 05 27 22 226  6.3  6.8 99.00 99.00 99.00 999 1011.5   5.8   3.2 999.0 99.0
1999 05 27 23 246  4.7  5.3 99.00 99.00 99.00 999 1011.6   6.4   3.2 999.0 99.0
1999 05 28 00 246  4.9  5.4 99.00 99.00 99.00 999 1011.8   6.8   3.1 999.0 99.0
1999 05 28 01 299  1.5  1.9 99.00 99.00 99.00 999 1012.4   6.5   3.1 999.0 99.0
1999 05 28 02 213  3.2  4.1 99.00 99.00 99.00 999 1012.8   6.5   3.1 999.0 99.0
1999 05 28 03 224  3.3  3.7 99.00 99.00 99.00 999 1013.4   5.8   3.1 999.0 99.0
1999 05 28 04 222  2.8  3.1   .40  3.57  3.31 999 1013.7   5.1   3.1 999.0 99.0
1999 05 28 05 281  2.6  3.1   .38  3.45  3.31 999 1014.1   6.5   3.1 999.0 99.0
1999 05 28 06  14   .5  1.3   .37  3.57  3.38 999 1014.2   7.0   3.1 999.0 99.0
1999 05 28 07 308  1.4  2.4   .31  3.57  3.33 999 1014.6   6.3   3.0 999.0 99.0
1999 05 28 08  11  1.1  1.4   .31  3.70  3.31 999 1014.5   7.9   3.0 999.0 99.0
1999 05 28 09 218  3.6  4.6   .29  3.45  3.33 999 1015.0   7.9   3.0 999.0 99.0
1999 05 28 10 210  2.3  2.7   .26  3.45  3.37 999 1015.1   5.8   3.1 999.0 99.0
1999 05 28 11 209  2.6  2.8   .25  3.57  3.37 999 1015.2   5.5   3.1 999.0 99.0
1999 05 28 12 239  4.7  5.2   .25  4.00  3.45 999 1015.7   6.5   3.1 999.0 99.0
1999 05 28 13 236  4.3  4.9   .20  3.57  3.32 999 1016.0   6.4   3.1 999.0 99.0
1999 05 28 14 226  5.4  6.0   .20  3.85  3.37 999 1016.3   5.4   3.2 999.0 99.0
1999 05 28 15 220  5.8  6.4 99.00 99.00 99.00 999 1016.4   5.7   3.2 999.0 99.0
1999 05 28 16 229  5.2  5.9 99.00 99.00 99.00 999 1016.4   5.4   3.2 999.0 99.0
1999 05 28 17 217  5.3  5.8 99.00 99.00 99.00 999 1016.1   5.9   3.2 999.0 99.0
1999 05 28 18 211  5.2  5.6 99.00 99.00 99.00 999 1015.9   5.6   3.3 999.0 99.0
1999 05 28 19 210  5.8  6.5 99.00 99.00 99.00 999 1015.6   5.9   3.2 999.0 99.0
1999 05 28 20 206  5.3  6.2 99.00 99.00 99.00 999 1015.2   6.7   3.2 999.0 99.0
1999 05 28 21 199  4.8  5.2 99.00 99.00 99.00 999 1014.8   7.1   3.2 999.0 99.0
1999 05 28 22 211  4.6  4.9 99.00 99.00 99.00 999 1014.8   6.8   3.2 999.0 99.0
1999 05 28 23 188  3.8  4.1 99.00 99.00 99.00 999 1014.3   6.4   3.2 999.0 99.0
1999 05 29 00 167  5.6  6.2 99.00 99.00 99.00 999 1014.1   6.8   3.2 999.0 99.0
1999 05 29 01 161  6.2  6.9 99.00 99.00 99.00 999 1013.7   7.2   3.2 999.0 99.0
1999 05 29 02 166  6.1  6.7 99.00 99.00 99.00 999 1013.7   7.4   3.2 999.0 99.0
1999 05 29 03 149  3.9  4.4 99.00 99.00 99.00 999 1014.2   7.1   3.1 999.0 99.0
1999 05 29 04 153  3.6  3.9   .24  2.78  2.81 999 1014.2   6.6   3.1 999.0 99.0
1999 05 29 05 150  3.5  4.2   .27  2.86  2.90 999 1014.1   5.7   3.1 999.0 99.0
1999 05 29 06 215  3.7  4.1   .21  2.78  2.82 999 1014.0   6.5   3.1 999.0 99.0
1999 05 29 07 188  2.1  2.3   .18  2.70  2.77 999 1014.1   6.5   3.1 999.0 99.0
1999 05 29 08 182  2.9  3.2   .18  2.78  2.86 999 1013.7   7.3   3.1 999.0 99.0
1999 05 29 09 205  1.4  1.5   .18  2.50  2.87 999 1013.9   6.6   3.1 999.0 99.0
1999 05 29 10 174   .6  1.2   .00   .00   .00 999 1014.0   7.3   3.1 999.0 99.0
1999 05 29 11 172  2.2  2.4   .00   .00   .00 999 1014.2   8.5   3.1 999.0 99.0
1999 05 29 12  94  1.1  1.9   .00   .00   .00 999 1014.8   7.2   3.2 999.0 99.0
1999 05 29 13 147  3.8  4.4   .00   .00   .00 999 1014.4   6.7   3.2 999.0 99.0
1999 05 29 14 319   .5  1.5 99.00 99.00 99.00 999 1014.7   6.6   3.2 999.0 99.0
1999 05 29 15 184  1.9  2.2 99.00 99.00 99.00 999 1014.8   7.5   3.3 999.0 99.0
1999 05 29 16 214  3.0  3.4 99.00 99.00 99.00 999 1014.7   7.5   3.3 999.0 99.0
1999 05 29 17 219  5.2  5.9 99.00 99.00 99.00 999 1014.5   7.1   3.4 999.0 99.0
1999 05 29 18 210  5.7  6.1 99.00 99.00 99.00 999 1014.2   7.2   3.3 999.0 99.0
1999 05 29 19 201  5.8  6.4 99.00 99.00 99.00 999 1014.0   6.8   3.3 999.0 99.0
1999 05 29 20 210  4.4  4.8 99.00 99.00 99.00 999 1013.9   6.9   3.3 999.0 99.0
1999 05 29 21 221  2.6  3.0 99.00 99.00 99.00 999 1013.5   7.3   3.2 999.0 99.0
1999 05 29 22 205  2.9  3.0 99.00 99.00 99.00 999 1013.3   7.1   3.3 999.0 99.0
1999 05 29 23 200  4.7  4.9 99.00 99.00 99.00 999 1013.2   7.9   3.3 999.0 99.0
1999 05 30 00 203  3.6  3.9   .24  3.12  3.03 999 1013.2   7.3   3.3 999.0 99.0
1999 05 30 01 197  3.5  3.7   .22  3.03  3.07 999 1013.4   7.0   3.2 999.0 99.0
1999 05 30 02 213  4.8  5.1   .23  2.86  3.07 999 1013.6   7.6   3.2 999.0 99.0
1999 05 30 03 161  3.6  6.0   .24  2.78  3.08 999 1014.7   6.8   3.2 999.0 99.0
1999 05 30 04 122  3.5  3.6   .21  3.33  3.10 999 1015.1   9.0   3.2 999.0 99.0
1999 05 30 05 154  3.9  4.5   .21  3.57  3.11 999 1015.4   6.8   3.2 999.0 99.0
1999 05 30 06 168  4.4  4.6   .20  3.45  3.05 999 1015.3   7.2   3.2 999.0 99.0
1999 05 30 07 175  5.2  6.0   .22  2.78  3.07 999 1015.1   7.8   3.2 999.0 99.0
1999 05 30 08 203  4.8  5.1   .23  2.94  2.97 999 1015.2   8.5   3.2 999.0 99.0
1999 05 30 09 201  4.0  4.6   .22  2.78  2.92 999 1015.7   7.0   3.2 999.0 99.0
1999 05 30 10 274  2.0  2.3   .19  2.94  2.93 999 1016.3   5.9   3.2 999.0 99.0
1999 05 30 11 128  1.0  2.0   .16  2.63  2.87 999 1016.3   6.2   3.2 999.0 99.0
1999 05 30 12  54  2.5  3.8   .16  2.63  2.85 999 1016.8   7.0   3.2 999.0 99.0
1999 05 30 13 119  3.2  3.7   .00   .00   .00 999 1016.9   5.3   3.3 999.0 99.0
1999 05 30 14 183  4.3  4.6   .12  2.70  2.91 999 1016.8   7.6   3.3 999.0 99.0
1999 05 30 15 195  2.6  2.7   .13  2.63  2.81 999 1016.8   6.5   3.3 999.0 99.0
1999 05 30 16 162  4.3  4.9   .12  2.70  2.87 999 1016.4   7.1   3.4 999.0 99.0
1999 05 30 17 128  3.0  3.2   .00   .00   .00 999 1015.9   6.2   3.3 999.0 99.0
1999 05 30 18 142  3.2  3.6   .00   .00   .00 999 1015.5   6.7   3.4 999.0 99.0
1999 05 30 19 136  5.5  6.1   .00   .00   .00 999 1014.9   7.2   3.4 999.0 99.0
1999 05 30 20 137  3.2  4.2   .00   .00   .00 999 1014.8   6.3   3.3 999.0 99.0
1999 05 30 21 131  4.9  5.3   .00   .00   .00 999 1014.0   6.7   3.3 999.0 99.0
1999 05 30 22 142  3.4  3.6   .00   .00   .00 999 1012.8  11.1   3.3 999.0 99.0
1999 05 30 23 111  2.6  3.5   .15  2.70  2.83 999 1012.2   7.1   3.3 999.0 99.0
1999 05 31 00 110  2.3  3.0   .16  2.70  2.84 999 1011.6   9.1   3.3 999.0 99.0
1999 05 31 01 114  3.9  4.6   .17  2.70  2.89 999 1010.9   6.0   3.2 999.0 99.0
1999 05 31 02 120  3.6  4.0   .18  2.70  2.95 999 1010.8   5.8   3.2 999.0 99.0
1999 05 31 03 146  4.5  4.8   .20  2.70  3.02 999 1010.7   6.3   3.2 999.0 99.0
1999 05 31 04 170  4.8  5.3   .21  3.33  3.11 999 1010.3   7.3   3.2 999.0 99.0
1999 05 31 05 165  5.4  5.8   .22  3.12  3.13 999 1009.6   7.9   3.2 999.0 99.0
1999 05 31 06 172  6.1  6.6   .22  3.33  3.05 999 1008.9   9.6   3.2 999.0 99.0
1999 05 31 07 174  6.4  7.0   .24  3.23  3.04 999 1008.4   9.4   3.2 999.0 99.0
1999 05 31 08 170  5.4  5.9   .28  2.63  2.93 999 1007.7   8.2   3.2 999.0 99.0
1999 05 31 09 170  5.3  5.6   .30  3.23  3.09 999 1007.3   7.6   3.2 999.0 99.0
1999 05 31 10  35  3.0  3.2   .51  4.17  3.63 999 1007.3   6.4   3.2 999.0 99.0
1999 05 31 11 330  3.9  5.1   .50  4.55  3.73 999 1008.0   6.0   3.2 999.0 99.0
1999 05 31 12   8  5.7  6.9   .42  4.35  3.76 999 1007.9   5.3   3.2 999.0 99.0
1999 05 31 13   3  6.4  7.3   .36  4.35  3.26 999 1007.5   5.3   3.2 999.0 99.0
1999 05 31 14  27  6.5  8.1   .39  2.63  3.15 999 1007.9   5.6   3.2 999.0 99.0
1999 05 31 15 352  7.7  9.2   .49  2.94  3.00 999 1009.5   4.8   3.2 999.0 99.0
1999 05 31 16  21  9.2 10.9   .69  3.33  3.25 999 1008.8   4.5   3.2 999.0 99.0
1999 05 31 17  30  8.9 10.0   .91  4.00  3.57 999 1009.2   4.2   3.2 999.0 99.0
1999 05 31 18  25 11.2 13.5  1.09  4.35  3.90 999 1009.5   3.5   3.2 999.0 99.0
1999 05 31 19  18  9.4 11.6  1.45  5.26  4.34 999 1010.3   3.4   3.2 999.0 99.0
1999 05 31 20  28 10.5 12.7  1.48  5.00  4.37 999 1010.1   3.3   3.2 999.0 99.0
1999 05 31 21  21 10.8 12.9  1.53  5.88  4.57 999 1010.5   3.6   3.2 999.0 99.0
1999 05 31 22  24 10.8 12.6  1.69  5.56  4.76 999 1010.7   3.6   3.2 999.0 99.0
1999 05 31 23  29 11.3 13.1  1.75  6.25  4.71 999 1010.8   3.5   3.2 999.0 99.0
1999 06 01 00  26 10.3 14.1  1.83  6.25  4.85 999 1011.3   3.8   3.2 999.0 99.0
1999 06 01 01  22 10.2 11.8  1.61  5.88  4.80 999 1011.9   3.8   3.2 999.0 99.0
