#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2015 05 02 21 50  44  1.9  3.3  0.02 99.00 10.11 999 1008.6   8.4   8.3 999.0 99.0 99.00
2015 05 02 22 50  44  1.8  2.9  0.01 99.00  7.35 999 1008.2   9.6   8.8 999.0 99.0 99.00
2015 05 02 23 50  58  1.7  2.7  0.01 99.00  8.58 999 1007.4   8.6   8.9 999.0 99.0 99.00
2015 05 03 00 50  36  0.9  2.1  0.01 99.00  6.65 999 1007.3   7.2   8.8 999.0 99.0 99.00
2015 05 03 01 50  90  0.8  1.5  0.01 99.00  6.95 999 1007.8   7.2   8.6 999.0 99.0 99.00
2015 05 03 02 50 130  0.3  0.8 99.00 99.00 99.00 999 1008.1   7.2   8.5 999.0 99.0 99.00
2015 05 03 03 50   9  0.6  1.1  0.01 99.00  6.72 999 1007.5   7.5   8.3 999.0 99.0 99.00
2015 05 03 04 50  35  1.1  2.2  0.01 99.00  8.49 999 1007.0   7.7   8.0 999.0 99.0 99.00
2015 05 03 05 50  26  1.0  2.3  0.01 99.00  7.22 999 1006.5   7.1   7.9 999.0 99.0 99.00
2015 05 03 06 50  58  1.5  2.1 99.00 99.00 99.00 999 1005.9   6.6   7.7 999.0 99.0 99.00
2015 05 03 07 50  44  0.2  1.2  0.01 99.00  7.05 999 1005.5   7.2   7.5 999.0 99.0 99.00
2015 05 03 08 50 129  0.8  2.1  0.01 99.00  7.30 999 1006.1   6.0   7.4 999.0 99.0 99.00
2015 05 03 09 50 202  0.7  1.7  0.01 99.00  7.45 999 1006.0   7.7   7.4 999.0 99.0 99.00
2015 05 03 10 50 162  1.3  2.3  0.01 99.00  8.21 999 1004.8   9.1   7.6 999.0 99.0 99.00
2015 05 03 11 50 240  2.9  4.4 99.00 99.00 99.00 999 1005.5  13.1   8.6 999.0 99.0 99.00
2015 05 03 12 50 230  2.6  4.6  0.01 99.00  7.90 999 1006.0  15.9  10.7 999.0 99.0 99.00
2015 05 03 13 50 219  1.8  3.4  0.02 99.00  9.27 999 1006.2  16.6  11.7 999.0 99.0 99.00
2015 05 03 14 50 214  3.0  5.4 99.00 99.00 99.00 999 1006.0  18.5  12.4 999.0 99.0 99.00
2015 05 03 15 50 215  2.0  4.7  0.01 99.00  6.12 999 1006.1  20.2  13.2 999.0 99.0 99.00
2015 05 03 16 50 210  3.1  5.1  0.01 99.00  7.16 999 1006.5  22.2  14.7 999.0 99.0 99.00
2015 05 03 17 50 270  0.5  1.4  0.01 99.00  6.95 999 1006.9  23.1  15.8 999.0 99.0 99.00
2015 05 03 18 50 279  2.0  5.7  0.01 99.00  8.41 999 1007.1  24.5  16.3 999.0 99.0 99.00
2015 05 03 19 50 261  3.2  6.5  0.01 99.00  6.09 999 1007.2  24.7  16.9 999.0 99.0 99.00
2015 05 03 20 50 297  1.5  3.8 99.00 99.00 99.00 999 1007.8  23.0  18.1 999.0 99.0 99.00
2015 05 03 21 50 317  4.3  9.8  0.01 99.00  7.92 999 1009.4  21.5  18.6 999.0 99.0 99.00
2015 05 03 22 50 262  2.4  4.1  0.01 99.00  6.73 999 1010.7  17.8  17.6 999.0 99.0 99.00
2015 05 03 23 50 177  1.4  2.5  0.01 99.00  6.55 999 1009.9  16.8  16.4 999.0 99.0 99.00
2015 05 04 00 50 237  1.5  2.8  0.01 99.00  6.83 999 1010.1  15.1  15.7 999.0 99.0 99.00
2015 05 04 01 50 328  1.7  3.5 99.00 99.00 99.00 999 1010.2  17.7  15.6 999.0 99.0 99.00
2015 05 04 02 50 259  0.6  1.0  0.01 99.00  8.42 999 1011.7  15.6  15.3 999.0 99.0 99.00
2015 05 04 03 50 260  0.6  2.3  0.01 99.00  7.35 999 1012.5  13.8  14.7 999.0 99.0 99.00
2015 05 04 04 50 329  2.6  4.2  0.01 99.00  8.05 999 1012.8  15.3  14.6 999.0 99.0 99.00
2015 05 04 05 50 332  4.4  7.7 99.00 99.00 99.00 999 1014.0  14.4  14.4 999.0 99.0 99.00
2015 05 04 06 50 331  4.2  6.7  0.01 99.00  8.54 999 1014.7  13.6  14.0 999.0 99.0 99.00
2015 05 04 07 50 330  4.7  7.5  0.01 99.00  9.12 999 1015.3  12.5  13.4 999.0 99.0 99.00
2015 05 04 08 50 326  5.5  8.8  0.01 99.00  8.50 999 1015.9  11.5  12.8 999.0 99.0 99.00
2015 05 04 09 50 106  1.1  2.0  0.01 99.00  6.67 999 1017.6  10.3  12.2 999.0 99.0 99.00
2015 05 04 10 50 221  0.7  1.5 99.00 99.00 99.00 999 1018.3   9.3  11.9 999.0 99.0 99.00
2015 05 04 11 50 259  1.2  2.0  0.01 99.00  7.32 999 1019.1   9.7  11.6 999.0 99.0 99.00
2015 05 04 12 50 197  1.6  2.4  0.01 99.00  7.15 999 1020.6  10.8  11.6 999.0 99.0 99.00
2015 05 04 13 50 175  1.5  2.7  0.01 99.00  8.29 999 1021.0  12.7  12.1 999.0 99.0 99.00
2015 05 04 14 50 326  2.6  5.5  0.02 99.00  9.61 999 1021.4  14.3  12.7 999.0 99.0 99.00
2015 05 04 15 50 334  3.8  7.4  0.01 99.00  6.55 999 1021.6  15.2  13.5 999.0 99.0 99.00
2015 05 04 16 50 320  1.9  4.5  0.01 99.00  7.55 999 1022.1  16.0  14.2 999.0 99.0 99.00
2015 05 04 17 50 333  2.0  4.6  0.02 99.00  8.38 999 1022.1  17.2  14.6 999.0 99.0 99.00
2015 05 04 18 50 334  1.5  3.9  0.01 99.00  8.46 999 1021.8  18.6  15.3 999.0 99.0 99.00
2015 05 04 19 50  56  1.2  2.2 99.00 99.00 99.00 999 1022.0  17.3  15.7 999.0 99.0 99.00
2015 05 04 20 50 108  1.7  4.0  0.01 99.00  7.54 999 1021.6  19.4  16.5 999.0 99.0 99.00
2015 05 04 21 50 127  1.4  3.1  0.01 99.00  6.71 999 1021.4  18.7  16.8 999.0 99.0 99.00
2015 05 04 22 50 130  2.0  2.9  0.01 99.00  8.16 999 1021.5  19.3  17.1 999.0 99.0 99.00
2015 05 04 23 50 133  1.3  2.3  0.01 99.00  6.79 999 1021.6  19.7  17.3 999.0 99.0 99.00
2015 05 05 00 50 156  0.6  1.2  0.01 99.00  7.36 999 1021.8  18.2  17.2 999.0 99.0 99.00
2015 05 05 01 50  65  0.4  0.9  0.01 99.00  8.05 999 1022.2  14.2  16.6 999.0 99.0 99.00
2015 05 05 02 50  36  2.7  4.2  0.01 99.00  7.98 999 1023.1 999.0  15.1 999.0 99.0 99.00
2015 05 05 03 50  42  1.0  1.6 99.00 99.00 99.00 999 1023.4   6.6  12.9 999.0 99.0 99.00
2015 05 05 04 50 181  1.0  1.6 99.00 99.00 99.00 999 1023.8   9.0  12.8 999.0 99.0 99.00
2015 05 05 05 50 174  0.0  0.3  0.02 99.00  9.07 999 1024.0   9.2  12.5 999.0 99.0 99.00
2015 05 05 06 50 206  0.4  0.9  0.01 99.00  8.70 999 1024.6   8.6  12.0 999.0 99.0 99.00
2015 05 05 07 50  66  1.7  2.8  0.01 99.00  7.60 999 1024.8   5.7  11.2 999.0 99.0 99.00
2015 05 05 08 50  34  0.9  1.3 99.00 99.00 99.00 999 1024.7   6.2  10.2 999.0 99.0 99.00
2015 05 05 09 50 172  0.2  1.0  0.02 99.00  8.81 999 1024.7   6.9  10.1 999.0 99.0 99.00
2015 05 05 10 50  49  1.0  1.2 99.00 99.00 99.00 999 1024.9   5.6   9.3 999.0 99.0 99.00
2015 05 05 11 50  10  0.3  0.7  0.02 99.00  9.33 999 1025.3   7.3   9.1 999.0 99.0 99.00
2015 05 05 12 50  61  0.6  1.1 99.00 99.00 99.00 999 1025.8   7.9   9.2 999.0 99.0 99.00
2015 05 05 13 50  62  1.4  2.5  0.01 99.00  7.27 999 1026.1   8.9   9.9 999.0 99.0 99.00
2015 05 05 14 50  58  2.2  2.8 99.00 99.00 99.00 999 1025.9   8.4  10.1 999.0 99.0 99.00
2015 05 05 15 50  33  1.9  3.4  0.02 99.00  9.06 999 1025.3   8.4  10.0 999.0 99.0 99.00
2015 05 05 16 50  48  2.5  3.6  0.01 99.00  8.51 999 1024.8   8.7  10.0 999.0 99.0 99.00
2015 05 05 17 50  32  2.2  3.9  0.02 99.00  8.87 999 1024.3   7.9  10.0 999.0 99.0 99.00
2015 05 05 18 50  18  1.6  2.8  0.01 99.00  8.31 999 1023.6   8.4  10.0 999.0 99.0 99.00
2015 05 05 19 50  49  1.1  2.5 99.00 99.00 99.00 999 1023.0  10.4  10.6 999.0 99.0 99.00
2015 05 05 20 50  51  2.0  4.2 99.00 99.00 99.00 999 1022.5  10.7  11.2 999.0 99.0 99.00
2015 05 05 21 50  68  1.0  2.0  0.01 99.00  6.50 999 1021.8  10.6  11.3 999.0 99.0 99.00
2015 05 05 22 50  83  1.5  2.6  0.01 99.00  6.72 999 1021.5  10.1  11.6 999.0 99.0 99.00
2015 05 05 23 50 132  1.3  2.7  0.02 99.00  9.00 999 1021.2   9.9  11.5 999.0 99.0 99.00
2015 05 06 00 50  23  1.3  2.8  0.01 99.00  6.38 999 1021.0  10.0  11.6 999.0 99.0 99.00
2015 05 06 01 50  71  1.6  2.9  0.01 99.00  6.79 999 1021.6   7.7  11.2 999.0 99.0 99.00
2015 05 06 02 50  35  1.5  3.7 99.00 99.00 99.00 999 1022.3   6.4  10.3 999.0 99.0 99.00
2015 05 06 03 50   9  0.9  1.9  0.02 99.00  8.88 999 1022.4   6.6   9.8 999.0 99.0 99.00
2015 05 06 04 50  46  1.6  3.2  0.01 99.00  8.18 999 1022.3   6.8   9.4 999.0 99.0 99.00
2015 05 06 05 50  43  1.0  2.3  0.01 99.00  7.58 999 1022.0   7.2   9.1 999.0 99.0 99.00
2015 05 06 06 50  28  1.6  3.1  0.01 99.00  6.40 999 1021.8   7.0   8.9 999.0 99.0 99.00
2015 05 06 07 50  41  1.5  2.4 99.00 99.00 99.00 999 1021.1   6.1   8.5 999.0 99.0 99.00
2015 05 06 08 50  65  1.6  2.4  0.02 99.00 10.62 999 1020.8   5.9   8.2 999.0 99.0 99.00
2015 05 06 09 50  50  2.2  3.4  0.02 99.00 10.20 999 1020.7   6.3   8.1 999.0 99.0 99.00
2015 05 06 10 50  38  1.2  2.5  0.01 99.00  7.46 999 1020.8   5.2   7.8 999.0 99.0 99.00
2015 05 06 11 50  40  1.8  3.3  0.01 99.00  8.68 999 1020.6   5.5   7.4 999.0 99.0 99.00
2015 05 06 12 50  38  2.6  4.3 99.00 99.00 99.00 999 1020.4   6.1   7.3 999.0 99.0 99.00
2015 05 06 13 50  76  1.8  3.9  0.01 99.00  7.29 999 1020.5   6.3   7.2 999.0 99.0 99.00
2015 05 06 14 50  42  2.1  4.1  0.02 99.00 10.12 999 1020.0   7.0   7.3 999.0 99.0 99.00
2015 05 06 15 50  37  3.6  5.4  0.01 99.00  8.58 999 1019.8   6.7   7.5 999.0 99.0 99.00
2015 05 06 16 50  40  2.9  4.9  0.01 99.00  7.79 999 1019.5   6.6   7.2 999.0 99.0 99.00
2015 05 06 17 50  40  4.2  5.9 99.00 99.00 99.00 999 1018.9   7.6   7.7 999.0 99.0 99.00
2015 05 06 18 50  30  2.7  5.5  0.01 99.00  8.73 999 1018.6   7.8   8.1 999.0 99.0 99.00
2015 05 06 19 50  50  2.9  5.2  0.02 99.00  9.16 999 1017.8   8.1   8.2 999.0 99.0 99.00
2015 05 06 20 50  54  3.6  6.5  0.02 99.00 10.54 999 1017.1   8.1   8.5 999.0 99.0 99.00
2015 05 06 21 50  45  2.4  4.8 99.00 99.00 99.00 999 1016.0   8.6   8.7 999.0 99.0 99.00
2015 05 06 22 50  54  3.4  6.1  0.01 99.00  7.17 999 1015.4   8.2   8.8 999.0 99.0 99.00
2015 05 06 23 50  51  3.3  6.3  0.02 99.00  9.12 999 1014.4   8.6   8.6 999.0 99.0 99.00
2015 05 07 00 50  80  2.7  4.4  0.01 99.00  7.70 999 1014.3   7.4   8.6 999.0 99.0 99.00
2015 05 07 01 50  68  1.6  3.2  0.01 99.00  7.03 999 1014.2   7.0   8.3 999.0 99.0 99.00
2015 05 07 02 50  86  1.5  2.7 99.00 99.00 99.00 999 1014.4   6.7   8.0 999.0 99.0 99.00
2015 05 07 03 50  45  1.5  3.0 99.00 99.00 99.00 999 1014.3   6.4   7.9 999.0 99.0 99.00
2015 05 07 04 50  19  1.4  2.8  0.01 99.00  6.99 999 1013.9   6.4   7.7 999.0 99.0 99.00
2015 05 07 05 50  42  0.6  1.9  0.01 99.00  7.37 999 1013.5   6.2   7.6 999.0 99.0 99.00
2015 05 07 06 50  50  0.7  1.3  0.01 99.00  8.05 999 1012.9   6.0   7.5 999.0 99.0 99.00
2015 05 07 07 50  29  1.4  2.4  0.01 99.00  8.53 999 1012.6   6.0   7.3 999.0 99.0 99.00
2015 05 07 08 50  28  1.8  3.0  0.01 99.00  6.28 999 1012.1   5.9   7.2 999.0 99.0 99.00
2015 05 07 09 50  19  1.5  2.8  0.01 99.00  9.29 999 1011.4   5.7   7.0 999.0 99.0 99.00
2015 05 07 10 50  31  2.0  3.5  0.01 99.00  9.39 999 1011.1   5.9   6.9 999.0 99.0 99.00
2015 05 07 11 50  42  2.0  3.0 99.00 99.00 99.00 999 1010.4   5.7   6.7 999.0 99.0 99.00
2015 05 07 12 50  81  1.9  4.4 99.00 99.00 99.00 999 1010.3   6.7   6.8 999.0 99.0 99.00
2015 05 07 13 50  53  1.2  3.3  0.01 99.00  9.07 999 1009.8   7.7   7.4 999.0 99.0 99.00
2015 05 07 14 50  74  1.7  3.5  0.01 99.00  8.75 999 1009.0   7.0   7.5 999.0 99.0 99.00
2015 05 07 15 50  29  2.1  3.7  0.02 99.00  9.71 999 1008.3   7.6   7.7 999.0 99.0 99.00
2015 05 07 16 50   9  1.4  3.5  0.01 99.00  8.85 999 1008.0   6.7   7.7 999.0 99.0 99.00
2015 05 07 17 50  56  2.3  4.9  0.01 99.00  8.58 999 1007.6   7.3   7.7 999.0 99.0 99.00
2015 05 07 18 50  64  2.1  3.8  0.01 99.00  7.84 999 1007.3   7.1   7.7 999.0 99.0 99.00
2015 05 07 19 50  63  1.5  2.8  0.01 99.00  8.53 999 1006.6   7.5   7.8 999.0 99.0 99.00
2015 05 07 20 50  13  1.0  2.9  0.01 99.00  7.68 999 1006.3   6.9   7.8 999.0 99.0 99.00
2015 05 07 21 50  36  1.0  1.9  0.02 99.00  9.54 999 1006.0   6.7   7.8 999.0 99.0 99.00
2015 05 07 22 50  38  1.4  2.9  0.01 99.00  7.50 999 1005.4   6.5   7.6 999.0 99.0 99.00
2015 05 07 23 50  62  0.7  1.5  0.01 99.00  7.59 999 1004.8   6.6   7.6 999.0 99.0 99.00
2015 05 08 00 50  36  1.3  2.1  0.01 99.00  8.88 999 1004.9   6.9   7.6 999.0 99.0 99.00
2015 05 08 01 50  44  0.8  1.6  0.01 99.00  7.95 999 1004.5   6.2   7.5 999.0 99.0 99.00
2015 05 08 02 50  90  0.8  3.0 99.00 99.00 99.00 999 1005.2   7.1   7.5 999.0 99.0 99.00
2015 05 08 03 50 206  1.9  2.9  0.01 99.00  8.26 999 1005.1   8.1   7.7 999.0 99.0 99.00
2015 05 08 04 50 200  1.1  1.7  0.01 99.00  8.58 999 1005.2   9.0   8.1 999.0 99.0 99.00
2015 05 08 05 50 315  1.2  5.8 99.00 99.00 99.00 999 1005.6  13.6   9.4 999.0 99.0 99.00
2015 05 08 06 50 217  2.6  5.8 99.00 99.00 99.00 999 1006.9  12.0   9.9 999.0 99.0 99.00
2015 05 08 07 50 238  2.7  7.5  0.01 99.00  8.81 999 1007.7  10.8   9.6 999.0 99.0 99.00
2015 05 08 08 50 300  1.2  3.9  0.01 99.00  6.40 999 1008.7  10.0   9.1 999.0 99.0 99.00
2015 05 08 09 50 246  2.8  6.7  0.01 99.00  8.19 999 1009.9   8.6   8.7 999.0 99.0 99.00
2015 05 08 10 50 260  2.7  4.6  0.01 99.00  9.24 999 1011.3   7.9   8.5 999.0 99.0 99.00
2015 05 08 11 50 259  3.1  6.8 99.00 99.00 99.00 999 1012.2   7.3   8.1 999.0 99.0 99.00
2015 05 08 12 50 280  1.9  5.6  0.01 99.00  8.17 999 1013.3   6.9   7.8 999.0 99.0 99.00
2015 05 08 13 50 310  2.0  5.1  0.02 99.00  9.76 999 1014.1   6.9   7.6 999.0 99.0 99.00
2015 05 08 14 50 272  3.8  6.8 99.00 99.00 99.00 999 1014.7   7.4   7.6 999.0 99.0 99.00
2015 05 08 15 50 325  2.9  5.5  0.01 99.00  6.51 999 1015.3   8.1   7.9 999.0 99.0 99.00
2015 05 08 16 50 259  3.9  6.7  0.01 99.00  8.43 999 1015.9   8.6   8.2 999.0 99.0 99.00
2015 05 08 17 50 330  3.5  6.4 99.00 99.00 99.00 999 1015.9   9.6   8.8 999.0 99.0 99.00
2015 05 08 18 50 314  1.2  4.0  0.01 99.00  6.49 999 1016.0  10.9   9.3 999.0 99.0 99.00
2015 05 08 19 50 283  1.8  5.0  0.01 99.00  7.17 999 1016.3  11.6  10.0 999.0 99.0 99.00
2015 05 08 20 50 350  3.3  5.9  0.01 99.00  7.80 999 1016.2  12.1  10.8 999.0 99.0 99.00
2015 05 08 21 50 325  1.9  4.2  0.02 99.00  9.24 999 1016.5  12.8  11.3 999.0 99.0 99.00
2015 05 08 22 50 320  1.4  2.7 99.00 99.00 99.00 999 1016.4  13.6  11.7 999.0 99.0 99.00
2015 05 08 23 50 312  1.2  3.2  0.01 99.00  8.13 999 1016.7  14.0  12.2 999.0 99.0 99.00
2015 05 09 00 50 328  2.5  4.4 99.00 99.00 99.00 999 1017.3  12.6  12.3 999.0 99.0 99.00
2015 05 09 01 50 337  3.2  5.1 99.00 99.00 99.00 999 1018.5  11.4  12.0 999.0 99.0 99.00
2015 05 09 02 50 335  3.5  6.0 99.00 99.00 99.00 999 1019.2  10.5  11.3 999.0 99.0 99.00
2015 05 09 03 50 339  4.1  6.6  0.01 99.00  6.71 999 1019.4   9.8  10.8 999.0 99.0 99.00
2015 05 09 04 50   6  2.5  4.6  0.01 99.00  7.90 999 1019.7   9.1  10.2 999.0 99.0 99.00
2015 05 09 05 50 340  3.6  6.2  0.01 99.00  6.03 999 1019.8   8.6   9.8 999.0 99.0 99.00
2015 05 09 06 50 340  3.3  5.4  0.01 99.00  7.28 999 1019.8   8.3   9.4 999.0 99.0 99.00
2015 05 09 07 50 348  2.4  4.3  0.01 99.00  7.13 999 1020.5   8.1   9.1 999.0 99.0 99.00
2015 05 09 08 50   3  2.5  3.8  0.01 99.00  6.54 999 1021.1   8.2   9.0 999.0 99.0 99.00
2015 05 09 09 50   3  2.2  4.1  0.02 99.00  9.62 999 1021.6   7.7   8.8 999.0 99.0 99.00
2015 05 09 10 50  22  0.4  1.0  0.01 99.00  5.70 999 1022.6   5.6   8.4 999.0 99.0 99.00
2015 05 09 11 50  20  0.5  1.2  0.01 99.00  8.53 999 1023.0   6.2   8.2 999.0 99.0 99.00
2015 05 09 12 50  35  0.5  1.3  0.01 99.00  8.62 999 1023.4   7.2   8.1 999.0 99.0 99.00
2015 05 09 13 50  47  2.1  3.5  0.01 99.00  7.54 999 1023.5   5.7   7.9 999.0 99.0 99.00
2015 05 09 14 50  38  3.0  4.4  0.01 99.00  6.08 999 1023.8   6.8   8.0 999.0 99.0 99.00
2015 05 09 15 50  39  4.2  5.6  0.02 99.00  9.04 999 1023.8   6.8   8.0 999.0 99.0 99.00
2015 05 09 16 50  40  4.7  6.6 99.00 99.00 99.00 999 1023.8   7.0   8.1 999.0 99.0 99.00
2015 05 09 17 50  38  3.8  6.3 99.00 99.00 99.00 999 1023.3   7.1   8.2 999.0 99.0 99.00
2015 05 09 18 50  47  3.4  6.4  0.01 99.00  8.67 999 1023.7   7.2   8.2 999.0 99.0 99.00
2015 05 09 19 50  40  5.0  6.9  0.01 99.00  7.60 999 1024.1   5.6   7.9 999.0 99.0 99.00
2015 05 09 20 50  37  3.6  7.4  0.02 99.00 10.42 999 1024.3   6.0   7.5 999.0 99.0 99.00
2015 05 09 21 50  42  3.3  5.8  0.01 99.00  7.88 999 1024.3   6.0   7.3 999.0 99.0 99.00
2015 05 09 22 50  41  4.5  6.2 99.00 99.00 99.00 999 1024.0   5.1   7.1 999.0 99.0 99.00
2015 05 09 23 50  37  3.0  5.6  0.01 99.00  8.16 999 1023.8   5.2   7.0 999.0 99.0 99.00
2015 05 10 00 50  43  2.4  4.1  0.01 99.00  7.69 999 1024.1   4.9   7.1 999.0 99.0 99.00
2015 05 10 01 50  21  1.2  2.9  0.01 99.00  6.41 999 1024.9   4.7   7.0 999.0 99.0 99.00
2015 05 10 02 50  42  2.2  3.6  0.01 99.00  7.90 999 1024.7   4.5   6.6 999.0 99.0 99.00
2015 05 10 03 50  46  2.3  4.6  0.01 99.00  7.83 999 1025.1   4.4   6.2 999.0 99.0 99.00
2015 05 10 04 50  41  3.1  4.3  0.01 99.00  8.39 999 1024.6   4.8   6.0 999.0 99.0 99.00
2015 05 10 05 50  40  4.1  7.1  0.01 99.00  7.66 999 1024.8   4.2   5.7 999.0 99.0 99.00
2015 05 10 06 50  21  2.3  4.6  0.01 99.00  8.10 999 1024.2   4.5   5.5 999.0 99.0 99.00
2015 05 10 07 50  42  3.5  5.5  0.01 99.00  8.84 999 1024.1   4.4   5.4 999.0 99.0 99.00
2015 05 10 08 50  47  2.1  3.6  0.01 99.00  7.12 999 1024.4   4.4   5.3 999.0 99.0 99.00
2015 05 10 09 50  53  2.8  5.3  0.01 99.00  7.26 999 1024.7   3.8   5.1 999.0 99.0 99.00
2015 05 10 10 50  48  3.5  6.0  0.01 99.00  8.38 999 1024.9   4.2   4.9 999.0 99.0 99.00
2015 05 10 11 50  42  6.0  8.6  0.01 99.00  9.03 999 1025.3   4.4   4.9 999.0 99.0 99.00
