YY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
96 04 30 00  26  4.8  5.4   .36  3.33  3.23 999 1015.2   1.6    .8 999.0 99.0
96 04 30 01  23  4.6  5.0   .36  3.33  3.18 999 1014.5   2.1    .8 999.0 99.0
96 04 30 02  25  4.1  4.6   .32  3.33  3.17 999 1014.0   2.1    .8 999.0 99.0
96 04 30 03  20  4.6  5.3   .30  3.33  3.13 999 1013.3   2.1    .8 999.0 99.0
96 04 30 04  22  5.0  5.7   .27  3.03  3.08 999 1012.4   2.4    .8 999.0 99.0
96 04 30 05  69  3.3  5.6   .31  3.03  3.00 999 1011.5   2.1    .8 999.0 99.0
96 04 30 06  47  4.5  5.2   .39  2.94  3.00 999 1010.2   2.1    .8 999.0 99.0
96 04 30 07  62  4.8  5.6   .35  2.94  3.00 999 1009.2   2.0    .8 999.0 99.0
96 04 30 08  18  3.9  4.4   .37  3.12  3.04 999 1008.4   1.6    .8 999.0 99.0
96 04 30 09  42  5.7  6.6   .38  3.12  2.98 999 1007.6   1.7    .8 999.0 99.0
96 04 30 10  38  5.8  7.4   .42  3.03  3.08 999 1006.8   1.6    .8 999.0 99.0
96 04 30 11  50  8.8 10.8   .69  4.00  3.39 999 1006.1   1.7    .8 999.0 99.0
96 04 30 12  20  6.9  8.5  1.04  4.76  3.81 999 1005.2   2.0    .8 999.0 99.0
96 04 30 13  13  7.0  8.1   .97  4.76  3.92 999 1004.4   1.7    .8 999.0 99.0
96 04 30 14  14 10.4 12.2  1.19  5.00  4.12 999 1004.1   1.7    .8 999.0 99.0
96 04 30 15  17 11.2 14.2  1.51  5.56  4.31 999 1003.5   -.3    .8 999.0 99.0
96 04 30 16 355 10.6 12.3  1.62  5.56  4.54 999 1002.7   -.3    .8 999.0 99.0
96 04 30 17 339 10.0 11.8  1.56  6.25  4.60 999 1001.8   -.2    .8 999.0 99.0
96 04 30 18 340 10.3 12.5  1.55  6.25  4.61 999 1001.1   -.2    .8 999.0 99.0
96 04 30 19 340 10.7 13.4  1.66  7.14  4.62 999 1000.7   -.3    .8 999.0 99.0
96 04 30 20 344  9.1 11.0  1.68  6.67  4.62 999 1001.0   -.3    .8 999.0 99.0
96 04 30 21 349  7.8  9.0  1.97  7.14  5.11 999 1001.1   -.3    .8 999.0 99.0
96 04 30 22 356  8.3 10.0  1.93  7.14  5.25 999 1001.2   -.6    .8 999.0 99.0
96 04 30 23 348 11.4 13.8  2.00  7.69  5.15 999 1001.2   -.8    .8 999.0 99.0
96 05 01 00 357  8.4 10.1  2.10  7.69  5.28 999 1001.3   -.8    .8 999.0 99.0
96 05 01 01 330  8.3  9.7  2.03  8.33  5.20 999 1001.3  -1.1    .7 999.0 99.0
96 05 01 02 336  6.4  7.5  1.91  6.67  5.14 999 1001.4  -1.0    .7 999.0 99.0
96 05 01 03 322  7.2  8.3  1.83  7.69  5.32 999 1001.3  -1.0    .7 999.0 99.0
96 05 01 04 316  7.3  8.5  1.62  7.69  4.94 999 1001.0   -.8    .6 999.0 99.0
96 05 01 05 340  9.1 11.4  1.63  8.33  4.78 999 1000.6   -.5    .6 999.0 99.0
96 05 01 06 338  9.6 12.2  1.55  7.69  4.60 999 1000.5   -.7    .6 999.0 99.0
96 05 01 07 335  9.3 11.2  1.58  6.67  4.71 999 1000.5  -1.1    .5 999.0 99.0
96 05 01 08 325  8.4  9.7  1.47  7.14  4.57 999 1000.6  -1.2    .5 999.0 99.0
96 05 01 09 324  8.0  9.6  1.36  5.88  4.53 999 1001.1  -1.8    .5 999.0 99.0
96 05 01 10 316  7.7  9.5  1.29  6.67  4.41 999 1001.2  -1.6    .5 999.0 99.0
96 05 01 11 313  8.5 10.9  1.22  6.67  4.21 999 1001.1  -1.1    .5 999.0 99.0
96 05 01 12 307  8.8 10.9  1.35  4.35  4.26 999 1001.3   -.3    .5 999.0 99.0
96 05 01 13 314  9.1 11.0  1.37  4.35  4.17 999 1001.9   -.1    .5 999.0 99.0
96 05 01 14 309  8.8 10.5  1.21  4.55  4.02 999 1002.1    .0    .6 999.0 99.0
96 05 01 15 320  7.8  9.3  1.25  4.35  4.07 999 1002.6    .1    .6 999.0 99.0
96 05 01 16 299  7.4  8.4  1.11  4.55  3.99 999 1002.9    .4    .7 999.0 99.0
96 05 01 17 274  6.3  7.9  1.04  4.17  3.96 999 1003.5    .9    .8 999.0 99.0
96 05 01 18 252  7.8  9.0  1.04  4.55  4.04 999 1003.7   1.3    .8 999.0 99.0
96 05 01 19 270  9.1 10.6  1.14  4.76  3.93 999 1004.2   1.6    .8 999.0 99.0
96 05 01 20 236  7.7  8.8  1.03  4.55  3.83 999 1004.5   1.6    .8 999.0 99.0
96 05 01 21 241  8.0  9.3   .93  4.35  3.71 999 1005.1   2.0    .8 999.0 99.0
96 05 01 22 249  8.2  9.3   .84  4.17  3.59 999 1005.3   2.0    .8 999.0 99.0
96 05 01 23 242  4.3  4.8   .76  4.00  3.51 999 1005.9   2.1    .8 999.0 99.0
96 05 02 00 265  4.8  5.4   .58  3.85  3.38 999 1005.9   2.3    .8 999.0 99.0
96 05 02 01 270  5.2  5.7   .48  3.33  3.32 999 1006.4   2.5    .8 999.0 99.0
96 05 02 02 279  5.1  5.6   .44  3.70  3.28 999 1006.8   3.1    .8 999.0 99.0
96 05 02 03 281  5.4  6.1   .38  3.57  3.15 999 1007.6   3.1    .8 999.0 99.0
96 05 02 04 275  5.7  6.6   .36  3.33  3.15 999 1008.1   3.1    .8 999.0 99.0
96 05 02 05 272  5.0  5.7   .41  3.57  3.19 999 1008.1   3.1    .8 999.0 99.0
96 05 02 06 259  4.9  5.4   .30  3.33  3.15 999 1008.2   2.4    .7 999.0 99.0
96 05 02 07 254  4.8  5.6   .28  3.12  3.06 999 1008.2   2.5    .7 999.0 99.0
96 05 02 08 263  5.6  6.5   .30  3.12  2.94 999 1008.2   2.0    .7 999.0 99.0
96 05 02 09 269  5.8  6.5   .30  2.70  2.85 999 1008.5   2.0    .7 999.0 99.0
96 05 02 10 273  6.3  7.1   .32  3.03  2.89 999 1009.0   2.1    .6 999.0 99.0
96 05 02 11 276  7.0  8.2   .42  2.94  2.89 999 1009.2   2.1    .5 999.0 99.0
96 05 02 12 266  5.9  7.2   .43  2.94  2.96 999 1009.9   1.7    .7 999.0 99.0
96 05 02 13 278  5.9  6.8   .51  3.23  3.05 999 1010.5   2.0    .8 999.0 99.0
96 05 02 14 265  5.2  6.1   .46  3.23  3.05 999 1010.8   1.7    .8 999.0 99.0
96 05 02 15 259  5.4  6.0   .37  2.94  3.00 999 1011.1   1.6    .8 999.0 99.0
96 05 02 16 246  4.6  5.5   .36  3.12  3.02 999 1011.3   1.6    .8 999.0 99.0
96 05 02 17 232  6.0  7.4   .38  3.23  2.98 999 1011.5   1.6    .8 999.0 99.0
96 05 02 18 210  5.2  5.8   .38  3.23  3.02 999 1011.3   2.0    .8 999.0 99.0
96 05 02 19 198  5.4  6.1   .39  3.23  3.03 999 1011.3   2.0    .8 999.0 99.0
96 05 02 20 198  5.6  6.4   .34  3.33  3.01 999 1010.8   2.7    .8 999.0 99.0
96 05 02 21 195  5.2  5.7   .31  3.23  2.98 999 1010.7   2.7    .8 999.0 99.0
96 05 02 22 196  4.5  5.2   .34  2.56  2.89 999 1010.5   3.2    .8 999.0 99.0
96 05 02 23 180  3.3  3.7   .29  3.12  2.99 999 1010.6   3.5    .8 999.0 99.0
96 05 03 00 180  3.4  3.9   .29  3.33  3.14 999 1010.9   3.0    .8 999.0 99.0
96 05 03 01 167  2.3  2.5   .30  3.45  3.21 999 1010.9   2.8    .8 999.0 99.0
96 05 03 02 149  2.7  3.1   .28  3.45  3.27 999 1011.2   4.9    .8 999.0 99.0
96 05 03 03  73  1.7  2.5   .24  3.33  3.23 999 1011.5   3.4    .8 999.0 99.0
96 05 03 04   3  2.8  3.4   .19  3.33  3.21 999 1012.1   3.2    .8 999.0 99.0
96 05 03 05  16  3.4  4.4   .18  3.23  3.19 999 1012.6   1.8    .8 999.0 99.0
96 05 03 06  44  4.2  4.9   .15  3.12  3.30 999 1013.1   2.0    .8 999.0 99.0
96 05 03 07   8  3.5  4.0   .22  2.56  2.77 999 1013.2   1.3    .8 999.0 99.0
96 05 03 08  25  6.1  7.0   .30  2.56  2.86 999 1013.2   1.2    .8 999.0 99.0
96 05 03 09  35  6.6  8.0   .52  3.57  3.15 999 1013.7    .9    .8 999.0 99.0
96 05 03 10  31  6.4  7.6   .56  3.70  3.24 999 1014.0    .8    .8 999.0 99.0
96 05 03 11  49  4.9  5.6   .51  3.70  3.30 999 1014.5    .8    .8 999.0 99.0
96 05 03 12  33  5.8  6.8   .48  3.70  3.27 999 1015.5    .9    .8 999.0 99.0
96 05 03 13  27  5.6  6.7   .45  3.85  3.17 999 1016.4   1.2    .8 999.0 99.0
96 05 03 14  38  4.9  5.8   .47  3.70  3.23 999 1017.0   1.3    .8 999.0 99.0
96 05 03 15  42  5.1  5.8   .50  3.57  3.26 999 1017.1   1.3    .8 999.0 99.0
96 05 03 16  52  5.9  6.7   .47  3.70  3.23 999 1016.9   1.6    .8 999.0 99.0
96 05 03 17  53  5.2  6.1   .47  3.85  3.21 999 1017.7   1.6    .8 999.0 99.0
96 05 03 18  61  4.2  5.1   .45  3.85  3.24 999 1018.5   1.6    .9 999.0 99.0
96 05 03 19  64  3.4  4.1   .46  3.70  3.28 999 1018.8   1.6    .9 999.0 99.0
96 05 03 20  84  4.4  5.0   .46  3.70  3.29 999 1018.7   1.6    .9 999.0 99.0
96 05 03 21  75  4.9  5.5   .42  3.57  3.24 999 1018.0   1.6    .9 999.0 99.0
96 05 03 22  71  5.2  5.9   .40  3.33  3.18 999 1018.1   1.6    .9 999.0 99.0
96 05 03 23  87  5.1  5.8   .43  3.45  3.22 999 1018.0   1.7    .8 999.0 99.0
96 05 04 00  86  4.5  5.3   .43  3.45  3.24 999 1018.6   1.9    .9 999.0 99.0
96 05 04 01  90  3.6  4.4   .44  3.70  3.28 999 1018.8   2.0    .9 999.0 99.0
96 05 04 02  52  3.8  4.5   .43  3.70  3.32 999 1018.8   1.7    .8 999.0 99.0
96 05 04 03  42  3.8  4.3   .40  3.85  3.39 999 1019.6   1.3    .8 999.0 99.0
96 05 04 04  73  4.6  5.4   .39  4.00  3.39 999 1019.6   1.6    .8 999.0 99.0
96 05 04 05  80  4.9  5.4   .36  3.70  3.29 999 1020.2   1.6    .8 999.0 99.0
96 05 04 06  86  4.2  4.9   .38  4.00  3.27 999 1020.6   1.6    .8 999.0 99.0
96 05 04 07  62  3.9  4.4   .37  3.33  3.23 999 1020.4   1.3    .8 999.0 99.0
96 05 04 08  44  4.3  5.0   .33  3.45  3.25 999 1020.9   1.3    .8 999.0 99.0
96 05 04 09  45  5.1  5.9   .29  3.85  3.22 999 1020.6   1.2    .8 999.0 99.0
96 05 04 10  34  6.2  7.3   .29  3.70  3.07 999 1020.4   1.2    .8 999.0 99.0
96 05 04 11  36  6.0  6.9   .34  2.63  2.95 999 1020.4   1.2    .8 999.0 99.0
96 05 04 12  47  5.1  5.8   .34  2.63  2.87 999 1021.2   1.6    .8 999.0 99.0
96 05 04 13  57  4.2  4.8   .27  2.70  2.86 999 1022.4   1.7    .8 999.0 99.0
96 05 04 14  65  3.5  4.0   .27  2.70  2.82 999 1022.8   1.7    .8 999.0 99.0
96 05 04 15 103  2.0  2.4   .21  2.63  2.79 999 1023.6   1.9    .9 999.0 99.0
96 05 04 16  76  2.3  2.7   .16  2.50  2.80 999 1024.1   2.1    .9 999.0 99.0
96 05 04 17  31  2.9  3.3   .00   .00   .00 999 1024.1   2.1    .9 999.0 99.0
96 05 04 18  10  2.5  3.0   .16  2.50  3.02 999 1024.1   2.0    .9 999.0 99.0
96 05 04 19  38  1.7  2.0   .00   .00   .00 999 1024.2   2.0    .9 999.0 99.0
96 05 04 20  88  1.0  1.2   .00   .00   .00 999 1024.1   2.1   1.1 999.0 99.0
96 05 04 21  56  2.5  2.8   .00   .00   .00 999 1023.5   2.0   1.0 999.0 99.0
96 05 04 22  85  1.4  1.7   .00   .00   .00 999 1024.1   2.1   1.2 999.0 99.0
96 05 04 23 128   .1   .4   .00   .00   .00 999 1024.7   2.3    .9 999.0 99.0
96 05 05 00  51  2.1  2.2   .00   .00   .00 999 1024.4   2.0    .9 999.0 99.0
96 05 05 01  23  3.1  3.6   .00   .00   .00 999 1024.2   1.3    .9 999.0 99.0
96 05 05 02  18  2.1  2.7   .00   .00   .00 999 1024.3    .9    .9 999.0 99.0
96 05 05 03  24  3.8  4.6   .18  3.23  3.15 999 1024.1    .9    .9 999.0 99.0
96 05 05 04  13  2.9  3.6   .00   .00   .00 999 1024.4   1.2    .9 999.0 99.0
96 05 05 05  22  2.0  2.4   .00   .00   .00 999 1025.1   1.3    .9 999.0 99.0
96 05 05 06  35  3.0  3.5   .00   .00   .00 999 1025.1   1.3    .9 999.0 99.0
96 05 05 07  43  3.7  4.2   .00   .00   .00 999 1025.1   1.3    .9 999.0 99.0
96 05 05 08  54  3.4  3.8   .00   .00   .00 999 1025.0   1.3    .9 999.0 99.0
96 05 05 09  48  3.4  3.8   .00   .00   .00 999 1024.9   1.3    .9 999.0 99.0
96 05 05 10  65  4.1  4.7   .00   .00   .00 999 1024.3   1.5    .9 999.0 99.0
96 05 05 11  74  4.6  5.3   .00   .00   .00 999 1024.5   1.3    .9 999.0 99.0
96 05 05 12  80  4.7  5.3   .00   .00   .00 999 1024.6   1.6    .9 999.0 99.0
96 05 05 13  78  5.5  6.0   .00   .00   .00 999 1024.1   1.9    .9 999.0 99.0
96 05 05 14  90  5.8  6.7   .00   .00   .00 999 1024.4   2.0    .9 999.0 99.0
96 05 05 15  77  4.9  5.6   .24  2.56  2.66 999 1024.2   1.9    .9 999.0 99.0
96 05 05 16  80  4.4  5.3   .26  2.56  2.67 999 1024.3   2.0    .9 999.0 99.0
96 05 05 17  53  4.4  5.1   .22  2.50  2.76 999 1024.4   1.7    .9 999.0 99.0
96 05 05 18  52  4.8  5.6   .22  2.63  2.69 999 1024.3   2.0    .9 999.0 99.0
96 05 05 19  52  3.8  4.3   .28  2.78  2.75 999 1024.2   2.1    .9 999.0 99.0
96 05 05 20  39  2.7  3.0   .27  2.86  2.89 999 1024.2   2.1    .9 999.0 99.0
96 05 05 21  22  2.7  3.1   .23  2.94  2.82 999 1023.7   2.1    .9 999.0 99.0
96 05 05 22  19  2.6  2.9   .23  2.63  2.76 999 1024.1   2.1    .9 999.0 99.0
96 05 05 23  35  2.3  2.9   .27  2.94  2.90 999 1024.3   2.1    .9 999.0 99.0
96 05 06 00  42  2.9  3.3   .25  2.78  2.85 999 1024.2   2.3    .9 999.0 99.0
96 05 06 01  68  3.6  4.3   .28  3.12  3.00 999 1024.3   2.1    .9 999.0 99.0
96 05 06 02  65  2.6  3.0   .26  3.23  3.03 999 1024.7   1.6    .9 999.0 99.0
96 05 06 03  81  1.9  2.2   .32  3.57  3.26 999 1025.1   1.3    .9 999.0 99.0
96 05 06 04 110   .5   .6   .32  3.33  3.25 999 1025.7   1.2    .9 999.0 99.0
96 05 06 05 307  2.1  2.7   .28  3.45  3.15 999 1026.5   1.6    .8 999.0 99.0
96 05 06 06 352  2.3  2.6   .28  3.45  3.20 999 1026.7   1.3    .9 999.0 99.0
96 05 06 07 329  1.0  1.2   .23  3.57  3.15 999 1026.7   1.2    .8 999.0 99.0
96 05 06 08 320   .4   .8   .20  3.45  3.18 999 1027.3    .5    .8 999.0 99.0
96 05 06 09 233  2.3  2.5   .19  4.35  3.29 999 1027.5    .1    .8 999.0 99.0
96 05 06 10 243  1.9  2.3   .00   .00   .00 999 1027.5    .5    .8 999.0 99.0
96 05 06 11 244  1.6  1.8   .00   .00   .00 999 1027.7    .8    .8 999.0 99.0
96 05 06 12 235  2.3  2.7   .00   .00   .00 999 1028.3    .9    .8 999.0 99.0
96 05 06 13 231  2.0  2.8   .00   .00   .00 999 1028.8   1.3    .8 999.0 99.0
96 05 06 14 211  3.5  4.0   .00   .00   .00 999 1029.0   1.3    .9 999.0 99.0
96 05 06 15 218  3.0  3.4   .00   .00   .00 999 1029.0   1.6    .9 999.0 99.0
96 05 06 16 198  3.1  3.5   .00   .00   .00 999 1029.1   1.7   1.0 999.0 99.0
96 05 06 17 207  2.5  2.8   .00   .00   .00 999 1029.1   2.0   1.2 999.0 99.0
96 05 06 18 227   .7  1.2   .00   .00   .00 999 1028.9   2.8   1.2 999.0 99.0
96 05 06 19 147   .9  1.0   .00   .00   .00 999 1028.8   2.8   1.2 999.0 99.0
96 05 06 20  26   .9  1.0   .00   .00   .00 999 1028.3   3.6   1.2 999.0 99.0
96 05 06 21   6  1.8  2.0   .00   .00   .00 999 1027.7   4.4   1.2 999.0 99.0
96 05 06 22   4  2.9  3.4   .00   .00   .00 999 1027.3   4.4   1.2 999.0 99.0
96 05 06 23  24  3.6  3.9   .00   .00   .00 999 1026.7   2.9   1.2 999.0 99.0
96 05 07 00  54  3.4  3.8   .00   .00   .00 999 1026.5   2.8   1.2 999.0 99.0
96 05 07 01  59  2.9  3.1   .00   .00   .00 999 1025.9   2.4   1.2 999.0 99.0
96 05 07 02  70  2.9  3.1   .00   .00   .00 999 1025.7   2.3    .9 999.0 99.0
96 05 07 03  89  3.8  4.6   .00   .00   .00 999 1025.7   2.1    .9 999.0 99.0
96 05 07 04  89  4.5  5.1   .00   .00   .00 999 1025.1   2.7    .9 999.0 99.0
96 05 07 05  97  4.4  5.0   .00   .00   .00 999 1025.1   2.8    .9 999.0 99.0
96 05 07 06 119  3.6  3.9   .00   .00   .00 999 1025.1   2.4    .9 999.0 99.0
96 05 07 07 124  4.0  4.4   .00   .00   .00 999 1024.9   2.5    .9 999.0 99.0
96 05 07 08 139  3.6  4.7   .00   .00   .00 999 1024.5   2.8    .9 999.0 99.0
96 05 07 09 149  4.7  5.2   .00   .00   .00 999 1024.2   3.2    .9 999.0 99.0
96 05 07 10 157  3.9  4.2   .00   .00   .00 999 1024.2   3.5    .9 999.0 99.0
96 05 07 11 155  3.6  4.2   .00   .00   .00 999 1024.1   3.6    .9 999.0 99.0
96 05 07 12 253   .9  1.3   .00   .00   .00 999 1024.1   2.9    .9 999.0 99.0
96 05 07 13 142  1.3  1.6   .00   .00   .00 999 1024.0   3.2   1.0 999.0 99.0
96 05 07 14 128  3.0  3.4   .00   .00   .00 999 1023.5   2.4   1.2 999.0 99.0
96 05 07 15 106  1.9  2.1   .00   .00   .00 999 1023.5   2.7   1.2 999.0 99.0
96 05 07 16  83  1.3  1.5   .00   .00   .00 999 1023.4   3.1   1.2 999.0 99.0
96 05 07 17  90  1.8  2.2   .00   .00   .00 999 1023.3   3.2   1.2 999.0 99.0
96 05 07 18  52  1.9  2.2   .00   .00   .00 999 1022.7   2.7   1.2 999.0 99.0
96 05 07 19  88  1.8  2.0   .00   .00   .00 999 1022.5   2.9   1.2 999.0 99.0
96 05 07 20  98  1.8  2.1   .00   .00   .00 999 1022.0   2.8   1.2 999.0 99.0
96 05 07 21  61  1.9  2.5   .00   .00   .00 999 1021.9   3.2   1.2 999.0 99.0
96 05 07 22  56  3.4  3.9   .00   .00   .00 999 1021.7   2.4   1.2 999.0 99.0
96 05 07 23  48  3.1  3.3   .00   .00   .00 999 1021.7   2.8   1.2 999.0 99.0
96 05 08 00  50  2.6  3.2   .00   .00   .00 999 1021.5   2.4   1.2 999.0 99.0
96 05 08 01  77  2.1  2.4   .00   .00   .00 999 1021.9   2.1   1.2 999.0 99.0
96 05 08 02  71  3.1  3.5   .00   .00   .00 999 1021.7   2.1   1.2 999.0 99.0
96 05 08 03  56  4.0  4.4   .00   .00   .00 999 1021.7   2.0   1.2 999.0 99.0
96 05 08 04  69  4.1  4.5   .00   .00   .00 999 1021.5   2.0   1.2 999.0 99.0
96 05 08 05  69  3.9  4.4   .00   .00   .00 999 1021.1   2.0   1.2 999.0 99.0
96 05 08 06  60  4.5  5.2   .00   .00   .00 999 1021.1   1.7   1.2 999.0 99.0
96 05 08 07  49  5.3  6.2   .00   .00   .00 999 1020.9   1.6   1.2 999.0 99.0
96 05 08 08  60  6.2  7.5   .35  2.70  2.75 999 1019.6   1.2   1.2 999.0 99.0
96 05 08 09  38  6.2  7.1   .44  3.12  2.91 999 1019.6   1.2   1.2 999.0 99.0
96 05 08 10  46  6.5  7.7   .55  3.23  3.13 999 1020.1   1.2   1.1 999.0 99.0
96 05 08 11  59  5.9  7.0   .61  3.45  3.34 999 1020.1   1.2   1.2 999.0 99.0
96 05 08 12  58  6.3  7.4   .69  3.85  3.54 999 1020.1   1.3   1.1 999.0 99.0
96 05 08 13  71  5.5  6.5   .67  4.00  3.55 999 1019.4   1.6   1.2 999.0 99.0
96 05 08 14  90  4.5  5.1   .62  3.57  3.56 999 1019.2   1.9   1.2 999.0 99.0
96 05 08 15 104  2.1  2.6   .58  4.35  3.67 999 1019.5   2.4   1.2 999.0 99.0
96 05 08 16  87  2.2  3.1   .55  4.17  3.60 999 1019.5   2.9   1.2 999.0 99.0
96 05 08 17  59  2.6  2.9   .47  4.00  3.55 999 1019.4   2.9   1.2 999.0 99.0
96 05 08 18  24  4.6  5.5   .45  3.85  3.52 999 1019.3   2.6   1.2 999.0 99.0
96 05 08 19  42  5.0  5.5   .45  3.85  3.43 999 1018.7   2.0   1.2 999.0 99.0
96 05 08 20  52  4.1  4.7   .41  3.70  3.25 999 1018.8   2.3   1.2 999.0 99.0
96 05 08 21  52  4.4  4.8   .35  3.70  3.21 999 1018.0   2.7   1.2 999.0 99.0
96 05 08 22  50  4.2  4.6   .33  3.45  3.22 999 1017.8   2.8   1.2 999.0 99.0
96 05 08 23  39  4.6  5.0   .29  3.45  3.13 999 1017.9   3.2   1.2 999.0 99.0
96 05 09 00  45  5.1  5.6   .24  3.23  3.03 999 1017.9   2.9   1.2 999.0 99.0
96 05 09 01  51  5.2  5.7   .24  2.86  2.91 999 1017.9   2.8   1.2 999.0 99.0
96 05 09 02  55  5.4  6.4   .27  2.94  2.86 999 1018.0   3.1   1.2 999.0 99.0
96 05 09 03  55  4.4  5.1   .28  2.78  2.83 999 1018.5   3.2   1.2 999.0 99.0
96 05 09 04 109  3.6  4.3   .25  2.70  2.80 999 1018.6   3.5   1.2 999.0 99.0
96 05 09 05 151  3.0  3.5   .23  2.70  2.81 999 1018.5   3.6   1.2 999.0 99.0
96 05 09 06 169  4.4  4.8   .20  2.70  2.82 999 1018.4   5.2   1.2 999.0 99.0
96 05 09 07 253  1.2  2.0   .17  2.50  2.89 999 1017.7   4.3   1.2 999.0 99.0
96 05 09 08 177  4.3  4.7   .16  2.86  2.86 999 1018.4   5.0   1.2 999.0 99.0
96 05 09 09 204   .8  1.0   .17  2.70  2.78 999 1018.4   5.2   1.2 999.0 99.0
96 05 09 10  98  2.0  2.2   .00   .00   .00 999 1017.6   3.5   1.2 999.0 99.0
96 05 09 11 341  2.9  3.2   .00   .00   .00 999 1017.8   2.8   1.2 999.0 99.0
96 05 09 12 104  2.8  3.2   .16  3.33  2.98 999 1017.9   3.6   1.2 999.0 99.0
96 05 09 13 127  2.1  2.3   .00   .00   .00 999 1018.5   3.2   1.2 999.0 99.0
96 05 09 14 121  2.1  2.6   .00   .00   .00 999 1018.3   3.1   1.2 999.0 99.0
96 05 09 15 133  1.8  2.3   .15  3.70  3.24 999 1017.9   3.9   1.2 999.0 99.0
96 05 09 16 204   .9  1.2   .15  3.57  3.26 999 1018.6   4.7   1.2 999.0 99.0
96 05 09 17 310  3.0  3.7   .00   .00   .00 999 1018.6   3.6   1.2 999.0 99.0
96 05 09 18 355  2.1  2.4   .00   .00   .00 999 1017.8   3.1   1.2 999.0 99.0
96 05 09 19  32   .9  1.1   .00   .00   .00 999 1017.9   3.7   1.3 999.0 99.0
96 05 09 20 122  1.9  2.2   .00   .00   .00 999 1018.4   4.0   1.3 999.0 99.0
96 05 09 21 135  2.5  3.0   .00   .00   .00 999 1018.1   3.3   1.2 999.0 99.0
96 05 09 22  49  2.0  2.4   .00   .00   .00 999 1018.4   3.2   1.3 999.0 99.0
96 05 09 23   8  2.3  2.5   .00   .00   .00 999 1019.2   2.8   1.2 999.0 99.0
96 05 10 00  30  2.3  2.6   .16  4.35  3.48 999 1019.4   2.8   1.2 999.0 99.0
96 05 10 01   2  1.8  2.0   .00   .00   .00 999 1019.5   2.8   1.2 999.0 99.0
96 05 10 02  43  2.1  2.2   .00   .00   .00 999 1019.5   2.8   1.2 999.0 99.0
96 05 10 03  45  7.0  7.8   .00   .00   .00 999 1020.8   2.9   1.2 999.0 99.0
96 05 10 04  45  7.1  8.2   .47  2.86  2.88 999 1021.8   2.9   1.2 999.0 99.0
96 05 10 05  47  9.1 11.7   .84  3.45  3.40 999 1022.4   2.7   1.2 999.0 99.0
96 05 10 06  41  9.8 11.7   .92  3.85  3.62 999 1022.1   2.5   1.2 999.0 99.0
96 05 10 07  35 10.4 12.2  1.14  4.76  3.95 999 1022.7   2.1   1.2 999.0 99.0
96 05 10 08  40  9.1 11.5  1.43  5.00  4.19 999 1023.8   1.7   1.2 999.0 99.0
96 05 10 09  37 10.0 11.8  1.70  5.26  4.42 999 1024.3   1.2   1.2 999.0 99.0
96 05 10 10  38 10.4 12.5  1.67  5.88  4.50 999 1024.4    .9   1.2 999.0 99.0
96 05 10 11  31 11.1 13.6  1.80  5.56  4.67 999 1025.0    .9   1.2 999.0 99.0
96 05 10 12  30 10.8 12.7  1.84  5.88  4.71 999 1025.7    .5   1.2 999.0 99.0
96 05 10 13  28 10.6 12.1  1.78  6.25  4.71 999 1025.9    .4   1.2 999.0 99.0
96 05 10 14  31  9.8 11.5  1.80  5.88  4.74 999 1026.6    .1   1.2 999.0 99.0
96 05 10 15  37  9.7 11.8  1.73  5.88  4.84 999 1026.9    .0   1.2 999.0 99.0
96 05 10 16  34  8.9 11.1  1.65  5.88  4.63 999 1026.7    .3   1.2 999.0 99.0
96 05 10 17  31  8.2  9.7  1.73  7.14  4.96 999 1026.8    .4   1.2 999.0 99.0
