YYYY MM DD hh  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2004 04 24 00 339  5.0  6.7  0.64  4.35  3.53 999 1022.9   4.5   1.8 999.0 99.0 99.00
2004 04 24 01 336  5.0  6.0  0.72  4.00  3.61 999 1023.9   4.1   1.8 999.0 99.0 99.00
2004 04 24 02 353  2.7  3.7  0.69  4.35  3.72 999 1025.1   3.3   1.7 999.0 99.0 99.00
2004 04 24 03   9  4.6  5.4  0.62  4.00  3.61 999 1025.8   3.5   1.7 999.0 99.0 99.00
2004 04 24 04  23  3.9  4.5  0.55  4.00  3.59 999 1026.4   2.8   1.7 999.0 99.0 99.00
2004 04 24 05  19  3.5  4.1  0.50  3.85  3.46 999 1027.2   2.7   1.6 999.0 99.0 99.00
2004 04 24 06  33  3.2  3.8  0.44  3.45  3.35 999 1027.7   2.4   1.6 999.0 99.0 99.00
2004 04 24 07  62  3.5  4.0  0.32  3.13  3.23 999 1027.9   2.0   1.6 999.0 99.0 99.00
2004 04 24 08 100  3.4  4.0  0.24  3.33  3.16 999 1028.1   1.7   1.6 999.0 99.0 99.00
2004 04 24 09 134  3.7  4.4  0.21  3.13  3.16 999 1029.0   1.6   1.5 999.0 99.0 99.00
2004 04 24 10 124  4.3  5.3  0.19  3.45  3.27 999 1029.2   1.6   1.5 999.0 99.0 99.00
2004 04 24 11 109  4.3  4.9  0.21  2.50  3.13 999 1029.0   1.5   1.5 999.0 99.0 99.00
2004 04 24 12 101  3.7  4.2  0.24  2.63  3.30 999 1029.4   1.7   1.5 999.0 99.0 99.00
2004 04 24 13 122  5.5  6.4  0.28  5.26  3.46 999 1029.8   1.7   1.5 999.0 99.0 99.00
2004 04 24 14 123  5.2  6.3  0.34  2.56  3.22 999 1030.2   1.7   1.6 999.0 99.0 99.00
2004 04 24 15 110  5.3  6.1  0.39  2.70  3.07 999 1029.8   1.7   1.6 999.0 99.0 99.00
2004 04 24 16 102  4.9  5.9  0.40  2.78  3.16 999 1029.7   1.6   1.7 999.0 99.0 99.00
2004 04 24 17  78  4.4  5.3  0.39  2.78  3.11 999 1028.6   1.9   2.0 999.0 99.0 99.00
2004 04 24 18  69  5.2  5.8  0.33  3.03  3.15 999 1027.5   1.6   1.7 999.0 99.0 99.00
2004 04 24 19  67  4.9  5.7  0.32  2.86  3.12 999 1026.5   1.9   1.8 999.0 99.0 99.00
2004 04 24 20  62  6.4  7.7  0.34  2.70  3.04 999 1024.8   2.1   1.8 999.0 99.0 99.00
2004 04 24 21  70  7.2  8.5  0.47  3.13  3.03 999 1023.8   3.0   2.4 999.0 99.0 99.00
2004 04 24 22  63  8.2  9.7  0.65  3.45  3.27 999 1022.5   2.4   1.8 999.0 99.0 99.00
2004 04 24 23  62  8.4  9.8  0.83  3.85  3.48 999 1021.4   2.3   1.8 999.0 99.0 99.00
2004 04 25 00  66  8.2  9.2  0.90  4.35  3.69 999 1020.5   2.2   1.7 999.0 99.0 99.00
2004 04 25 01  69  7.6  8.9  0.97  4.55  3.81 999 1020.1   2.1   1.7 999.0 99.0 99.00
2004 04 25 02  86  7.7  9.0  1.03  4.35  3.98 999 1019.1   2.1   1.7 999.0 99.0 99.00
2004 04 25 03 109  6.4  7.2  0.93  4.76  4.00 999 1018.3   2.8   1.7 999.0 99.0 99.00
2004 04 25 05 136  6.5  7.3  0.98  5.00  4.08 999 1016.9   3.9   1.7 999.0 99.0 99.00
2004 04 25 06 136  5.9  6.8  0.87  5.26  4.19 999 1016.4   4.0   1.7 999.0 99.0 99.00
2004 04 25 07 142  5.5  6.3  0.81  5.00  4.05 999 1015.5   3.6   1.7 999.0 99.0 99.00
2004 04 25 08 142  4.7  5.4  0.73  5.00  3.96 999 1015.0   3.1   1.7 999.0 99.0 99.00
2004 04 25 09 148  3.7  4.8  0.59  4.76  3.88 999 1013.8   3.0   1.7 999.0 99.0 99.00
2004 04 25 10 165  2.8  3.6  0.54  5.00  3.91 999 1013.1   3.5   1.7 999.0 99.0 99.00
2004 04 25 11 217  5.0  5.5  0.46  4.55  3.66 999 1012.4   3.0   1.7 999.0 99.0 99.00
2004 04 25 12 169  4.1  4.5  0.43  3.85  3.66 999 1011.9   2.2   1.7 999.0 99.0 99.00
2004 04 25 13 160  0.6  1.1  0.40  4.76  3.77 999 1011.0   2.1   1.7 999.0 99.0 99.00
2004 04 25 14 355  1.2  1.4  0.40  5.26  3.82 999 1010.4   2.0   1.7 999.0 99.0 99.00
2004 04 25 15   6  3.5  4.0  0.35  4.55  3.83 999 1009.5   1.9   1.7 999.0 99.0 99.00
2004 04 25 16  11  3.1  3.7  0.32  5.00  3.93 999 1009.3   1.8   1.7 999.0 99.0 99.00
2004 04 25 17 344  4.1  4.7  0.31  5.00  4.01 999 1009.1   1.8   1.7 999.0 99.0 99.00
2004 04 25 18  56  3.1  3.6  0.29  4.76  3.91 999 1008.5   1.8   1.7 999.0 99.0 99.00
2004 04 25 19 334  0.3  0.6  0.27  4.35  3.76 999 1008.5   2.0   1.7 999.0 99.0 99.00
2004 04 25 20  26  0.7  1.0  0.26  4.76  3.88 999 1008.3   1.8   1.7 999.0 99.0 99.00
2004 04 25 21 180  0.0  0.0  0.29  4.35  3.96 999 1008.0   2.0   1.8 999.0 99.0 99.00
2004 04 25 22 213  1.8  2.5  0.29  4.76  3.94 999 1008.2   1.8   1.8 999.0 99.0 99.00
2004 04 25 23 203  3.2  3.7  0.27  5.00  4.12 999 1008.0   1.9   1.8 999.0 99.0 99.00
2004 04 26 00 219  4.3  5.0  0.27  5.26  4.17 999 1008.3   1.8   1.8 999.0 99.0 99.00
2004 04 26 01 221  1.8  2.3  0.34  5.26  4.60 999 1008.5   1.9   1.8 999.0 99.0 99.00
2004 04 26 02 162  1.3  1.7  0.31  5.56  4.60 999 1008.1   2.1   1.8 999.0 99.0 99.00
2004 04 26 03 165  1.9  2.3  0.28  5.88  4.34 999 1007.9   2.3   1.7 999.0 99.0 99.00
2004 04 26 04 192  2.9  3.2  0.27  5.56  4.28 999 1007.5   2.5   1.7 999.0 99.0 99.00
2004 04 26 05 254  2.5  3.7  0.29  5.88  4.22 999 1007.2   2.7   1.7 999.0 99.0 99.00
2004 04 26 06 266  1.8  2.2  0.30  6.67  4.50 999 1006.9   2.3   1.7 999.0 99.0 99.00
2004 04 26 07 298  4.5  6.0  0.31  6.67  4.57 999 1007.3   0.1   1.6 999.0 99.0 99.00
2004 04 26 08 298  4.8  6.8  0.29  6.25  4.64 999 1007.1   3.3   1.6 999.0 99.0 99.00
2004 04 26 09 295  5.7  6.4  0.38  2.63  3.16 999 1007.5   3.9   1.6 999.0 99.0 99.00
2004 04 26 10 311  5.8  6.9  0.38  2.86  3.15 999 1008.2   3.5   1.6 999.0 99.0 99.00
2004 04 26 11 306  6.9  8.1  0.49  3.03  3.09 999 1008.6   3.1   1.6 999.0 99.0 99.00
2004 04 26 12 293  5.8  7.4  0.47  3.45  3.18 999 1009.3   2.7   1.6 999.0 99.0 99.00
2004 04 26 13 284  7.0  8.3  0.62  3.45  3.32 999 1009.6   2.7   1.6 999.0 99.0 99.00
2004 04 26 14 305  8.5  9.9  0.82  4.00  3.60 999 1010.1   2.4   1.6 999.0 99.0 99.00
2004 04 26 15 280  7.2  8.4  0.76  3.85  3.55 999 1010.3   2.5   1.7 999.0 99.0 99.00
2004 04 26 16 273  7.5  8.6  0.69  4.00  3.54 999 1010.7   2.6   1.8 999.0 99.0 99.00
2004 04 26 17 314  6.6  7.9  0.63  3.70  3.41 999 1011.4   1.7   1.7 999.0 99.0 99.00
2004 04 26 18 316  7.2  9.9  0.66  3.70  3.49 999 1011.9   2.3   1.7 999.0 99.0 99.00
2004 04 26 19 319  9.3 10.9  0.95  4.17  3.64 999 1012.4   2.4   2.1 999.0 99.0 99.00
2004 04 26 20 327 10.1 13.9  1.38  4.55  4.14 999 1012.8   1.3   1.7 999.0 99.0 99.00
2004 04 26 21 321 11.8 14.0  1.50  4.76  4.31 999 1013.4   0.8   1.7 999.0 99.0 99.00
2004 04 26 22 331 10.7 12.6  1.56  5.26  4.37 999 1014.5   0.5   1.7 999.0 99.0 99.00
2004 04 26 23 334  9.6 11.7  1.42  5.26  4.28 999 1015.4   0.6   1.7 999.0 99.0 99.00
2004 04 27 00 338  9.1 10.7  1.43  5.00  4.19 999 1015.8   0.8   1.7 999.0 99.0 99.00
2004 04 27 01 329  9.4 11.4  1.28  5.00  4.19 999 1016.2   1.1   1.7 999.0 99.0 99.00
2004 04 27 02 331  7.9  9.4  1.22  5.00  4.17 999 1016.7   1.2   1.7 999.0 99.0 99.00
2004 04 27 03 335  6.8  8.0  1.15  4.55  4.06 999 1017.0   1.3   1.7 999.0 99.0 99.00
2004 04 27 04 324  4.6  5.5  0.85  4.35  3.95 999 1017.0   1.3   1.6 999.0 99.0 99.00
2004 04 27 05 306  5.8  7.0  0.71  4.00  3.74 999 1016.6   1.4   1.6 999.0 99.0 99.00
2004 04 27 06 307  5.6  6.6  0.59  3.70  3.51 999 1016.4   1.6   1.6 999.0 99.0 99.00
2004 04 27 07 317  5.3  6.2  0.51  3.45  3.42 999 1016.2   1.6   1.6 999.0 99.0 99.00
2004 04 27 08 353  4.0  4.7  0.45  3.13  3.34 999 1016.2   1.4   1.6 999.0 99.0 99.00
2004 04 27 09 352  2.9  3.3  0.36  3.03  3.22 999 1016.0   1.1   1.6 999.0 99.0 99.00
2004 04 27 10 338  2.0  2.4  0.34  2.78  3.29 999 1015.9   0.9   1.6 999.0 99.0 99.00
2004 04 27 11 317  2.4  2.8  0.39  3.03  3.24 999 1015.8   0.7   1.5 999.0 99.0 99.00
2004 04 27 12 316  2.2  2.9  0.35  3.13  3.26 999 1016.1   0.8   1.5 999.0 99.0 99.00
2004 04 27 13 322  3.2  3.6  0.34  3.23  3.35 999 1016.4   0.9   1.5 999.0 99.0 99.00
2004 04 27 14 322  1.7  2.2  0.31  3.03  3.40 999 1016.5   0.9   1.6 999.0 99.0 99.00
2004 04 27 15 275  1.3  1.7  0.28  3.03  3.48 999 1016.2   1.2   1.7 999.0 99.0 99.00
2004 04 27 16 206  4.2  5.3  0.25  3.13  3.32 999 1015.4   1.4   1.9 999.0 99.0 99.00
2004 04 27 17 223  3.9  4.8  0.24  3.03  3.39 999 1015.2   2.0   2.4 999.0 99.0 99.00
2004 04 27 18 205  5.2  6.2  0.26  3.85  3.43 999 1014.1   1.7   2.0 999.0 99.0 99.00
2004 04 27 19 184  3.9  4.9  0.24  2.94  3.17 999 1013.1   1.7   1.8 999.0 99.0 99.00
2004 04 27 20 182  3.6  4.2  0.26  2.94  3.08 999 1012.4   1.7   1.9 999.0 99.0 99.00
2004 04 27 21 168  2.1  2.8  0.24  2.86  3.06 999 1011.7   2.0   1.9 999.0 99.0 99.00
2004 04 27 22 116  2.2  2.7  0.23  2.86  3.03 999 1011.2   2.2   1.9 999.0 99.0 99.00
2004 04 27 23 131  5.0  5.9  0.22  3.03  3.14 999 1010.0   2.2   1.9 999.0 99.0 99.00
2004 04 28 00 126  4.1  4.7  0.20  2.78  3.11 999 1009.5   2.3   1.8 999.0 99.0 99.00
2004 04 28 01 124  5.2  5.7  0.19  2.50  3.07 999 1008.7   2.6   1.8 999.0 99.0 99.00
2004 04 28 02 118  5.7  6.4  0.18  2.50  2.97 999 1007.9   2.9   1.8 999.0 99.0 99.00
2004 04 28 03 135  5.8  6.4  0.23  2.56  2.79 999 1007.3   3.5   1.8 999.0 99.0 99.00
2004 04 28 04 141  6.5  7.3  0.34  2.70  2.81 999 1006.5   4.0   1.8 999.0 99.0 99.00
2004 04 28 05 170  5.7  6.6  0.38  2.86  2.92 999 1006.1   4.0   1.8 999.0 99.0 99.00
