#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2010 01 11 02 50 180  0.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2010 01 11 03 50 180  0.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2010 01 11 04 50 180  0.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2010 01 11 05 50 180  0.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2010 01 11 06 50 180  0.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2010 01 11 07 50 180  0.0 99.0 99.00 99.00 99.00 999 9999.0  -7.1 999.0 999.0 99.0 99.00
2010 01 11 08 50 180  0.0 99.0 99.00 99.00 99.00 999 9999.0  -6.9 999.0 999.0 99.0 99.00
2010 01 11 09 50 180  0.0 99.0 99.00 99.00 99.00 999 9999.0  -6.9 999.0 999.0 99.0 99.00
2010 01 11 10 50 180  0.0 99.0 99.00 99.00 99.00 999 9999.0  -6.9 999.0 999.0 99.0 99.00
2010 01 11 11 50 180  0.0 99.0 99.00 99.00 99.00 999 9999.0  -7.1 999.0 999.0 99.0 99.00
2010 01 11 12 50 180  0.0 99.0 99.00 99.00 99.00 999 9999.0  -7.2 999.0 999.0 99.0 99.00
2010 01 11 13 50 180  0.0 99.0 99.00 99.00 99.00 999 9999.0  -7.2 999.0 999.0 99.0 99.00
2010 01 11 14 50 180  0.0 99.0 99.00 99.00 99.00 999 9999.0  -7.7 999.0 999.0 99.0 99.00
2010 01 11 15 50 180  0.0 99.0 99.00 99.00 99.00 999 9999.0  -7.4 999.0 999.0 99.0 99.00
2010 01 11 16 50 180  0.0 99.0 99.00 99.00 99.00 999 9999.0  -7.1 999.0 999.0 99.0 99.00
2010 01 11 17 50 180  0.0 99.0 99.00 99.00 99.00 999 9999.0  -6.2 999.0 999.0 99.0 99.00
2010 01 11 18 50 180  0.0 99.0 99.00 99.00 99.00 999 9999.0  -5.6 999.0 999.0 99.0 99.00
2010 01 11 19 50 180  0.0 99.0 99.00 99.00 99.00 999 9999.0  -5.3 999.0 999.0 99.0 99.00
2010 01 11 20 50 180  0.0  0.0 99.00 99.00 99.00 999 9999.0  -4.4 999.0 999.0 99.0 99.00
2010 01 11 21 50 180  0.0  0.0 99.00 99.00 99.00 999 9999.0  -4.6 999.0 999.0 99.0 99.00
2010 01 11 22 50 180  0.0  0.0 99.00 99.00 99.00 999 9999.0  -6.7 999.0 999.0 99.0 99.00
2010 01 11 23 50 180  0.0  0.0 99.00 99.00 99.00 999 9999.0  -7.0 999.0 999.0 99.0 99.00
2010 01 12 00 50 180  0.0  0.0 99.00 99.00 99.00 999 9999.0  -7.0 999.0 999.0 99.0 99.00
2010 01 12 01 50 180  0.0  0.0 99.00 99.00 99.00 999 9999.0  -7.4 999.0 999.0 99.0 99.00
