#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2009 05 13 15 50 152  5.2  6.1  1.13  5.26  4.39 999 1000.7   5.6   2.2 999.0 99.0 99.00
2009 05 13 16 50 170  6.6  7.4  1.19  5.26  4.42 999 1000.4   6.0   2.2 999.0 99.0 99.00
2009 05 13 17 50 171  6.3  7.0  0.93  4.76  4.24 999 1000.0   6.4   2.2 999.0 99.0 99.00
2009 05 13 18 50 166  6.6  7.0  1.04  5.26  4.22 999  999.3   6.8   2.3 999.0 99.0 99.00
2009 05 13 19 50 166  7.1  8.2  0.83  4.55  3.98 999  998.8   7.0   2.2 999.0 99.0 99.00
2009 05 13 20 50 167  9.0 10.0  0.77  4.55  3.58 999  997.9   8.4   2.3 999.0 99.0 99.00
2009 05 13 21 50 165  8.1  8.9  0.81  4.17  3.53 999  998.2   7.4   2.2 999.0 99.0 99.00
2009 05 13 22 50 182  4.7  6.0  0.80  4.00  3.70 999  998.9   7.0   2.2 999.0 99.0 99.00
2009 05 13 23 50 143  5.9  6.4  0.70  4.17  3.72 999  997.1   7.5   2.3 999.0 99.0 99.00
2009 05 14 00 50 145  6.2  6.7  0.54  4.17  3.69 999  997.0   6.2   2.2 999.0 99.0 99.00
2009 05 14 01 50 159  6.6  7.4  0.57  4.00  3.67 999  996.8   6.7   2.2 999.0 99.0 99.00
2009 05 14 02 50 170  6.0  6.7  0.57  3.85  3.70 999  996.3   6.1   2.2 999.0 99.0 99.00
2009 05 14 03 50 199  7.7  8.6  0.60  4.00  3.66 999  995.9   7.3   2.2 999.0 99.0 99.00
2009 05 14 04 50 290  6.9  8.9  0.66  3.85  3.60 999  995.6   9.2   2.2 999.0 99.0 99.00
2009 05 14 05 50 247  7.0  7.9  0.60  3.57  3.45 999  996.6   5.6   2.2 999.0 99.0 99.00
2009 05 14 06 50 261  6.7  8.4  0.58  3.70  3.43 999  996.3   5.0   2.2 999.0 99.0 99.00
2009 05 14 07 50 259  8.9 10.5  0.70  3.70  3.42 999  996.8   5.3   2.2 999.0 99.0 99.00
2009 05 14 08 50 267  9.6 11.1  0.99  4.17  3.79 999  997.5   5.7   2.2 999.0 99.0 99.00
2009 05 14 09 50 308 10.8 13.7  1.17  4.76  3.97 999  998.6   4.8   2.2 999.0 99.0 99.00
2009 05 14 10 50 304 12.9 16.6  1.29  5.00  3.99 999 1001.2   3.9   2.2 999.0 99.0 99.00
2009 05 14 11 50 276  8.3  9.6  1.34  5.00  4.31 999 1004.4   3.6   2.2 999.0 99.0 99.00
2009 05 14 12 50 249  8.7 10.7  1.64  5.26  4.61 999 1006.6   3.5   2.2 999.0 99.0 99.00
2009 05 14 13 50 295 10.0 13.2  1.47  5.26  4.50 999 1007.6   3.3   2.2 999.0 99.0 99.00
2009 05 14 14 50 289 12.2 14.6  1.87  5.56  4.61 999 1008.8   2.9   2.2 999.0 99.0 99.00
2009 05 14 15 50 281 12.6 14.8  1.96  5.88  4.80 999 1009.6   2.9   2.3 999.0 99.0 99.00
2009 05 14 16 50 257  9.8 11.9  1.65  5.56  4.68 999 1011.5   2.7   2.3 999.0 99.0 99.00
2009 05 14 17 50 263 11.4 13.5  1.94  6.25  4.82 999 1013.2   3.0   2.3 999.0 99.0 99.00
2009 05 14 18 50 273 10.6 12.9  1.73  5.56  4.67 999 1014.6   3.2   2.3 999.0 99.0 99.00
2009 05 14 19 50 265  8.8 10.3  1.55  5.26  4.45 999 1016.3   3.4   2.4 999.0 99.0 99.00
2009 05 14 20 50 290  9.8 11.8  1.48  5.26  4.42 999 1017.3   3.3   2.4 999.0 99.0 99.00
2009 05 14 21 50 280 10.4 12.3  1.39  5.26  4.26 999 1018.2   3.9   2.4 999.0 99.0 99.00
2009 05 14 22 50 251  6.2  7.2  1.07  4.76  4.19 999 1019.2   3.8   2.4 999.0 99.0 99.00
2009 05 14 23 50 249  3.9  4.3  0.83  4.76  4.03 999 1019.8   3.5   2.4 999.0 99.0 99.00
2009 05 15 00 50 273  2.7  3.3  0.62  4.55  3.88 999 1020.2   3.6   2.4 999.0 99.0 99.00
2009 05 15 01 50 302  1.5  1.8  0.54  4.76  3.84 999 1020.6   3.2   2.3 999.0 99.0 99.00
2009 05 15 02 50  17  4.3  5.6  0.42  4.55  3.70 999 1020.7   2.9   2.3 999.0 99.0 99.00
2009 05 15 03 50  31  4.3  7.1  0.34  4.17  3.54 999 1020.7   3.1   2.3 999.0 99.0 99.00
2009 05 15 04 50  47  2.5  2.9  0.32  3.85  3.46 999 1021.6   3.0   2.3 999.0 99.0 99.00
2009 05 15 05 50  59  1.8  2.3  0.31  4.35  3.37 999 1022.1   2.7   2.3 999.0 99.0 99.00
2009 05 15 06 50  66  3.2  3.7  0.27  2.78  3.24 999 1022.1   2.6   2.3 999.0 99.0 99.00
2009 05 15 07 50  84  2.8  3.4  0.23 99.00  3.27 999 1022.3   2.6   2.3 999.0 99.0 99.00
2009 05 15 08 50  99  3.9  4.5  0.18 99.00  3.41 999 1022.4   2.5   2.3 999.0 99.0 99.00
2009 05 15 09 50  83  4.7  5.3  0.15 99.00  3.52 999 1022.0   2.6   2.3 999.0 99.0 99.00
2009 05 15 10 50  85  4.6  5.3  0.12 99.00  3.63 999 1022.1   2.7   2.3 999.0 99.0 99.00
2009 05 15 11 50  88  6.5  7.4  0.14 99.00  3.26 999 1021.7   3.1   2.3 999.0 99.0 99.00
2009 05 15 12 50  85  6.6  8.1  0.34  2.63  2.81 999 1020.7   3.2   2.3 999.0 99.0 99.00
2009 05 15 13 50  85  7.3  8.2  0.53  2.94  3.00 999 1019.8   3.2   2.3 999.0 99.0 99.00
2009 05 15 14 50  81  7.9  9.0  0.65  3.33  3.23 999 1018.7   3.3   2.3 999.0 99.0 99.00
2009 05 15 15 50  81  7.5  8.6  0.70  3.45  3.34 999 1017.6   3.5   2.4 999.0 99.0 99.00
2009 05 15 16 50  79  8.0  9.1  0.73  3.70  3.44 999 1016.6   3.9   2.4 999.0 99.0 99.00
2009 05 15 17 50  71  6.9  8.0  0.72  3.70  3.56 999 1015.0   4.1   2.4 999.0 99.0 99.00
2009 05 15 18 50  73  7.4  8.9  0.78  3.85  3.57 999 1013.5   4.5   2.3 999.0 99.0 99.00
2009 05 15 19 50  80  7.4  8.2  0.81  3.85  3.61 999 1012.2   5.1   2.3 999.0 99.0 99.00
2009 05 15 20 50  64  5.5  6.3  0.81  4.35  3.72 999 1011.1   5.1   2.3 999.0 99.0 99.00
2009 05 15 21 50  83  6.1  7.0  0.81  4.00  3.78 999 1009.6   5.5   2.3 999.0 99.0 99.00
2009 05 15 22 50  38  4.1  4.7  0.79  4.55  3.84 999 1009.7   4.3   2.3 999.0 99.0 99.00
2009 05 15 23 50  73  4.1  4.8  0.79  4.55  3.90 999 1008.1   4.1   2.3 999.0 99.0 99.00
2009 05 16 00 50 125  5.5  6.5  0.82  4.55  4.09 999 1005.8   7.1   2.3 999.0 99.0 99.00
2009 05 16 01 50 160  9.0 11.1  0.69  5.00  4.17 999 1005.4   9.2   2.3 999.0 99.0 99.00
2009 05 16 02 50 173  6.3  7.2  0.76  5.00  3.73 999 1005.2   6.7   2.3 999.0 99.0 99.00
2009 05 16 03 50 240  7.5  8.5  0.80  3.23  3.68 999 1005.7   6.1   2.3 999.0 99.0 99.00
2009 05 16 04 50 251  8.8 10.3  0.87  3.57  3.76 999 1006.2   4.3   2.3 999.0 99.0 99.00
2009 05 16 05 50 245  9.4 10.7  1.01  4.00  3.82 999 1006.6   4.8   2.3 999.0 99.0 99.00
2009 05 16 06 50 288 12.5 15.1  1.16  4.35  3.97 999 1006.9   5.4   2.3 999.0 99.0 99.00
2009 05 16 07 50 278 12.1 14.7  1.52  4.55  4.12 999 1007.8   4.2   2.3 999.0 99.0 99.00
2009 05 16 09 50 286 11.9 15.4  1.80  5.26  4.65 999 1009.5   3.2   2.3 999.0 99.0 99.00
2009 05 16 10 50 290 13.5 16.2  2.11  5.88  4.84 999 1009.6   2.8   2.3 999.0 99.0 99.00
2009 05 16 11 50 291 13.2 15.5  2.21  5.88  4.98 999 1010.7   2.4   2.3 999.0 99.0 99.00
2009 05 16 12 50 307 14.5 18.3  2.42  6.25  4.96 999 1011.3   2.0   2.3 999.0 99.0 99.00
2009 05 16 13 50 303 14.8 17.6  2.20  6.67  5.02 999 1012.0   2.0   2.3 999.0 99.0 99.00
2009 05 16 14 50 302 14.1 18.1  2.35  6.25  4.96 999 1012.9   2.0   2.3 999.0 99.0 99.00
2009 05 16 15 50 301 13.6 17.8  2.20  6.25  4.93 999 1013.8   2.4   2.3 999.0 99.0 99.00
2009 05 16 16 50 301 14.1 17.6  2.53  6.25  5.23 999 1014.8   2.5   2.3 999.0 99.0 99.00
2009 05 16 17 50 307 13.7 17.2  2.56  6.25  5.26 999 1015.7   2.7   2.3 999.0 99.0 99.00
2009 05 16 18 50 308 12.8 15.5  2.30  6.25  5.07 999 1016.8   3.0   2.4 999.0 99.0 99.00
2009 05 16 19 50 306 10.4 12.9  2.19  5.88  4.93 999 1018.1   3.1   2.4 999.0 99.0 99.00
2009 05 16 20 50 295  7.9  9.5  1.96  6.25  4.95 999 1018.8   3.5   2.4 999.0 99.0 99.00
2009 05 16 21 50 289  4.5  5.4  1.63  5.56  4.82 999 1019.2   3.8   2.5 999.0 99.0 99.00
2009 05 16 22 50 293  7.6  9.1  1.49  5.88  4.63 999 1019.0   4.6   2.5 999.0 99.0 99.00
2009 05 16 23 50 300  7.9  9.1  1.27  5.56  4.36 999 1019.3   4.9   2.5 999.0 99.0 99.00
2009 05 17 00 50 302  7.0  7.9  1.19  5.26  4.29 999 1019.7   4.6   2.5 999.0 99.0 99.00
2009 05 17 01 50 308  6.0  6.6  1.12  5.26  4.21 999 1020.4   4.4   2.4 999.0 99.0 99.00
2009 05 17 02 50 305  5.7  6.3  1.06  5.26  4.25 999 1021.3   4.3   2.4 999.0 99.0 99.00
2009 05 17 03 50 314  3.7  4.1  0.87  5.00  4.05 999 1022.0   4.4   2.4 999.0 99.0 99.00
2009 05 17 04 50 257  3.0  3.7  0.84  5.26  4.18 999 1022.4   4.1   2.4 999.0 99.0 99.00
2009 05 17 05 50 277  4.3  4.8  0.77  5.00  4.08 999 1022.4   4.6   2.4 999.0 99.0 99.00
2009 05 17 06 50 219  4.4  5.1  0.62  5.00  3.87 999 1022.4   3.2   2.4 999.0 99.0 99.00
2009 05 17 07 50 251  6.3  7.0  0.54  4.55  3.64 999 1022.6   4.0   2.3 999.0 99.0 99.00
2009 05 17 08 50 256  6.3  7.6  0.53  3.13  3.39 999 1023.0   4.0   2.3 999.0 99.0 99.00
2009 05 17 09 50 276  6.1  6.9  0.55  3.33  3.37 999 1023.7   3.9   2.3 999.0 99.0 99.00
2009 05 17 10 50 289  5.1  5.7  0.51  3.03  3.38 999 1024.5   3.9   2.3 999.0 99.0 99.00
2009 05 17 11 50 306  3.6  4.1  0.45  3.45  3.46 999 1025.3   4.2   2.2 999.0 99.0 99.00
2009 05 17 12 50 283  4.3  5.0  0.41  3.57  3.38 999 1026.4   3.8   2.2 999.0 99.0 99.00
2009 05 17 13 50 277  3.8  4.3  0.39  3.23  3.38 999 1026.7   3.5   2.3 999.0 99.0 99.00
2009 05 17 14 50 259  3.9  4.5  0.37  3.45  3.32 999 1026.8   3.5   2.3 999.0 99.0 99.00
2009 05 17 15 50 217  3.5  4.1  0.31  3.13  3.44 999 1026.9   3.4   2.3 999.0 99.0 99.00
2009 05 17 16 50 201  4.3  4.9  0.27  3.33  3.29 999 1026.8   3.4   2.3 999.0 99.0 99.00
2009 05 17 17 50 188  4.9  5.3  0.26  2.86  3.30 999 1026.2   3.5   2.3 999.0 99.0 99.00
2009 05 17 18 50 186  4.8  5.2  0.24 99.00  3.32 999 1025.8   4.2   2.3 999.0 99.0 99.00
2009 05 17 19 50 174  4.6  5.0  0.25 99.00  3.25 999 1025.4   4.6   2.3 999.0 99.0 99.00
2009 05 17 20 50 164  3.9  4.2  0.23 99.00  3.29 999 1024.8   4.9   2.3 999.0 99.0 99.00
2009 05 17 21 50 166  4.4  4.6  0.19 99.00  3.23 999 1024.5   5.2   2.4 999.0 99.0 99.00
2009 05 17 22 50 155  4.0  4.5  0.16 99.00  3.31 999 1023.9   4.8   2.3 999.0 99.0 99.00
2009 05 17 23 50 161  3.7  4.0  0.15 99.00  3.31 999 1023.4   5.0   2.3 999.0 99.0 99.00
2009 05 18 00 50 150  4.0  4.3  0.13 99.00  3.30 999 1023.0   5.3   2.3 999.0 99.0 99.00
2009 05 18 01 50 138  3.7  4.0  0.12 99.00  3.56 999 1022.7   5.3   2.3 999.0 99.0 99.00
2009 05 18 02 50 140  5.3  5.7  0.13 99.00  4.06 999 1022.3   5.7   2.2 999.0 99.0 99.00
2009 05 18 03 50 147  5.9  6.4  0.10 99.00  3.70 999 1022.0   5.9   2.2 999.0 99.0 99.00
2009 05 18 04 50 161  5.5  6.2  0.12 99.00  3.28 999 1021.8   5.9   2.2 999.0 99.0 99.00
2009 05 18 05 50 165  4.7  5.2  0.24 99.00  2.78 999 1021.6   5.6   2.2 999.0 99.0 99.00
2009 05 18 06 50 174  5.8  6.3  0.22 99.00  2.80 999 1021.1   5.8   2.2 999.0 99.0 99.00
2009 05 18 07 50 187  6.6  7.2  0.24 99.00  2.77 999 1020.7   5.7   2.2 999.0 99.0 99.00
2009 05 18 08 50 190  5.8  6.4  0.25  2.56  2.78 999 1020.5   4.9   2.2 999.0 99.0 99.00
2009 05 18 09 50 191  6.0  6.9  0.29  2.86  2.83 999 1020.2   4.9   2.2 999.0 99.0 99.00
2009 05 18 10 50 183  7.1  8.0  0.45  3.13  2.99 999 1019.7   6.0   2.2 999.0 99.0 99.00
2009 05 18 11 50 174  5.7  6.3  0.39  2.94  3.02 999 1019.2   5.6   2.2 999.0 99.0 99.00
2009 05 18 12 50 173  6.6  7.4  0.46  3.23  3.07 999 1018.6   5.8   2.2 999.0 99.0 99.00
2009 05 18 13 50 177  5.7  6.2  0.51  3.33  3.12 999 1017.6   5.7   2.3 999.0 99.0 99.00
2009 05 18 14 50 181  6.3  7.3  0.44  3.23  3.09 999 1016.5   6.3   2.3 999.0 99.0 99.00
2009 05 18 15 50 185  4.4  5.1  0.49  3.33  3.12 999 1015.6   6.1   2.3 999.0 99.0 99.00
2009 05 18 16 50 193  7.5  8.5  0.50  3.57  3.43 999 1014.5   7.8   2.3 999.0 99.0 99.00
2009 05 18 17 50 242  5.3  5.8  0.55  3.85  3.48 999 1014.0   7.4   2.4 999.0 99.0 99.00
2009 05 18 18 50 205  4.0  4.5  0.64  4.35  3.58 999 1013.1   6.3   2.4 999.0 99.0 99.00
2009 05 18 19 50 242  3.9  4.7  0.63  4.35  3.69 999 1012.7   7.0   2.4 999.0 99.0 99.00
2009 05 18 20 50 234  5.6  6.3  0.65  4.35  3.71 999 1012.4   8.7   2.4 999.0 99.0 99.00
2009 05 18 21 50 206  4.9  5.3  0.68  4.76  3.90 999 1012.5   6.9   2.5 999.0 99.0 99.00
2009 05 18 22 50 204  5.1  5.9  0.59  4.76  3.85 999 1012.2   7.9   2.5 999.0 99.0 99.00
2009 05 18 23 50 193  5.3  5.8  0.56  4.55  3.76 999 1012.2   7.4   2.5 999.0 99.0 99.00
2009 05 19 00 50 300  1.8  2.1  0.48  4.35  3.68 999 1012.9  10.4   2.5 999.0 99.0 99.00
2009 05 19 01 50 307  5.2  7.9  0.44  4.00  3.58 999 1013.7   9.8   2.5 999.0 99.0 99.00
2009 05 19 02 50  55 10.4 12.1  0.61  2.78  3.05 999 1016.8   6.1   2.5 999.0 99.0 99.00
2009 05 19 03 50  61  9.4 11.6  0.90  3.70  3.57 999 1018.8   4.7   2.5 999.0 99.0 99.00
2009 05 19 04 50  69  7.6  8.5  0.95  4.55  3.80 999 1020.0   3.4   2.5 999.0 99.0 99.00
2009 05 19 05 50  90  8.3  9.9  0.81  4.17  3.64 999 1020.2   3.2   2.5 999.0 99.0 99.00
2009 05 19 06 50  85  7.6  9.5  0.95  4.55  3.82 999 1021.5   3.1   2.5 999.0 99.0 99.00
2009 05 19 07 50  78  8.4  9.5  1.05  4.76  4.02 999 1022.1   3.1   2.5 999.0 99.0 99.00
2009 05 19 08 50  60 10.2 12.4  1.22  4.55  4.00 999 1022.6   2.7   2.5 999.0 99.0 99.00
2009 05 19 09 50  59  8.2  9.9  1.19  5.00  4.16 999 1023.8   2.7   2.5 999.0 99.0 99.00
2009 05 19 10 50  61  8.2  9.9  1.07  4.76  3.94 999 1024.5   2.6   2.4 999.0 99.0 99.00
2009 05 19 11 50  63  7.0  8.4  1.08  5.00  4.04 999 1025.4   2.7   2.5 999.0 99.0 99.00
2009 05 19 12 50  70  7.4  9.0  1.00  4.76  3.90 999 1025.9   2.8   2.5 999.0 99.0 99.00
2009 05 19 13 50  71  8.4 10.2  1.02  4.76  3.87 999 1026.3   2.7   2.5 999.0 99.0 99.00
2009 05 19 14 50  75  8.6  9.9  1.01  4.35  3.91 999 1026.5   2.6   2.5 999.0 99.0 99.00
2009 05 19 15 50  69  8.1  9.8  1.02  4.76  3.97 999 1026.9   2.4   2.5 999.0 99.0 99.00
2009 05 19 16 50  72  8.6 10.1  0.99  5.00  3.87 999 1026.8   2.3   2.5 999.0 99.0 99.00
2009 05 19 17 50  76  9.2 11.2  0.99  4.55  3.90 999 1026.2   2.1   2.5 999.0 99.0 99.00
2009 05 19 18 50  69  8.3  9.6  1.07  4.35  3.92 999 1025.7   2.2   2.5 999.0 99.0 99.00
2009 05 19 19 50  73  8.4  9.6  1.13  5.00  4.04 999 1026.1   2.2   2.5 999.0 99.0 99.00
2009 05 19 20 50  76 10.7 12.6  1.14  4.55  4.02 999 1023.5   2.1   2.5 999.0 99.0 99.00
2009 05 19 21 50  84  9.5 11.6  1.24  4.76  4.12 999 1022.4   2.3   2.5 999.0 99.0 99.00
2009 05 19 22 50  66 10.8 12.6  1.21  5.00  4.15 999 1021.6   2.3   2.5 999.0 99.0 99.00
2009 05 19 23 50  67 10.3 11.8  1.51  5.26  4.26 999 1021.7   2.5   2.5 999.0 99.0 99.00
2009 05 20 00 50  75 10.1 11.9  1.42  5.56  4.33 999 1019.5   2.9   2.5 999.0 99.0 99.00
2009 05 20 01 50  72 11.7 13.5  1.44  5.00  4.23 999 1018.3   2.8   2.5 999.0 99.0 99.00
2009 05 20 02 50  67 11.1 12.8  1.74  5.26  4.52 999 1018.2   3.0   2.5 999.0 99.0 99.00
2009 05 20 03 50  79 12.2 14.5  1.66  5.00  4.41 999 1015.5   2.8   2.5 999.0 99.0 99.00
2009 05 20 04 50  74 10.6 13.1  1.67  5.56  4.51 999 1014.4   3.0   2.5 999.0 99.0 99.00
2009 05 20 05 50  69 10.0 12.2  1.55  5.26  4.32 999 1013.7   3.4   2.5 999.0 99.0 99.00
2009 05 20 06 50  61 11.7 14.0  1.66  5.26  4.47 999 1012.9   3.0   2.5 999.0 99.0 99.00
2009 05 20 07 50  63  9.4 11.1  1.63  5.56  4.55 999 1012.4   2.9   2.5 999.0 99.0 99.00
2009 05 20 08 50  60  7.1  8.0  1.82  6.25  4.89 999 1012.1   3.1   2.5 999.0 99.0 99.00
2009 05 20 09 50  57  6.2  8.0  1.56  5.88  4.79 999 1011.0   3.0   2.5 999.0 99.0 99.00
2009 05 20 10 50  38  4.6  5.4  1.31  5.88  4.59 999 1010.9   3.0   2.4 999.0 99.0 99.00
2009 05 20 11 50  42  4.1  4.6  1.31  5.88  4.71 999 1010.7   3.0   2.4 999.0 99.0 99.00
2009 05 20 12 50  41  3.6  4.1  1.13  5.56  4.64 999 1010.5   3.3   2.5 999.0 99.0 99.00
2009 05 20 13 50  47  5.6  6.7  0.93  5.88  4.39 999 1010.3   3.3   2.5 999.0 99.0 99.00
2009 05 20 14 50  48  5.4  7.0  0.91  5.88  4.31 999 1010.0   3.3   2.5 999.0 99.0 99.00
2009 05 20 15 50  72  3.5  3.9  0.78  5.56  4.21 999 1009.2   3.5   2.5 999.0 99.0 99.00
2009 05 20 16 50  91  2.9  3.7  0.81  5.56  4.33 999 1008.5   4.1   2.5 999.0 99.0 99.00
2009 05 20 17 50  71  2.9  3.3  0.76  5.26  4.32 999 1007.7   4.4   2.6 999.0 99.0 99.00
2009 05 20 18 50 113  4.5  5.3  0.69  5.56  4.41 999 1005.8   4.8   2.6 999.0 99.0 99.00
2009 05 20 19 50 139  5.5  6.2  0.60  5.88  4.45 999 1004.5   7.9   2.6 999.0 99.0 99.00
2009 05 20 20 50 301  3.9  5.4  0.58  5.56  4.59 999 1004.5   7.8   2.6 999.0 99.0 99.00
2009 05 20 21 50   2  2.9  3.9  0.64  5.56  4.71 999 1004.4   8.2   2.7 999.0 99.0 99.00
2009 05 20 22 50  54  1.4  1.8  0.63  6.25  4.83 999 1004.5   5.6   2.7 999.0 99.0 99.00
2009 05 20 23 50 133  2.9  4.1  0.87  5.88  4.58 999 1004.5   6.7   2.6 999.0 99.0 99.00
2009 05 21 00 50 222  4.4  5.0  0.82  4.76  4.36 999 1004.4   9.7   2.7 999.0 99.0 99.00
2009 05 21 01 50 181  7.2  8.0  0.78  4.76  4.28 999 1003.9   9.7   2.6 999.0 99.0 99.00
2009 05 21 02 50 244  9.7 15.3  0.94  4.76  4.12 999 1004.8  12.2   2.6 999.0 99.0 99.00
2009 05 21 03 50 186  5.7  6.1  0.86  4.76  4.09 999 1005.1  10.6   2.6 999.0 99.0 99.00
2009 05 21 04 50 299  4.3  5.1  0.69  4.55  3.99 999 1007.0  11.2   2.6 999.0 99.0 99.00
2009 05 21 05 50  70  4.8  5.8  0.54  4.76  3.97 999 1007.2  11.7   2.6 999.0 99.0 99.00
2009 05 21 06 50  66  3.6  4.6  0.51  4.55  4.03 999 1007.8   9.4   2.6 999.0 99.0 99.00
2009 05 21 07 50  45  4.2  5.1  0.41  4.35  3.91 999 1008.1   6.7   2.6 999.0 99.0 99.00
2009 05 21 08 50  28  3.4  4.1  0.38  4.17  3.98 999 1008.9   6.5   2.6 999.0 99.0 99.00
2009 05 21 09 50 345  6.6  7.6  0.41  4.55  3.99 999 1011.0   7.5   2.6 999.0 99.0 99.00
2009 05 21 10 50 305  5.1  7.8  0.39  4.17  4.00 999 1013.7   6.4   2.6 999.0 99.0 99.00
2009 05 21 11 50 360  4.7  5.1 99.00 99.00 99.00 999 1014.0   6.4   2.6 999.0 99.0 99.00
2009 05 21 12 50  19  0.7  1.2  0.42  3.03  3.37 999 1013.8   5.0   2.6 999.0 99.0 99.00
2009 05 21 13 50 228  5.1  6.2  0.36  3.03  3.33 999 1017.1   5.0   2.6 999.0 99.0 99.00
