YY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
92 04 13 16 205 06.1 08.9 01.20 04.20 03.40 999 1032.5 -01.2  01.1 999.0 99.0
92 04 13 17 214 05.3 07.6 01.10 04.50 03.40 999 1032.3 -01.9  01.1 999.0 99.0
92 04 13 18 209 04.3 05.8 01.00 04.20 03.30 999 1031.3 -01.4  01.1 999.0 99.0
92 04 13 19 204 03.9 05.6 00.80 04.20 03.10 999 1030.7 -00.6  01.2 999.0 99.0
92 04 13 20 214 03.9 05.4 00.70 03.70 03.00 999 1029.8 -00.4  01.2 999.0 99.0
92 04 13 21 200 01.5 02.5 00.70 03.60 03.00 999 1029.0 -00.3  01.2 999.0 99.0
92 04 13 22 225 01.8 02.7 00.50 03.40 02.90 999 1028.6  00.1  01.2 999.0 99.0
92 04 13 23 188 01.8 02.5 00.50 03.30 02.90 999 1028.1  00.0  01.2 999.0 99.0
92 04 14 00 153 01.0 01.6 00.40 03.00 02.80 999 1027.8  00.2  01.2 999.0 99.0
92 04 14 01 129 01.0 01.7 00.40 03.00 02.90 999 1027.8  00.2  01.2 999.0 99.0
92 04 14 02 108 00.8 01.5 00.40 02.80 02.80 999 1028.1  00.3  01.1 999.0 99.0
92 04 14 03 122 00.9 01.5 00.30 02.80 02.80 999 1028.2  00.3  01.1 999.0 99.0
92 04 14 04 122 01.7 02.3 00.30 02.70 02.80 999 1028.2  00.4  01.1 999.0 99.0
92 04 14 05 128 02.1 02.7 00.20 02.80 02.70 999 1028.0  00.5  01.1 999.0 99.0
92 04 14 06 125 01.6 02.1 00.20 02.60 02.70 999 1027.7  00.6  01.1 999.0 99.0
92 04 14 07 111 01.8 02.2 00.00 00.00 00.00 999 1027.6  00.7  01.1 999.0 99.0
92 04 14 08 104 01.6 02.0 00.20 02.60 02.90 999 1027.2  00.8  01.1 999.0 99.0
92 04 14 09 124 01.3 01.8 00.20 02.60 02.80 999 1027.4  00.9  01.1 999.0 99.0
92 04 14 10 116 00.9 01.2 00.00 00.00 00.00 999 1027.5  00.9  01.1 999.0 99.0
92 04 14 11 076 01.1 01.7 00.00 00.00 00.00 999 1027.6  00.9  01.1 999.0 99.0
92 04 14 12 086 01.2 01.8 00.00 00.00 00.00 999 1028.0  00.9  01.1 999.0 99.0
92 04 14 13 109 01.4 01.8 00.00 00.00 00.00 999 1028.5  01.1  01.1 999.0 99.0
