YY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
98 04 04 00 337  6.6  7.6   .56  4.00  3.39 999 1021.1   3.8   2.7 999.0 99.0
98 04 04 01 343  7.4  8.2   .58  3.70  3.36 999 1021.2   3.8   2.7 999.0 99.0
98 04 04 02 359  5.4  6.5   .58  3.57  3.40 999 1021.7   3.8   2.7 999.0 99.0
98 04 04 03  12  4.6  5.4   .47  3.70  3.39 999 1021.5   4.0   2.7 999.0 99.0
98 04 04 04  25  5.6  6.4   .44  3.57  3.36 999 1021.3   4.3   2.7 999.0 99.0
98 04 04 05  34  6.6  7.5   .38  3.45  3.26 999 1021.0   4.4   2.7 999.0 99.0
98 04 04 06  36  6.3  7.4   .39  3.33  3.16 999 1021.2   4.0   2.7 999.0 99.0
98 04 04 07  44  5.1  5.9   .30  3.23  3.09 999 1021.4   3.6   2.7 999.0 99.0
98 04 04 08  32  4.2  4.7   .27  2.94  2.99 999 1021.5   3.3   2.7 999.0 99.0
98 04 04 09  33  3.7  4.2   .25  3.03  2.98 999 1021.8   2.8   2.6 999.0 99.0
98 04 04 10  39  3.6  4.1   .27  2.86  2.89 999 1022.1   2.6   2.6 999.0 99.0
98 04 04 11  23  3.8  4.6   .33  3.03  3.00 999 1022.8   2.4   2.6 999.0 99.0
98 04 04 12  31  3.0  3.7   .40  2.94  3.19 999 1023.5   2.2   2.6 999.0 99.0
98 04 04 13  16  2.8  3.3   .39  3.85  3.25 999 1023.9   2.1   2.6 999.0 99.0
98 04 04 14   3  3.7  4.4   .36  3.33  3.30 999 1024.4   2.1   2.7 999.0 99.0
98 04 04 15 349  5.8  6.4   .41  3.85  3.33 999 1024.4   1.5   2.7 999.0 99.0
98 04 04 16 999 99.0 99.0 99.00 99.00 99.00 999 1024.4    .3   2.7 999.0 99.0
98 04 04 17 347  5.6  6.7   .58  3.85  3.46 999 1024.4    .0   2.7 999.0 99.0
98 04 04 18 336  5.4  6.9   .58  4.17  3.56 999 1024.0    .0   2.7 999.0 99.0
98 04 04 19 331  5.7  6.9   .56  4.17  3.53 999 1023.5    .1   2.8 999.0 99.0
98 04 04 20 330  6.2  7.2   .61  4.35  3.52 999 1022.8    .6   2.8 999.0 99.0
98 04 04 21 325  5.8  6.5   .54  4.35  3.51 999 1022.3   1.3   2.7 999.0 99.0
98 04 04 22 320  5.4  6.1   .55  4.35  3.56 999 1021.7   1.9   2.7 999.0 99.0
98 04 04 23 316  5.3  6.3   .52  3.85  3.47 999 1021.6   2.4   2.7 999.0 99.0
98 04 05 00 299  5.4  6.2   .50  3.85  3.34 999 1021.2   2.3   2.7 999.0 99.0
98 04 05 01 309  5.5  6.2   .47  3.85  3.31 999 1021.0   2.4   2.7 999.0 99.0
98 04 05 02 318  5.8  6.8   .41  3.70  3.22 999 1021.2   2.7   2.7 999.0 99.0
98 04 05 03 341  6.1  7.4   .44  3.57  3.21 999 1021.2   2.6   2.7 999.0 99.0
98 04 05 04 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
98 04 05 05  25  4.7  5.7   .45  3.45  3.21 999 1021.3   2.7   2.7 999.0 99.0
98 04 05 06  35  3.0  3.8   .39  3.33  3.20 999 1021.7   2.7   2.7 999.0 99.0
98 04 05 07  36  2.0  2.2   .28  3.23  3.16 999 1021.8   2.6   2.7 999.0 99.0
98 04 05 08  32  2.3  2.8   .25  3.12  3.11 999 1021.7   2.5   2.6 999.0 99.0
98 04 05 09  43  2.5  2.8   .20  2.94  2.98 999 1021.5   2.3   2.7 999.0 99.0
98 04 05 10  59  3.1  3.5   .17  2.94  2.97 999 1021.6   2.2   2.6 999.0 99.0
98 04 05 11  68  3.2  3.7   .17  2.94  3.02 999 1021.7   2.1   2.6 999.0 99.0
98 04 05 12  77  4.1  4.7   .00   .00   .00 999 1021.8   2.1   2.6 999.0 99.0
98 04 05 13  80  4.7  5.2   .00   .00   .00 999 1022.2   1.9   2.6 999.0 99.0
98 04 05 14  88  3.4  4.0   .16  2.56  2.92 999 1022.3   2.0   2.7 999.0 99.0
98 04 05 15  99  2.6  3.1   .22  2.94  2.91 999 1022.4   2.0   2.7 999.0 99.0
98 04 05 16 100  2.0  2.4   .22  3.03  2.92 999 1022.2   2.0   2.8 999.0 99.0
98 04 05 17  78  1.8  2.2   .19  3.03  2.94 999 1021.8   1.8   2.8 999.0 99.0
98 04 05 18  93  1.0  1.3   .19  3.03  2.95 999 1021.4   1.9   2.8 999.0 99.0
98 04 05 19 180   .0   .0   .18  3.12  2.95 999 1020.9   3.3   2.8 999.0 99.0
98 04 05 20 273   .7  1.0   .16  2.94  2.95 999 1020.2   2.1   2.9 999.0 99.0
98 04 05 21 291  1.7  2.0   .15  3.33  3.00 999 1019.5   2.3   2.9 999.0 99.0
98 04 05 22 288  3.1  3.5   .00   .00   .00 999 1019.2   2.4   2.8 999.0 99.0
98 04 05 23 322  2.7  3.2   .00   .00   .00 999 1018.9   2.5   2.8 999.0 99.0
98 04 06 00 329  2.8  3.2   .00   .00   .00 999 1018.3   2.4   2.8 999.0 99.0
98 04 06 01 345  2.8  3.1   .00   .00   .00 999 1017.9   2.1   2.7 999.0 99.0
98 04 06 02  16  3.1  3.6   .00   .00   .00 999 1017.7   2.2   2.7 999.0 99.0
98 04 06 03  31  2.4  2.7   .00   .00   .00 999 1017.5   2.2   2.7 999.0 99.0
98 04 06 04  27  1.6  2.0   .00   .00   .00 999 1017.5   2.2   2.6 999.0 99.0
98 04 06 05  49  3.4  3.8   .00   .00   .00 999 1017.2   2.3   2.6 999.0 99.0
98 04 06 06  57  3.2  3.8   .00   .00   .00 999 1017.1   2.4   2.6 999.0 99.0
98 04 06 07  72  2.8  3.0   .00   .00   .00 999 1017.1   2.4   2.6 999.0 99.0
98 04 06 08 177  1.1  1.5   .00   .00   .00 999 1017.1   2.3   2.6 999.0 99.0
98 04 06 09 247  2.6  3.0   .00   .00   .00 999 1017.0   2.2   2.6 999.0 99.0
98 04 06 10 245  1.8  2.2   .00   .00   .00 999 1016.9   2.1   2.6 999.0 99.0
98 04 06 11 180   .0   .0   .00   .00   .00 999 1016.8   1.9   2.4 999.0 99.0
98 04 06 12 180   .0   .0   .00   .00   .00 999 1017.0   1.8   2.0 999.0 99.0
98 04 06 13 113  1.0  1.3   .00   .00   .00 999 1017.0   1.4   2.4 999.0 99.0
98 04 06 14 108  2.6  3.0   .00   .00   .00 999 1016.6   2.3   2.7 999.0 99.0
98 04 06 15 118  3.0  3.4   .00   .00   .00 999 1016.8   2.6   2.8 999.0 99.0
98 04 06 16 116  3.3 99.0   .00   .00   .00 999 1016.8   2.7   2.8 999.0 99.0
98 04 06 17 121  3.8  4.3   .00   .00   .00 999 1016.7   2.6   2.8 999.0 99.0
98 04 06 18 121  4.1  4.6   .00   .00   .00 999 1016.4   2.6   2.8 999.0 99.0
98 04 06 19 126  3.6  4.0   .00   .00   .00 999 1016.3   2.7   2.8 999.0 99.0
98 04 06 20 118  3.6  4.0   .00   .00   .00 999 1015.7   2.7   2.8 999.0 99.0
98 04 06 21 116  3.4  4.0   .00   .00   .00 999 1015.3   2.8   2.8 999.0 99.0
98 04 06 22 112  2.4  2.7   .00   .00   .00 999 1014.9   2.8   2.8 999.0 99.0
98 04 06 23  82  1.9  2.2   .00   .00   .00 999 1014.6   2.9   2.8 999.0 99.0
98 04 07 00  62   .7   .9   .00   .00   .00 999 1014.4   2.7   2.7 999.0 99.0
98 04 07 01  31  2.0  2.3   .00   .00   .00 999 1014.2   2.7   2.7 999.0 99.0
98 04 07 02  88  1.6  1.7   .00   .00   .00 999 1014.8   2.7   2.7 999.0 99.0
98 04 07 03 131  1.4  1.5   .00   .00   .00 999 1014.9   2.8   2.7 999.0 99.0
98 04 07 04 130  1.9  2.3   .00   .00   .00 999 1015.0   2.7   2.7 999.0 99.0
98 04 07 05  96  3.2  3.7   .00   .00   .00 999 1015.0   2.9   2.7 999.0 99.0
98 04 07 06  72  3.4  3.8   .00   .00   .00 999 1014.6   3.0   2.7 999.0 99.0
98 04 07 07 137  1.9  2.0   .00   .00   .00 999 1014.6   3.1   2.7 999.0 99.0
98 04 07 08  67  3.2  3.5   .00   .00   .00 999 1014.2   2.9   2.6 999.0 99.0
98 04 07 09  68  3.3  3.8   .00   .00   .00 999 1014.6   2.9   2.7 999.0 99.0
98 04 07 10  64  3.5  3.8   .00   .00   .00 999 1014.4   3.1   2.7 999.0 99.0
98 04 07 11  60  3.6  4.1   .00   .00   .00 999 1014.7   3.1   2.7 999.0 99.0
98 04 07 12  81  3.5  3.9   .00   .00   .00 999 1014.7   3.1   2.7 999.0 99.0
98 04 07 13  92  1.7  1.8   .00   .00   .00 999 1015.2   3.2   2.7 999.0 99.0
98 04 07 14  42  2.5  3.2   .00   .00   .00 999 1015.3   3.2   2.8 999.0 99.0
98 04 07 15 180   .0   .0   .00   .00   .00 999 1015.4   3.3   2.8 999.0 99.0
98 04 07 16  25  1.9  2.6   .00   .00   .00 999 1015.5   3.2   2.8 999.0 99.0
98 04 07 17  26  2.9  3.3   .00   .00   .00 999 1015.3   3.1   2.8 999.0 99.0
98 04 07 18  14  3.6  4.1   .27  4.17  3.94 999 1015.1   2.9   2.8 999.0 99.0
98 04 07 19  26  4.1  4.5   .46  4.76  4.09 999 1014.7   3.1   2.8 999.0 99.0
98 04 07 20  10  3.9  4.5   .53  4.76  4.13 999 1014.3   3.1   2.8 999.0 99.0
98 04 07 21   7  3.8  4.5   .52  5.00  3.93 999 1014.2   3.4   2.8 999.0 99.0
98 04 07 22  12  4.7  5.1   .53  4.76  4.03 999 1013.2   3.6   2.8 999.0 99.0
98 04 07 23  14  4.6  5.1   .49  4.55  3.90 999 1012.7   3.7   2.8 999.0 99.0
98 04 08 00  18  4.0  4.7   .48  4.55  3.95 999 1013.0   3.6   2.8 999.0 99.0
98 04 08 01  17  4.0  4.6   .49  4.55  3.90 999 1013.7   4.2   2.8 999.0 99.0
98 04 08 02  43  6.2  7.5   .52  4.76  3.89 999 1014.2   4.9   2.8 999.0 99.0
98 04 08 03  40  6.5  8.2   .60  4.55  3.78 999 1014.7   4.4   2.8 999.0 99.0
98 04 08 04  42  7.4  9.2   .66  4.55  3.71 999 1014.5   4.1   2.8 999.0 99.0
98 04 08 05  50  7.4  8.6   .69  4.55  3.67 999 1014.2   4.0   2.8 999.0 99.0
98 04 08 06  55  6.7  8.4   .74  4.35  3.62 999 1014.2   3.9   2.8 999.0 99.0
98 04 08 07  70 10.7 12.5  1.43  4.76  4.29 999 1013.5   3.4   2.8 999.0 99.0
98 04 08 08  76 11.0 13.8  1.79  5.56  4.70 999 1013.4   3.0   2.8 999.0 99.0
98 04 08 09  78 10.9 13.2  1.96  6.25  4.95 999 1013.3   2.7   2.8 999.0 99.0
98 04 08 10  74 12.3 15.1  1.90  5.56  4.98 999 1012.9   2.4   2.8 999.0 99.0
98 04 08 11  78 11.1 13.7  2.03  6.25  5.00 999 1013.3   2.3   2.8 999.0 99.0
98 04 08 12  74 11.0 13.0  1.92  6.67  5.09 999 1013.8   2.2   2.8 999.0 99.0
98 04 08 13  68  9.9 11.4  1.78  5.88  4.83 999 1014.5   2.2   2.8 999.0 99.0
98 04 08 14  66  9.9 11.9  1.79  5.88  4.97 999 1015.1   2.3   2.8 999.0 99.0
98 04 08 15  71  9.9 12.0  1.89  5.88  4.96 999 1015.3   2.4   2.8 999.0 99.0
98 04 08 16  72  8.9 99.0  1.78  6.67  4.93 999 1015.7   2.8   2.8 999.0 99.0
98 04 08 17  72  8.4  9.7  1.65  6.25  4.91 999 1015.7   3.5   2.8 999.0 99.0
98 04 08 18  61  6.5  7.6  1.43  5.88  4.61 999 1015.8   3.7   2.8 999.0 99.0
98 04 08 19  68  6.2  7.0  1.26  5.26  4.52 999 1015.7   4.0   2.8 999.0 99.0
98 04 08 20  60  5.5  6.1  1.15  5.26  4.44 999 1015.6   4.3   2.8 999.0 99.0
98 04 08 21  62  5.7  6.3   .95  5.56  4.25 999 1015.1   5.1   2.8 999.0 99.0
98 04 08 22 999 99.0 99.0   .85  5.26  4.07 999 1014.9   5.2   2.8 999.0 99.0
98 04 08 23  29  4.2  4.9   .73  5.00  4.00 999 1015.1   4.7   2.8 999.0 99.0
98 04 09 00  37  3.8  4.2   .69  4.76  3.88 999 1015.3   4.3   2.8 999.0 99.0
98 04 09 01  39  5.7  6.6   .67  4.35  3.78 999 1015.4   4.5   2.8 999.0 99.0
98 04 09 02  44  7.1  8.1   .63  4.17  3.69 999 1015.7   4.5   2.8 999.0 99.0
98 04 09 03  42  8.9 10.3   .78  3.57  3.56 999 1015.6   4.6   2.8 999.0 99.0
98 04 09 04  41  8.3  9.9   .79  3.85  3.55 999 1015.9   4.1   2.8 999.0 99.0
98 04 09 05  43  8.1  9.6   .80  3.85  3.51 999 1016.0   3.6   2.8 999.0 99.0
98 04 09 06  52  9.1 10.5   .93  4.00  3.76 999 1015.8   3.5   2.8 999.0 99.0
98 04 09 07  53  8.2  9.8  1.07  4.76  4.00 999 1015.6   3.2   2.8 999.0 99.0
98 04 09 08  54  8.3 10.6  1.22  5.00  4.28 999 1015.2   3.1   2.8 999.0 99.0
98 04 09 09  46  9.5 11.1  1.51  5.88  4.51 999 1014.3   2.8   2.8 999.0 99.0
98 04 09 10  52  8.7 10.0  1.50  5.56  4.53 999 1015.1   2.6   2.8 999.0 99.0
98 04 09 11  53  8.2  9.7  1.31  5.26  4.40 999 1015.6   2.3   2.8 999.0 99.0
98 04 09 12  53  9.3 11.2  1.45  5.56  4.52 999 1016.3   2.2   2.8 999.0 99.0
98 04 09 13  52  8.4 10.4  1.33  5.56  4.47 999 1016.9   2.2   2.8 999.0 99.0
98 04 09 14  49  7.8  9.1  1.48  5.26  4.56 999 1016.8   2.1   2.8 999.0 99.0
98 04 09 15  46 10.1 11.5  1.57  5.88  4.60 999 1016.3   2.0   2.8 999.0 99.0
98 04 09 16  33  8.4  9.6  1.36  5.88  4.43 999 1016.3   2.4   2.8 999.0 99.0
98 04 09 17  25  6.5  7.9  1.27  5.56  4.42 999 1016.0   2.8   2.8 999.0 99.0
98 04 09 18  26  5.6  7.0  1.20  5.56  4.39 999 1015.7   3.4   2.8 999.0 99.0
98 04 09 19   9  5.4  6.1  1.11  5.56  4.46 999 1015.4   3.6   2.8 999.0 99.0
98 04 09 20 351  4.7  5.6  1.00  5.88  4.42 999 1015.2   3.6   2.8 999.0 99.0
98 04 09 21 338  4.4  5.1   .83  5.00  4.05 999 1015.2   3.8   2.8 999.0 99.0
98 04 09 22 318  3.3  3.6   .74  4.55  3.98 999 1015.3   3.9   2.8 999.0 99.0
98 04 09 23 321  3.4  3.7   .69  4.55  3.97 999 1015.5   4.0   2.8 999.0 99.0
98 04 10 00 348  4.2  4.9   .62  4.17  3.84 999 1015.8   4.0   2.8 999.0 99.0
98 04 10 01 357  4.4  5.1   .58  3.70  3.74 999 1016.3   4.0   2.8 999.0 99.0
98 04 10 02  16  4.1  4.5   .48  3.85  3.64 999 1016.8   4.4   2.8 999.0 99.0
98 04 10 03  29  3.7  4.4   .46  3.70  3.61 999 1017.2   4.3   2.8 999.0 99.0
