YY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
82 05 06 02 294 04.6 05.6 00.30 05.00 03.70 999 1012.8  04.3  01.8 999.0 99.0
82 05 06 03 318 02.9 03.3 00.20 05.90 03.70 999 1011.7  04.4  01.8 999.0 99.0
82 05 06 04 290 04.2 04.9 00.20 05.60 04.00 999 1011.6  04.2  01.8 999.0 99.0
82 05 06 05 292 03.6 04.3 00.20 04.50 03.70 999 1011.9  04.3  01.8 999.0 99.0
82 05 06 06 304 01.2 01.8 00.20 04.50 03.70 999 1011.3  04.1  01.8 999.0 99.0
82 05 06 07 322 04.9 05.4 00.20 05.30 03.90 999 1011.4  04.5  01.8 999.0 99.0
82 05 06 08 317 02.2 02.7 00.20 02.40 02.70 999 1010.9  04.3  01.8 999.0 99.0
82 05 06 09 298 02.9 03.4 00.20 04.80 03.10 999 1011.0  05.4  01.8 999.0 99.0
82 05 06 10 301 02.5 02.9 00.20 04.80 03.10 999 1011.0  03.9  01.8 999.0 99.0
82 05 06 11 271 02.5 02.9 00.20 02.90 03.20 999 1011.1  03.7  01.8 999.0 99.0
82 05 06 12 256 03.5 04.3 00.40 03.40 03.10 999 1011.6  03.3  01.8 999.0 99.0
82 05 06 13 269 03.2 03.6 00.40 03.20 02.80 999 1011.6  03.4  01.8 999.0 99.0
82 05 06 14 255 01.7 02.4 00.30 03.10 02.80 999 1011.3  03.2  01.8 999.0 99.0
82 05 06 15 261 02.6 03.2 00.30 02.80 02.60 999 1011.1  03.2  01.8 999.0 99.0
82 05 06 16 202 02.7 04.5 00.20 02.60 02.60 999 1010.2  03.6  01.9 999.0 99.0
82 05 06 17 221 03.5 04.1 00.20 02.60 02.60 999 1010.3  03.2  01.8 999.0 99.0
82 05 06 18 208 02.9 03.4 00.20 02.30 02.50 999 1009.6  03.2  01.8 999.0 99.0
82 05 06 19 214 03.4 04.2 00.10 02.40 02.60 999 1008.5  04.5  01.8 999.0 99.0
82 05 06 20 234 05.3 06.7 00.20 02.50 02.60 999 1008.3  06.5  01.8 999.0 99.0
82 05 06 21 285 01.9 04.1 00.20 02.40 02.40 999 1008.3  05.0  01.8 999.0 99.0
82 05 06 22 257 03.1 03.9 00.20 02.30 02.50 999 1007.9  03.5  01.8 999.0 99.0
82 05 06 23 271 02.7 03.2 00.10 02.40 02.50 999 1007.4  03.3  01.8 999.0 99.0
82 05 07 00 255 02.5 02.8 00.10 02.30 02.40 999 1006.7  03.2  01.8 999.0 99.0
82 05 07 01 198 02.2 03.2 00.10 02.20 02.40 999 1006.1  03.1  01.8 999.0 99.0
82 05 07 02 185 02.3 03.2 00.10 02.30 02.50 999 1004.8  03.0  01.8 999.0 99.0
82 05 07 03 247 04.2 05.0 00.10 02.20 02.40 999 1005.9  02.8  01.8 999.0 99.0
82 05 07 04 243 05.0 06.1 00.10 02.20 02.50 999 1005.9  03.3  01.8 999.0 99.0
82 05 07 05 226 03.7 04.5 00.30 02.40 02.40 999 1005.4  02.9  01.8 999.0 99.0
82 05 07 06 216 05.9 07.4 00.40 02.50 02.40 999 1005.1  03.4  01.8 999.0 99.0
82 05 07 07 213 07.1 09.4 00.70 03.30 02.90 999 1004.6  03.7  01.8 999.0 99.0
82 05 07 08 236 07.2 09.7 00.90 03.80 03.20 999 1004.7  03.8  01.8 999.0 99.0
82 05 07 09 249 05.4 07.3 00.80 03.80 03.20 999 1005.3  03.2  01.8 999.0 99.0
82 05 07 10 248 04.9 06.5 00.70 03.70 03.10 999 1005.5  03.2  01.8 999.0 99.0
82 05 07 11 251 03.5 05.3 00.70 03.60 03.00 999 1005.9  02.9  01.8 999.0 99.0
82 05 07 12 263 04.0 05.4 00.60 03.40 02.90 999 1006.6  03.3  01.8 999.0 99.0
82 05 07 13 256 04.8 06.6 00.70 03.40 03.10 999 1007.7  03.3  01.8 999.0 99.0
82 05 07 14 243 04.4 05.9 00.70 03.40 03.10 999 1008.1  02.9  01.8 999.0 99.0
82 05 07 15 247 05.5 07.4 00.70 03.60 03.00 999 1008.3  02.7  01.8 999.0 99.0
82 05 07 16 239 05.4 07.3 00.70 03.40 03.00 999 1008.7  02.7  01.8 999.0 99.0
82 05 07 17 241 06.3 08.3 00.90 03.70 03.10 999 1008.8  03.2  01.8 999.0 99.0
82 05 07 18 238 06.2 08.3 00.90 04.00 03.30 999 1008.7  03.4  01.8 999.0 99.0
82 05 07 19 235 06.1 08.3 00.90 04.00 03.30 999 1008.8  03.9  01.8 999.0 99.0
82 05 07 20 240 05.9 08.0 01.00 04.30 03.40 999 1009.0  04.1  01.9 999.0 99.0
82 05 07 21 245 05.6 07.2 01.00 04.80 03.50 999 1009.2  04.5  01.8 999.0 99.0
82 05 07 22 270 07.2 10.2 00.90 04.50 03.30 999 1009.2  05.2  01.8 999.0 99.0
82 05 07 23 249 04.7 06.1 00.90 04.30 03.40 999 1009.6  04.3  01.8 999.0 99.0
82 05 08 00 246 04.8 06.3 00.90 04.50 03.40 999 1010.0  04.7  01.8 999.0 99.0
82 05 08 01 237 04.2 04.9 00.80 04.30 03.30 999 1010.6  04.4  01.8 999.0 99.0
82 05 08 02 240 04.1 04.9 00.70 04.20 03.30 999 1011.0  04.7  01.8 999.0 99.0
82 05 08 03 230 03.9 04.6 00.50 04.20 03.10 999 1011.7  04.4  01.8 999.0 99.0
82 05 08 04 231 03.5 04.2 00.40 03.60 03.00 999 1012.0  03.9  01.8 999.0 99.0
82 05 08 05 219 03.9 04.6 00.40 03.80 03.00 999 1012.3  04.2  01.8 999.0 99.0
82 05 08 06 217 04.2 05.4 00.30 03.60 02.80 999 1012.6  04.2  01.8 999.0 99.0
82 05 08 07 221 04.6 05.3 00.30 03.60 02.80 999 1012.8  03.7  01.8 999.0 99.0
82 05 08 08 221 04.6 05.4 00.30 02.60 02.70 999 1013.3  03.2  01.8 999.0 99.0
82 05 08 09 263 01.6 02.6 00.30 02.40 02.60 999 1014.3  03.6  01.7 999.0 99.0
82 05 08 10 278 03.3 03.9 00.20 02.30 02.60 999 1015.0  03.7  01.7 999.0 99.0
82 05 08 11 292 01.5 02.0 00.20 02.40 02.60 999 1015.5  02.8  01.7 999.0 99.0
82 05 08 12 270 01.9 02.7 00.20 02.30 02.60 999 1016.2  03.7  01.7 999.0 99.0
82 05 08 13 263 02.0 02.4 00.20 02.30 02.50 999 1017.2  03.6  01.8 999.0 99.0
82 05 08 14 285 00.6 01.4 00.10 02.40 02.50 999 1017.9  03.9  01.8 999.0 99.0
82 05 08 15 286 00.9 01.6 00.10 02.50 02.50 999 1018.3  04.2  01.9 999.0 99.0
82 05 08 16 251 01.7 01.9 00.10 02.30 02.40 999 1019.1  03.9  01.9 999.0 99.0
82 05 08 17 254 00.7 01.5 00.10 02.50 02.60 999 1019.2  04.9  02.0 999.0 99.0
82 05 08 18 184 02.4 02.8 00.10 02.50 02.50 999 1019.3  03.7  01.9 999.0 99.0
82 05 08 19 169 03.4 03.9 00.10 02.60 02.60 999 1019.3  03.7  01.9 999.0 99.0
82 05 08 20 166 03.7 04.3 00.10 02.50 02.50 999 1019.3  03.7  01.9 999.0 99.0
82 05 08 21 167 03.4 04.0 00.10 02.40 02.40 999 1019.3  04.0  01.9 999.0 99.0
82 05 08 22 118 02.4 02.6 00.10 02.30 02.30 999 1018.9  05.5  01.9 999.0 99.0
82 05 08 23 139 03.5 04.0 00.00 02.20 02.20 999 1019.0  04.2  01.9 999.0 99.0
82 05 09 00 042 02.5 04.1 00.00 02.50 02.30 999 1019.4  04.1  01.8 999.0 99.0
82 05 09 01 076 02.7 03.7 00.00 02.50 02.40 999 1020.0  03.2  01.8 999.0 99.0
82 05 09 02 095 03.8 04.5 00.00 02.00 02.20 999 1020.3  03.1  01.8 999.0 99.0
82 05 09 03 093 04.3 05.3 00.20 02.30 02.30 999 1020.9  03.6  01.8 999.0 99.0
82 05 09 04 092 04.6 05.8 00.30 02.30 02.30 999 1021.4  03.4  01.8 999.0 99.0
82 05 09 05 083 04.0 04.8 00.30 02.50 02.40 999 1021.4  03.2  01.8 999.0 99.0
82 05 09 06 093 04.8 06.1 00.40 02.60 02.50 999 1021.6  03.7  01.8 999.0 99.0
82 05 09 07 090 04.6 05.9 00.40 02.60 02.60 999 1021.9  04.1  01.8 999.0 99.0
82 05 09 08 079 05.4 07.3 00.40 02.80 02.60 999 1022.1  03.1  01.8 999.0 99.0
82 05 09 09 083 05.6 07.5 00.50 02.90 02.70 999 1022.2  03.4  01.8 999.0 99.0
