YYYY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2002 04 12 06 310  5.1  6.0  0.77  6.25  4.45 999 1012.2   2.0   1.7 999.0 99.0 99.00
2002 04 12 07 306  5.9  7.1  0.79  6.25  4.41 999 1012.5   1.7   1.7 999.0 99.0 99.00
2002 04 12 08 310  5.8  6.6  0.73  5.56  3.92 999 1012.4   1.7   1.7 999.0 99.0 99.00
2002 04 12 09 300  7.3  8.8  0.79  5.88  3.97 999 1012.8   1.9   1.7 999.0 99.0 99.00
2002 04 12 10 302  6.7  8.4  0.75  5.88  3.72 999 1013.5   1.8   1.7 999.0 99.0 99.00
2002 04 12 11 313  7.1  8.4  0.74  3.57  3.62 999 1013.8   1.7   1.7 999.0 99.0 99.00
2002 04 12 12 316  6.7  7.8  0.67  3.57  3.54 999 1014.8   1.6   1.6 999.0 99.0 99.00
2002 04 12 13 297  5.6  6.6  0.54  3.57  3.51 999 1015.6   1.7   1.7 999.0 99.0 99.00
2002 04 12 14 278  4.4  5.0  0.46  3.45  3.39 999 1016.2   2.0   1.7 999.0 99.0 99.00
2002 04 12 15 280  3.7  4.4  0.35  3.23  3.44 999 1016.7   2.1   1.7 999.0 99.0 99.00
2002 04 12 16 263  2.2  2.7  0.28  3.13  3.31 999 1017.3   2.4   1.7 999.0 99.0 99.00
2002 04 12 17 235  3.3  3.7  0.24  3.03  3.22 999 1017.4   2.5   1.7 999.0 99.0 99.00
2002 04 12 18 226  3.8  4.3  0.20  3.03  3.27 999 1017.5   2.8   1.7 999.0 99.0 99.00
2002 04 12 19 215  3.2  3.7  0.19  2.70  3.14 999 1017.9   2.8   1.7 999.0 99.0 99.00
2002 04 12 20 235  4.6  5.4  0.20  2.56  3.06 999 1017.9   3.1   1.7 999.0 99.0 99.00
2002 04 12 21 231  4.9  5.5  0.21  2.86  3.14 999 1018.0   3.4   1.7 999.0 99.0 99.00
2002 04 12 22 228  5.0  5.6  0.25  2.70  3.06 999 1018.2   3.5   1.7 999.0 99.0 99.00
2002 04 12 23 222  4.8  5.5  0.34  3.33  3.12 999 1018.2   3.3   1.7 999.0 99.0 99.00
2002 04 13 00 232  5.1  6.0  0.36  3.45  3.20 999 1018.2   3.6   1.7 999.0 99.0 99.00
2002 04 13 01 227  5.5  6.4  0.44  3.57  3.26 999 1018.2   3.2   1.7 999.0 99.0 99.00
2002 04 13 02 215  5.2  5.8  0.42  3.57  3.28 999 1018.8   3.5   1.7 999.0 99.0 99.00
2002 04 13 03 188  3.0  3.4  0.40  3.45  3.32 999 1019.1   3.1   1.7 999.0 99.0 99.00
2002 04 13 04 202  3.5  3.9  0.34  3.45  3.25 999 1019.6   3.5   1.7 999.0 99.0 99.00
2002 04 13 05 193  3.5  3.8  0.30  3.57  3.24 999 1019.8   3.2   1.7 999.0 99.0 99.00
2002 04 13 06 192  3.9  4.2  0.26  3.45  3.26 999 1020.3   3.6   1.7 999.0 99.0 99.00
2002 04 13 07 167  3.9  4.3  0.22  3.45  3.34 999 1020.6   3.2   1.7 999.0 99.0 99.00
2002 04 13 08 166  4.2  4.6  0.19  3.33  3.37 999 1020.6   3.2   1.7 999.0 99.0 99.00
2002 04 13 09 166  3.3  3.6  0.19  3.33  3.40 999 1020.6   3.2   1.7 999.0 99.0 99.00
2002 04 13 10 178  3.3  3.7  0.18  3.57  3.35 999 1020.6   3.5   1.7 999.0 99.0 99.00
2002 04 13 11 204  1.8  2.1  0.18  3.57  3.31 999 1020.6   3.1   1.7 999.0 99.0 99.00
2002 04 13 12 161  3.3  3.6  0.19  3.33  3.26 999 1020.6   3.5   1.6 999.0 99.0 99.00
2002 04 13 13 151  2.3  2.8  0.19  2.78  3.23 999 1020.6   3.9   1.7 999.0 99.0 99.00
2002 04 13 14 175  3.0  3.6  0.17  2.50  3.18 999 1020.6   3.6   1.7 999.0 99.0 99.00
2002 04 13 15 153  3.3  3.6  0.00  0.00  0.00 999 1020.8   3.6   1.7 999.0 99.0 99.00
2002 04 13 16 132  4.5  5.1  0.16  4.00  3.48 999 1021.2   3.2   1.7 999.0 99.0 99.00
2002 04 13 17 144  3.9  4.6  0.15  4.17  3.26 999 1021.2   3.3   1.8 999.0 99.0 99.00
2002 04 13 18 168  2.6  2.9  0.22  2.70  2.98 999 1020.6   3.9   1.9 999.0 99.0 99.00
2002 04 13 19 155  3.5  4.9  0.36  3.33  3.15 999 1019.8   4.3   1.9 999.0 99.0 99.00
2002 04 13 20 126  4.1  5.5  0.37  3.03  3.27 999 1019.0   4.1   2.0 999.0 99.0 99.00
2002 04 13 21 121  4.3  4.9  0.47  4.17  3.50 999 1018.2   3.2   1.7 999.0 99.0 99.00
2002 04 13 22 126  3.8  4.3  0.49  4.00  3.58 999 1017.9   2.9   1.7 999.0 99.0 99.00
2002 04 13 23 128  4.4  5.1  0.47  4.35  3.71 999 1017.3   3.2   1.7 999.0 99.0 99.00
2002 04 14 00 131  6.4  7.4  0.44  4.35  3.63 999 1016.3   3.2   1.7 999.0 99.0 99.00
2002 04 14 01 127  6.2  7.2  0.49  4.35  3.40 999 1015.6   3.2   1.7 999.0 99.0 99.00
2002 04 14 02 128  7.1  8.1  0.51  4.00  3.38 999 1014.8   3.2   1.7 999.0 99.0 99.00
2002 04 14 03 130  7.3  8.2  0.57  3.85  3.30 999 1014.1   3.9   1.7 999.0 99.0 99.00
2002 04 14 04 135  7.9  9.1  0.73  3.85  3.50 999 1012.8   4.0   1.7 999.0 99.0 99.00
2002 04 14 05 148  8.2  9.6  0.82  4.17  3.61 999 1012.3   4.0   1.7 999.0 99.0 99.00
2002 04 14 06 150  7.6  8.8  0.80  4.17  3.65 999 1011.1   4.0   1.7 999.0 99.0 99.00
2002 04 14 07 157  7.2  8.5  0.87  4.17  3.80 999 1010.4   4.0   1.7 999.0 99.0 99.00
2002 04 14 08 161  7.7  9.1  0.82  4.17  3.68 999 1009.9   3.8   1.7 999.0 99.0 99.00
2002 04 14 09 158  7.6  8.8  0.85  4.17  3.75 999 1009.3   3.5   1.7 999.0 99.0 99.00
2002 04 14 10 147  6.5  8.0  0.80  4.35  3.84 999 1007.9   3.2   1.7 999.0 99.0 99.00
2002 04 14 11 146  6.8  8.0  0.74  4.55  3.84 999 1006.8   3.5   1.7 999.0 99.0 99.00
2002 04 14 12 150  8.1  9.3  0.86  4.35  3.74 999 1006.0   4.2   1.7 999.0 99.0 99.00
2002 04 14 13 158  8.4  9.4  1.00  4.76  3.98 999 1005.3   4.2   1.7 999.0 99.0 99.00
2002 04 14 14 147  7.7  9.3  1.01  5.00  3.97 999 1003.7   3.3   1.7 999.0 99.0 99.00
2002 04 14 15 158  8.3  9.2  0.88  4.76  3.80 999 1002.8   4.1   1.7 999.0 99.0 99.00
2002 04 14 16 148  8.7 10.1  1.12  4.76  4.02 999 1001.9   3.6   1.7 999.0 99.0 99.00
2002 04 14 17 156  9.0 10.5  1.13  4.76  4.10 999 1001.5   3.6   1.7 999.0 99.0 99.00
2002 04 14 18 149  7.7  9.3  1.21  5.26  4.32 999 1000.5   3.5   1.7 999.0 99.0 99.00
2002 04 14 19 159  7.0  8.2  1.13  5.26  4.30 999 1000.0   3.5   1.7 999.0 99.0 99.00
2002 04 14 20 143  6.0  6.8  1.18  5.56  4.38 999  999.0   3.5   1.7 999.0 99.0 99.00
2002 04 14 21 147  5.6  6.3  1.24  5.56  4.58 999  998.5   3.9   1.7 999.0 99.0 99.00
2002 04 14 22 145  5.1  5.8  1.19  5.56  4.58 999  998.3   3.6   1.7 999.0 99.0 99.00
2002 04 14 23 152  5.3  6.1  1.17  5.56  4.73 999  998.2   3.9   1.7 999.0 99.0 99.00
2002 04 15 00 158  3.5  4.3  1.10  5.26  4.69 999  998.4   3.6   1.7 999.0 99.0 99.00
2002 04 15 01 163  3.3  3.6  1.02  5.56  4.81 999  998.3   3.9   1.7 999.0 99.0 99.00
2002 04 15 02 193  2.6  2.9  0.97  5.26  4.78 999  999.6   4.8   1.7 999.0 99.0 99.00
2002 04 15 03 191  1.8  2.1  0.90  5.88  4.65 999 1000.4   4.1   1.7 999.0 99.0 99.00
2002 04 15 04 142  1.4  1.8  0.88  5.88  4.74 999 1000.0   4.8   1.7 999.0 99.0 99.00
2002 04 15 05  68  1.5  2.2  0.78  5.88  4.62 999 1000.6   4.1   1.7 999.0 99.0 99.00
2002 04 15 06  75  2.8  3.2  0.70  5.88  4.39 999 1000.4   3.9   1.7 999.0 99.0 99.00
2002 04 15 07  47  1.5  1.9  0.77  5.26  4.54 999 1000.9   3.9   1.7 999.0 99.0 99.00
2002 04 15 08  21  2.7  3.1  0.73  5.56  4.52 999 1001.2   3.5   1.7 999.0 99.0 99.00
2002 04 15 09  34  2.2  2.7  0.69  5.56  4.50 999 1001.9   3.8   1.7 999.0 99.0 99.00
2002 04 15 10   3  4.1  4.4  0.64  5.88  4.51 999 1002.7   3.1   1.7 999.0 99.0 99.00
2002 04 15 11   6  3.2  3.5  0.62  5.56  4.49 999 1003.7   3.2   1.7 999.0 99.0 99.00
2002 04 15 12  34  3.0  3.3  0.60  5.56  4.41 999 1003.9   3.2   1.7 999.0 99.0 99.00
2002 04 15 13  52  2.7  3.3  0.50  5.00  4.28 999 1004.3   3.2   1.7 999.0 99.0 99.00
2002 04 15 14   2  1.8  2.9  0.48  5.56  4.16 999 1005.2   3.6   1.7 999.0 99.0 99.00
2002 04 15 15  40  1.0  1.5  0.44  5.26  4.07 999 1005.6   3.5   1.9 999.0 99.0 99.00
2002 04 15 16 148  1.4  2.0  0.42  5.00  4.13 999 1006.2   3.6   2.0 999.0 99.0 99.00
2002 04 15 17 103  2.2  2.6  0.39  5.00  4.01 999 1006.0   3.0   2.0 999.0 99.0 99.00
2002 04 15 18 111  3.6  3.9  0.35  4.35  3.80 999 1005.4   2.8   2.0 999.0 99.0 99.00
2002 04 15 19  90  3.6  4.1  0.32  4.55  3.72 999 1004.6   3.2   2.0 999.0 99.0 99.00
2002 04 15 20  89  4.8  5.5  0.29  4.35  3.68 999 1004.3   2.8   1.9 999.0 99.0 99.00
2002 04 15 21  90  6.2  6.9  0.26  3.85  3.48 999 1003.1   2.8   1.8 999.0 99.0 99.00
2002 04 15 22  78  6.5  7.2  0.35  2.63  3.03 999 1002.8   2.9   1.8 999.0 99.0 99.00
2002 04 15 23  34  7.3  8.2  0.39  3.23  3.07 999 1003.9   2.8   1.9 999.0 99.0 99.00
2002 04 16 00  66  7.6  9.2  0.52  3.13  3.05 999 1003.0   2.9   1.7 999.0 99.0 99.00
2002 04 16 01  57  6.9  8.1  0.63  3.57  3.29 999 1002.9   3.3   1.7 999.0 99.0 99.00
2002 04 16 02  75  7.4  8.8  0.68  3.33  3.41 999 1003.0   4.0   1.7 999.0 99.0 99.00
2002 04 16 03  80  6.9  8.1  0.72  4.00  3.61 999 1003.1   5.8   1.7 999.0 99.0 99.00
2002 04 16 04  54  4.8  6.2  0.70  4.17  3.71 999 1003.3   4.0   1.7 999.0 99.0 99.00
2002 04 16 05  82  3.1  3.5  0.68  4.17  3.77 999 1003.6   4.1   1.7 999.0 99.0 99.00
2002 04 16 06 122  1.9  2.2  0.63  4.76  3.91 999 1003.6   3.5   1.7 999.0 99.0 99.00
2002 04 16 07 348  3.1  3.8  0.64  4.55  3.94 999 1003.5   2.8   1.7 999.0 99.0 99.00
2002 04 16 08  74  2.8  5.0  0.60  4.55  3.98 999 1002.4   2.7   1.7 999.0 99.0 99.00
2002 04 16 09  99  2.3  3.1  0.50  4.35  3.87 999 1002.9   2.8   1.7 999.0 99.0 99.00
2002 04 16 10 114  2.8  3.7  0.50  4.35  3.89 999 1003.7   2.9   1.7 999.0 99.0 99.00
2002 04 16 11 124  1.0  1.3  0.50  4.35  3.91 999 1003.8   3.2   1.7 999.0 99.0 99.00
2002 04 16 12  91  3.5  3.9  0.46  4.35  3.83 999 1003.9   3.1   1.7 999.0 99.0 99.00
2002 04 16 13  81  3.3  3.9  0.43  4.35  3.72 999 1004.6   4.3   1.7 999.0 99.0 99.00
2002 04 16 14  19  7.4  9.0  0.46  4.17  3.78 999 1006.1   3.5   1.9 999.0 99.0 99.00
2002 04 16 15  69  7.5  8.5  0.56  4.35  3.29 999 1005.4   3.9   1.9 999.0 99.0 99.00
2002 04 16 16  90  6.7  7.7  0.58  4.17  3.30 999 1005.4   4.2   2.0 999.0 99.0 99.00
2002 04 16 17  92  5.3  6.0  0.54  3.85  3.32 999 1005.6   4.3   2.0 999.0 99.0 99.00
2002 04 16 18 112  5.3  5.9  0.47  4.17  3.33 999 1005.2   4.7   2.0 999.0 99.0 99.00
2002 04 16 19 113  5.0  5.6  0.45  4.00  3.36 999 1004.6   5.2   2.0 999.0 99.0 99.00
2002 04 16 20 111  5.4  5.9  0.44  3.70  3.59 999 1003.9   5.5   2.0 999.0 99.0 99.00
2002 04 16 21 102  4.6  5.0  0.45  4.35  3.63 999 1003.8   5.2   2.0 999.0 99.0 99.00
2002 04 16 22  98  6.0  7.0  0.48  4.55  3.60 999 1003.0   5.0   2.0 999.0 99.0 99.00
2002 04 16 23 113  6.0  6.7  0.51  4.00  3.37 999 1002.2   5.7   2.0 999.0 99.0 99.00
2002 04 17 00 124  5.8  6.3  0.51  4.17  3.42 999 1002.1   5.5   2.0 999.0 99.0 99.00
2002 04 17 01 134  5.4  6.0  0.53  4.17  3.49 999 1002.1   5.9   1.9 999.0 99.0 99.00
2002 04 17 02 145  6.7  7.6  0.61  4.17  3.66 999 1002.7   6.9   1.9 999.0 99.0 99.00
2002 04 17 03 157  9.0 10.5  0.72  4.35  3.62 999 1002.4   8.9   1.9 999.0 99.0 99.00
2002 04 17 04 149  5.8  6.8  0.76  4.17  3.66 999 1002.8   5.6   1.9 999.0 99.0 99.00
2002 04 17 05 149  6.2  6.7  0.67  4.17  3.63 999 1002.9   6.2   1.9 999.0 99.0 99.00
2002 04 17 06 136  6.1  7.1  0.92  5.26  4.06 999 1002.7   6.1   1.9 999.0 99.0 99.00
2002 04 17 07 142  7.4  8.1  1.00  5.56  4.23 999 1002.0   5.9   2.0 999.0 99.0 99.00
2002 04 17 08 143  8.1  9.2  1.03  5.56  4.08 999 1001.5   5.9   2.0 999.0 99.0 99.00
2002 04 17 09 150  7.7 99.0 99.00 99.00 99.00 999 1001.2 999.0 999.0 999.0 99.0 99.00
2002 04 17 10 165  6.9  7.7  1.00  5.26  4.06 999 1001.2   6.6   2.0 999.0 99.0 99.00
2002 04 17 11 174  6.7  7.5  0.86  5.00  3.91 999 1001.4   6.3   2.0 999.0 99.0 99.00
2002 04 17 12 191  5.2  6.4  0.80  4.55  3.84 999 1001.0   5.9   2.0 999.0 99.0 99.00
2002 04 17 13 205  5.9  6.5  0.72  4.55  3.78 999 1003.0   5.6   2.0 999.0 99.0 99.00
2002 04 17 14 202  7.6  9.7  0.64  4.35  3.72 999 1003.6   6.7   2.0 999.0 99.0 99.00
2002 04 17 15 229 10.7 12.3  0.78  3.13  3.37 999 1003.9   6.3   2.0 999.0 99.0 99.00
2002 04 17 16 227 14.7 17.3  1.37  4.55  3.97 999 1005.1   6.3   2.0 999.0 99.0 99.00
2002 04 17 17 234 15.1 17.7  2.19  5.56  4.75 999 1006.4   6.6   2.0 999.0 99.0 99.00
2002 04 17 18 233 12.9 15.2  2.44  6.67  5.29 999 1007.9   5.9   2.0 999.0 99.0 99.00
2002 04 17 19 232 13.1 15.4  2.65  6.25  5.45 999 1008.8   5.9   2.0 999.0 99.0 99.00
2002 04 17 20 231 12.7 15.1  2.59  7.14  5.61 999 1010.0   6.3   2.0 999.0 99.0 99.00
2002 04 17 21 234 11.9 14.4  2.70  7.14  5.71 999 1010.8   6.3   2.0 999.0 99.0 99.00
2002 04 17 22 236 10.5 12.9  2.64  7.69  5.72 999 1011.6   6.0   2.0 999.0 99.0 99.00
2002 04 17 23 235  9.9 11.2  2.45  7.69  5.67 999 1012.5   5.7   2.0 999.0 99.0 99.00
2002 04 18 00 235  9.2 10.5  2.04  7.69  5.36 999 1013.7   5.6   2.0 999.0 99.0 99.00
2002 04 18 01 238  8.6  9.7  1.94  7.69  5.31 999 1014.5   5.6   2.0 999.0 99.0 99.00
2002 04 18 02 233  5.5  6.2  1.73  7.14  5.45 999 1015.5   4.7   2.0 999.0 99.0 99.00
2002 04 18 03 229  4.2  4.6  1.43  7.14  5.21 999 1015.9   4.0   2.0 999.0 99.0 99.00
2002 04 18 04 205  4.2  4.9  1.29  7.14  5.21 999 1016.5   3.7   2.0 999.0 99.0 99.00
2002 04 18 05 205  3.5  4.1  1.12  6.67  5.01 999 1016.4   3.5   2.0 999.0 99.0 99.00
2002 04 18 06 214  4.4  5.0  0.99  6.25  5.03 999 1017.2   4.0   2.0 999.0 99.0 99.00
2002 04 18 07 212  3.8  4.1  0.84  6.25  4.85 999 1018.0   3.5   2.0 999.0 99.0 99.00
2002 04 18 08 204  3.7  4.2  0.77  6.25  4.77 999 1017.6   3.6   2.0 999.0 99.0 99.00
2002 04 18 09 173  2.7  3.1  0.73  5.88  4.75 999 1015.8   3.5   1.9 999.0 99.0 99.00
2002 04 18 10 173  2.6  3.2  0.63  5.88  4.64 999 1015.4   3.5   2.0 999.0 99.0 99.00
2002 04 18 11 136  2.9  3.3  0.59  4.76  4.42 999 1014.4   3.6   1.9 999.0 99.0 99.00
2002 04 18 12 106  4.1 10.9  0.51  5.26  4.49 999 1015.0   3.7   1.9 999.0 99.0 99.00
2002 04 18 13 175  6.0  6.8  0.46  5.00  4.32 999 1015.7   4.3   2.0 999.0 99.0 99.00
2002 04 18 14 169  7.1  9.9  0.47  4.76  4.03 999 1015.6   6.0   2.0 999.0 99.0 99.00
2002 04 18 15 121  7.0  8.9  0.46  2.63  3.48 999 1013.2   5.1   2.0 999.0 99.0 99.00
2002 04 18 16  56  2.5  3.6  0.44  4.76  3.57 999 1013.6   4.0   2.0 999.0 99.0 99.00
2002 04 18 17  91  5.4  6.4  0.41  5.00  3.53 999 1011.9   3.7   2.0 999.0 99.0 99.00
2002 04 18 18  64  5.4  6.1  0.39  3.13  3.49 999 1011.1   3.2   2.0 999.0 99.0 99.00
2002 04 18 19  77  8.6  9.6  0.43  2.86  3.00 999 1008.3   2.9   2.0 999.0 99.0 99.00
2002 04 18 20  67  6.5  7.6  0.74  3.57  3.35 999 1007.6   3.5   2.0 999.0 99.0 99.00
2002 04 18 21  67  6.9  7.9  0.76  3.85  3.57 999 1006.2   3.2   2.0 999.0 99.0 99.00
2002 04 18 22  62  5.4  6.5  0.79  4.00  3.72 999 1006.1   3.5   2.0 999.0 99.0 99.00
2002 04 18 23  44  7.4  8.5  0.82  4.35  3.78 999 1005.0   3.6   2.0 999.0 99.0 99.00
2002 04 19 00  40  7.7  9.3  0.86  4.55  3.71 999 1004.7   3.9   2.0 999.0 99.0 99.00
2002 04 19 01  15  9.4 10.8  0.98  4.35  3.74 999 1004.6   3.6   2.0 999.0 99.0 99.00
2002 04 19 02  21  8.5  9.6  1.01  3.85  3.73 999 1004.9   3.9   2.0 999.0 99.0 99.00
2002 04 19 03  26  5.7  6.7  1.01  4.35  4.03 999 1006.6   3.6   2.0 999.0 99.0 99.00
2002 04 19 04   3  7.2  8.7  0.93  4.76  4.00 999 1005.5   3.5   2.0 999.0 99.0 99.00
2002 04 19 05 353  7.3  8.5  0.91  4.35  3.92 999 1005.4   3.6   2.0 999.0 99.0 99.00
2002 04 19 06 329  8.6  9.8  0.94  4.55  3.93 999 1006.6   3.6   2.0 999.0 99.0 99.00
2002 04 19 07 329  9.2 11.3  1.00  3.85  3.77 999 1007.1   3.6   2.0 999.0 99.0 99.00
2002 04 19 08 328 12.1 14.2  1.20  4.00  3.90 999 1007.9   3.5   2.0 999.0 99.0 99.00
2002 04 19 09 329 14.3 18.0  1.84  5.26  4.47 999 1010.5   1.5   2.0 999.0 99.0 99.00
2002 04 19 10 335 14.2 17.9  2.32  6.25  4.95 999 1012.5   0.1   2.0 999.0 99.0 99.00
2002 04 19 11 346 13.3 16.7  2.43  6.67  5.20 999 1012.7  -0.1   2.0 999.0 99.0 99.00
2002 04 19 12 336 12.7 15.5  2.22  6.67  5.06 999 1014.6  -0.3   2.0 999.0 99.0 99.00
2002 04 19 13 330 13.4 16.1  2.10  6.25  5.06 999 1016.5  -0.9   2.0 999.0 99.0 99.00
2002 04 19 14 332 12.3 14.8  1.93  5.88  4.73 999 1018.0  -1.1   2.0 999.0 99.0 99.00
2002 04 19 15 322  8.3  9.8  1.54  5.88  4.58 999 1020.1  -1.1   2.0 999.0 99.0 99.00
2002 04 19 16 316  9.6 11.4  1.29  5.88  4.36 999 1020.5  -1.1   2.0 999.0 99.0 99.00
2002 04 19 17 316  8.5 10.2  1.45  5.26  4.53 999 1020.7  -0.7   2.0 999.0 99.0 99.00
2002 04 19 18 305  6.5  7.8  1.22  5.26  4.37 999 1022.3  -0.3   2.0 999.0 99.0 99.00
2002 04 19 19 281  5.0  6.1  0.93  4.76  4.12 999 1022.3   0.1   2.0 999.0 99.0 99.00
2002 04 19 20 273  5.1  6.1  0.72  4.76  3.98 999 1022.4   0.7   2.0 999.0 99.0 99.00
2002 04 19 21 262  4.7  5.6  0.57  4.35  3.70 999 1022.6   1.2   2.0 999.0 99.0 99.00
2002 04 19 22 250  3.4  4.0  0.49  4.00  3.52 999 1023.0   1.7   2.0 999.0 99.0 99.00
2002 04 19 23 233  7.1  8.2  0.43  3.70  3.44 999 1023.0   1.7   2.0 999.0 99.0 99.00
2002 04 20 00 252  6.2  7.5  0.52  3.33  3.29 999 1023.0   1.7   2.0 999.0 99.0 99.00
2002 04 20 01 285  4.5  5.4  0.62  4.00  3.47 999 1023.1   1.7   2.0 999.0 99.0 99.00
2002 04 20 02   4  2.8  3.4  0.72  4.17  3.72 999 1023.7   1.6   2.0 999.0 99.0 99.00
2002 04 20 03   6  5.5  6.5  0.70  4.55  3.89 999 1023.8   1.6   2.0 999.0 99.0 99.00
2002 04 20 04  11  7.1  8.3  0.62  4.76  3.67 999 1023.8   1.3   2.0 999.0 99.0 99.00
2002 04 20 05  17  5.9  7.0  0.66  3.45  3.55 999 1024.2   0.9   2.0 999.0 99.0 99.00
2002 04 20 06   2  6.7  7.9  0.75  3.70  3.62 999 1024.6   0.5   2.0 999.0 99.0 99.00
2002 04 20 07   5  4.5  5.4  0.63  3.57  3.59 999 1024.9   0.4   2.0 999.0 99.0 99.00
2002 04 20 08 353  4.2  5.5  0.58  3.85  3.54 999 1024.9   0.4   2.0 999.0 99.0 99.00
2002 04 20 09 339  4.7  6.3  0.51  3.70  3.55 999 1025.3   0.1   2.0 999.0 99.0 99.00
2002 04 20 10 334  5.6  7.1  0.51  3.85  3.53 999 1025.5   0.0   1.9 999.0 99.0 99.00
2002 04 20 11 334  6.8  8.0  0.50  4.00  3.33 999 1025.3   0.0   2.0 999.0 99.0 99.00
2002 04 20 12 336  7.1  8.4  0.51  3.33  3.25 999 1025.5  -0.3   2.0 999.0 99.0 99.00
2002 04 20 13 345  7.2  8.8  0.67  3.45  3.40 999 1025.8  -0.3   2.0 999.0 99.0 99.00
2002 04 20 14 350  7.6  9.1  0.86  4.00  3.66 999 1025.7  -0.3   2.0 999.0 99.0 99.00
2002 04 20 15 349  6.8  8.5  0.90  4.55  3.84 999 1026.1  -0.3   2.0 999.0 99.0 99.00
2002 04 20 16 338  7.7  9.1  0.87  4.35  3.72 999 1026.1  -0.4   2.0 999.0 99.0 99.00
2002 04 20 17 331  6.0  7.3  0.73  4.00  3.63 999 1026.4   0.0   2.0 999.0 99.0 99.00
2002 04 20 18 331  5.8  7.0  0.62  3.70  3.51 999 1026.4   0.0   2.0 999.0 99.0 99.00
2002 04 20 19 331  5.4  7.0  0.61  4.00  3.51 999 1026.9   0.0   2.0 999.0 99.0 99.00
2002 04 20 20 337  5.8  7.0  0.52  4.00  3.49 999 1026.3   0.4   2.0 999.0 99.0 99.00
2002 04 20 21 342  6.3  7.6  0.64  4.00  3.55 999 1025.9   0.5   2.0 999.0 99.0 99.00
2002 04 20 22 352  6.3  7.5  0.70  4.17  3.62 999 1025.5   0.8   2.0 999.0 99.0 99.00
2002 04 20 23   2  7.5  8.4  0.68  4.00  3.57 999 1025.4   0.9   2.0 999.0 99.0 99.00
2002 04 21 00   5  7.6  9.1  0.71  4.17  3.61 999 1025.1   1.2   2.0 999.0 99.0 99.00
2002 04 21 01  10  7.9  9.3  0.75  4.17  3.57 999 1025.3   1.3   2.0 999.0 99.0 99.00
2002 04 21 02   7  8.2  9.5  0.88  4.35  3.75 999 1025.5   1.2   2.0 999.0 99.0 99.00
2002 04 21 03   4  9.1 10.6  1.01  4.55  3.91 999 1025.8   0.9   2.0 999.0 99.0 99.00
