YY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
83 04 22 17 298 01.9 02.5 99.00 99.00 99.00 999 1017.0  02.6  01.9 -01.1 99.0
83 04 22 18 275 03.1 04.1 99.00 99.00 99.00 999 1017.1  02.4  01.9 -00.2 99.0
83 04 22 19 273 03.9 04.7 99.00 99.00 99.00 999 1017.2  02.4  01.9  00.1 99.0
83 04 22 20 275 03.7 04.5 99.00 99.00 99.00 999 1017.0  02.5  01.9 -00.5 99.0
83 04 22 21 288 03.5 04.1 99.00 99.00 99.00 999 1016.7  02.7  01.8 -01.4 99.0
83 04 22 22 285 03.5 04.3 99.00 99.00 99.00 999 1016.8  02.7  01.8 -01.6 99.0
83 04 22 23 285 02.9 03.6 99.00 99.00 99.00 999 1016.9  02.5  01.8 -01.3 99.0
83 04 23 00 277 02.8 03.3 99.00 99.00 99.00 999 1016.9  02.6  01.8 -01.5 99.0
83 04 23 01 286 02.5 03.1 99.00 99.00 99.00 999 1017.0  02.3  01.8 -00.6 99.0
83 04 23 02 288 03.6 04.4 99.00 99.00 99.00 999 1017.4  02.4  01.8 -00.6 99.0
83 04 23 03 301 03.8 04.9 99.00 99.00 99.00 999 1017.5  02.8  01.7 -01.6 99.0
83 04 23 04 319 03.8 04.7 99.00 99.00 99.00 999 1017.4  02.6  01.8 -00.6 99.0
83 04 23 05 339 02.9 03.6 99.00 99.00 99.00 999 1017.3  02.7  01.7 -00.1 99.0
83 04 23 06 007 02.9 04.2 99.00 99.00 99.00 999 1017.6  02.7  01.7  00.1 99.0
83 04 23 07 017 02.9 04.0 99.00 99.00 99.00 999 1017.9  02.6  01.7  00.3 99.0
83 04 23 08 006 02.5 03.0 99.00 99.00 99.00 999 1018.3  02.5  01.7  00.4 99.0
83 04 23 09 353 02.5 02.9 99.00 99.00 99.00 999 1018.3  02.4  01.7  00.5 99.0
83 04 23 10 037 03.4 03.9 99.00 99.00 99.00 999 1018.2  02.7  01.7 -00.1 99.0
83 04 23 11 005 03.8 04.6 99.00 99.00 99.00 999 1018.5  02.8  01.7 -00.5 99.0
83 04 23 12 017 04.6 05.9 99.00 99.00 99.00 999 1019.0  03.0  01.7 -01.4 99.0
83 04 23 13 025 03.9 05.9 99.00 99.00 99.00 999 1020.0  02.5  01.7 -00.8 99.0
83 04 23 14 036 02.8 04.4 99.00 99.00 99.00 999 1020.4  02.4  01.7 -00.6 99.0
83 04 23 15 020 03.1 04.6 99.00 99.00 99.00 999 1020.9  02.4  01.8 -01.3 99.0
83 04 23 16 018 02.7 03.8 99.00 99.00 99.00 999 1020.9  02.3  01.8 -01.5 99.0
83 04 23 17 344 03.1 04.4 99.00 99.00 99.00 999 1020.7  02.2  01.8 -01.2 99.0
83 04 23 18 336 04.4 05.7 99.00 99.00 99.00 999 1020.4  01.8  01.8 -01.0 99.0
