#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2008 05 12 23 50 284  3.8  4.3  0.30  3.45  3.07 999 1018.2   3.2   2.4 999.0 99.0 99.00
2008 05 13 00 50 306  2.0  2.4  0.28  3.33  2.97 999 1017.8   2.9   2.4 999.0 99.0 99.00
2008 05 13 01 50 279  1.4  1.6  0.23  3.23  2.96 999 1018.1   2.7   2.3 999.0 99.0 99.00
2008 05 13 02 50 303  0.7  1.0  0.23  3.13  2.90 999 1018.2   3.0   2.4 999.0 99.0 99.00
2008 05 13 03 50 329  1.7  2.0  0.20  2.94  2.87 999 1018.3   2.9   2.3 999.0 99.0 99.00
2008 05 13 04 50  40  2.0  2.2  0.20  2.86  2.82 999 1017.9   3.0   2.3 999.0 99.0 99.00
2008 05 13 05 50  54  0.3  0.5  0.18  2.86  2.85 999 1018.4   2.9   2.3 999.0 99.0 99.00
2008 05 13 06 50 116  0.4  0.7  0.14 99.00  2.91 999 1018.5   2.8   2.3 999.0 99.0 99.00
2008 05 13 07 50  92  3.4  4.1  0.13 99.00  2.90 999 1018.1   4.3   2.3 999.0 99.0 99.00
2008 05 13 08 50  94  4.0  4.5  0.11 99.00  2.92 999 1017.9   3.5   2.3 999.0 99.0 99.00
2008 05 13 09 50 115  4.5  5.2  0.11 99.00  2.98 999 1018.0   2.9   2.3 999.0 99.0 99.00
2008 05 13 10 50 120  4.7  5.3  0.12 99.00  2.53 999 1017.8   3.4   2.3 999.0 99.0 99.00
2008 05 13 11 50 124  5.8  6.6  0.21  2.25  2.42 999 1017.5   3.7   2.3 999.0 99.0 99.00
2008 05 13 12 50 127  6.2  7.3  0.38  2.60  2.53 999 1017.4   3.8   2.4 999.0 99.0 99.00
2008 05 13 13 50 129  7.6  8.8 99.00 99.00 99.00 999 1016.3   4.0   2.4 999.0 99.0 99.00
2008 05 13 14 50 140  8.1  9.6  0.89  3.70  3.28 999 1015.2   4.1   2.4 999.0 99.0 99.00
2008 05 13 15 50 129  7.6  8.7  0.94  3.45  3.41 999 1014.0   4.2   2.4 999.0 99.0 99.00
2008 05 13 16 50 132  8.1  9.7  0.94  4.00  3.48 999 1013.4   4.8   2.4 999.0 99.0 99.00
2008 05 13 17 50 134  7.8  9.4  1.07  4.35  3.65 999 1012.2   5.6   2.4 999.0 99.0 99.00
2008 05 13 18 50 140  7.7  9.0  1.05  4.35  3.74 999 1011.3   5.5   2.4 999.0 99.0 99.00
2008 05 13 19 50 156  9.5 11.0  0.96  4.35  3.65 999 1010.3   6.5   2.4 999.0 99.0 99.00
2008 05 13 20 50 159  7.1  8.1  1.03  4.76  3.76 999 1009.8   5.8   2.4 999.0 99.0 99.00
2008 05 13 21 50 156  6.6  7.4  0.88  4.55  3.62 999 1009.0   5.4   2.4 999.0 99.0 99.00
2008 05 13 22 50 145  6.8  8.0  1.23  4.76  4.02 999 1008.9   5.9   2.4 999.0 99.0 99.00
2008 05 13 23 50 156  8.7  9.7  1.39  5.56  4.13 999 1008.1   6.9   2.4 999.0 99.0 99.00
2008 05 14 00 50 148  9.2 10.3  1.23  5.00  3.97 999 1007.3   6.7   2.4 999.0 99.0 99.00
2008 05 14 01 50 169  8.4 10.2  1.20  5.00  3.87 999 1007.4   6.3   2.4 999.0 99.0 99.00
2008 05 14 02 50 170 10.2 11.5  1.51  5.00  3.99 999 1007.0   6.7   2.4 999.0 99.0 99.00
2008 05 14 03 50 175  6.6  7.6  1.63  5.56  4.33 999 1006.9   5.5   2.4 999.0 99.0 99.00
2008 05 14 04 50 166  5.8  6.7  1.30  5.56  4.22 999 1006.0   4.7   2.4 999.0 99.0 99.00
2008 05 14 05 50 170  6.1  6.9  1.06  4.76  3.97 999 1005.5   4.8   2.4 999.0 99.0 99.00
2008 05 14 06 50 199  4.7  5.8  0.90  5.00  3.85 999 1005.0   4.8   2.4 999.0 99.0 99.00
2008 05 14 07 50 240  4.0  4.5  0.79  4.55  3.80 999 1004.8   4.2   2.4 999.0 99.0 99.00
2008 05 14 08 50 270  7.2  8.5  0.66  4.35  3.60 999 1004.6   3.5   2.4 999.0 99.0 99.00
2008 05 14 09 50 255  8.4  9.9  0.77  4.17  3.33 999 1005.0   3.6   2.4 999.0 99.0 99.00
2008 05 14 10 50 263  9.5 11.3  1.00  3.70  3.41 999 1005.5   3.7   2.4 999.0 99.0 99.00
2008 05 14 11 50 273  8.0 10.1  1.21  4.17  3.71 999 1006.7   3.5   2.4 999.0 99.0 99.00
2008 05 14 12 50 276  8.6  9.9  1.24  4.55  3.82 999 1007.6   3.3   2.4 999.0 99.0 99.00
2008 05 14 13 50 287  9.5 11.1  1.49  5.00  4.15 999 1008.0   3.3   2.4 999.0 99.0 99.00
2008 05 14 14 50 289  9.4 11.7  1.42  4.35  4.01 999 1008.9   3.2   2.4 999.0 99.0 99.00
2008 05 14 15 50 282 10.3 12.1  1.63  5.26  4.16 999 1009.6   3.1   2.5 999.0 99.0 99.00
2008 05 14 16 50 285  9.2 11.2  1.65  5.26  4.31 999 1010.2   3.2   2.4 999.0 99.0 99.00
2008 05 14 17 50 285  9.6 11.4  1.83  5.56  4.44 999 1010.6   3.3   2.5 999.0 99.0 99.00
2008 05 14 18 50 282  7.8 10.1  1.72  5.56  4.50 999 1011.6   3.6   2.5 999.0 99.0 99.00
2008 05 14 19 50 253  6.4  8.8  1.73  5.88  4.55 999 1012.9   3.9   2.5 999.0 99.0 99.00
2008 05 14 20 50 252  6.4  7.4  1.38  5.56  4.44 999 1013.4   3.5   2.5 999.0 99.0 99.00
2008 05 14 21 50 252  8.4  9.6  1.28  4.76  3.98 999 1013.6   3.5   2.4 999.0 99.0 99.00
2008 05 14 22 50 268  6.4  7.3  1.18  5.26  4.09 999 1014.0   3.6   2.4 999.0 99.0 99.00
2008 05 14 23 50 272  6.7  7.6  1.02  5.00  3.94 999 1014.8   4.0   2.4 999.0 99.0 99.00
2008 05 15 00 50 282  6.3  7.3  0.95  5.26  3.86 999 1015.4   4.4   2.4 999.0 99.0 99.00
2008 05 15 01 50 280  5.2  6.0  0.96  5.00  3.89 999 1016.1   4.2   2.4 999.0 99.0 99.00
2008 05 15 02 50 290  3.4  4.0  0.72  5.00  3.65 999 1016.8   4.0   2.4 999.0 99.0 99.00
2008 05 15 03 50 303  3.7  4.1  0.73  4.76  3.84 999 1017.2   4.4   2.4 999.0 99.0 99.00
2008 05 15 04 50 307  3.4  3.6  0.66  5.00  3.78 999 1017.4   4.6   2.4 999.0 99.0 99.00
2008 05 15 05 50   2  3.7  4.1  0.59  4.17  3.70 999 1017.4   4.9   2.4 999.0 99.0 99.00
2008 05 15 06 50 119  1.3  1.6  0.51  4.76  3.76 999 1018.0   4.5   2.4 999.0 99.0 99.00
2008 05 15 07 50 193  3.5  4.0  0.47  4.76  3.75 999 1018.4   3.5   2.4 999.0 99.0 99.00
2008 05 15 08 50 185  2.3  2.5  0.43  4.55  3.77 999 1018.7   3.3   2.4 999.0 99.0 99.00
2008 05 15 09 50 197  2.9  3.2  0.38  4.00  3.62 999 1019.2   3.3   2.3 999.0 99.0 99.00
2008 05 15 10 50 181  2.9  3.6  0.33  4.00  3.56 999 1019.4   3.4   2.3 999.0 99.0 99.00
2008 05 15 11 50 186  4.0  4.7  0.29  4.17  3.52 999 1019.8   4.0   2.4 999.0 99.0 99.00
2008 05 15 12 50 161  4.8  5.4  0.25  3.85  3.47 999 1019.6   4.2   2.4 999.0 99.0 99.00
2008 05 15 13 50 144  5.2  5.7  0.22  3.85  3.43 999 1019.3   4.8   2.4 999.0 99.0 99.00
2008 05 15 14 50 160  5.3  6.3  0.28  2.25  2.80 999 1019.4   4.6   2.5 999.0 99.0 99.00
2008 05 15 15 50 144  4.2  4.7  0.34  2.47  2.73 999 1019.1   4.0   2.5 999.0 99.0 99.00
2008 05 15 16 50 148  5.1  5.7  0.38  2.74  2.78 999 1018.8   4.3   2.5 999.0 99.0 99.00
2008 05 15 17 50 154  3.7  4.3  0.37  2.74  2.78 999 1018.5   4.3   2.5 999.0 99.0 99.00
2008 05 15 18 50 144  3.3  3.7  0.33  2.74  2.81 999 1018.3   4.0   2.5 999.0 99.0 99.00
2008 05 15 19 50 137  2.7  2.9  0.29  2.86  2.78 999 1017.6   4.0   2.6 999.0 99.0 99.00
2008 05 15 20 50 124  2.7  3.0  0.30  2.86  2.80 999 1017.0   3.9   2.5 999.0 99.0 99.00
2008 05 15 21 50 135  2.2  2.5  0.33  2.86  2.94 999 1016.3   4.1   2.5 999.0 99.0 99.00
2008 05 15 22 50 150  2.7  3.0  0.34  2.74  2.94 999 1015.3   4.9   2.5 999.0 99.0 99.00
2008 05 15 23 50 166  2.6  3.4  0.30  2.74  2.87 999 1014.5   4.8   2.5 999.0 99.0 99.00
2008 05 16 00 50 169  2.2  2.6  0.29  3.03  2.90 999 1014.1   4.8   2.5 999.0 99.0 99.00
2008 05 16 01 50 172  3.7  3.9  0.32  3.45  3.03 999 1014.0   5.3   2.5 999.0 99.0 99.00
2008 05 16 02 50 179  8.6  9.4  0.28  3.23  2.99 999 1013.3   9.7   2.5 999.0 99.0 99.00
2008 05 16 03 50 169  4.9  6.1  0.25  3.03  3.00 999 1012.1   7.7   2.5 999.0 99.0 99.00
2008 05 16 04 50 165  6.1  6.9  0.33  2.47  2.68 999 1010.7   6.6   2.5 999.0 99.0 99.00
2008 05 16 05 50 280  4.3 10.6  0.32  2.94  2.82 999 1011.2   5.5   2.5 999.0 99.0 99.00
2008 05 16 06 50 239  2.3  3.1  0.27  3.23  2.71 999 1011.1   5.1   2.5 999.0 99.0 99.00
2008 05 16 07 50 357  3.5  4.8  0.27  2.60  2.74 999 1010.3   4.4   2.5 999.0 99.0 99.00
2008 05 16 08 50 355  3.4  4.1  0.35  2.47  2.66 999 1010.3   3.9   2.5 999.0 99.0 99.00
2008 05 16 09 50 346  3.5  4.0  0.27  3.13  2.69 999 1010.0   3.7   2.5 999.0 99.0 99.00
2008 05 16 10 50 339  3.3  3.6  0.44  3.85  3.10 999 1010.6   4.0   2.5 999.0 99.0 99.00
2008 05 16 11 50 315  3.3  3.9  0.48  4.35  3.40 999 1011.0   3.5   2.5 999.0 99.0 99.00
2008 05 16 12 50 322  2.4  2.7  0.47  4.17  3.39 999 1011.0   3.6   2.5 999.0 99.0 99.00
2008 05 16 13 50 314  3.1  3.4  0.37  3.85  3.22 999 1011.1   3.6   2.5 999.0 99.0 99.00
2008 05 16 14 50 318  1.9  2.2  0.40  3.70  3.29 999 1010.6   3.7   2.6 999.0 99.0 99.00
2008 05 16 15 50 292  1.8  2.0  0.33  3.70  3.16 999 1010.3   3.7   2.6 999.0 99.0 99.00
2008 05 16 16 50 296  2.5  2.8  0.29  3.45  3.15 999 1010.2   3.5   2.6 999.0 99.0 99.00
2008 05 16 17 50 305  1.1  1.4  0.27  3.33  3.04 999 1009.3   3.6   2.6 999.0 99.0 99.00
2008 05 16 18 50 201  1.4  2.1  0.26  3.13  3.05 999 1008.4   3.7   2.6 999.0 99.0 99.00
2008 05 16 19 50 176  1.5  1.8  0.25  2.94  2.93 999 1007.4   3.5   2.7 999.0 99.0 99.00
2008 05 16 20 50 152  2.3  2.6  0.22  2.94  2.87 999 1006.1   3.5   2.6 999.0 99.0 99.00
2008 05 16 21 50 118  3.0  3.4  0.19  2.94  2.86 999 1005.0   3.5   2.6 999.0 99.0 99.00
2008 05 16 22 50 134  3.9  4.3  0.16  2.74  2.83 999 1004.7   3.4   2.6 999.0 99.0 99.00
2008 05 16 23 50 146  3.2  3.8  0.13 99.00  2.97 999 1003.7   3.8   2.6 999.0 99.0 99.00
2008 05 17 00 50 133  3.6  4.2  0.12 99.00  2.75 999 1002.6   4.0   2.5 999.0 99.0 99.00
2008 05 17 01 50 146  7.3  8.0  0.15 99.00  2.50 999 1000.9   3.7   2.5 999.0 99.0 99.00
2008 05 17 02 50 164  8.1  9.2  0.60  2.94  2.83 999 1000.0   4.3   2.5 999.0 99.0 99.00
2008 05 17 03 50 177  6.4  7.4  0.60  3.03  2.95 999  999.3   4.3   2.5 999.0 99.0 99.00
2008 05 17 04 50 216  5.0  5.8  0.46  3.13  2.88 999  998.9   4.4   2.5 999.0 99.0 99.00
2008 05 17 05 50 278  6.2  7.0  0.31  2.94  2.72 999  998.2   4.1   2.5 999.0 99.0 99.00
2008 05 17 06 50 306  8.1  9.2  0.38  2.47  2.46 999  997.9   3.5   2.5 999.0 99.0 99.00
2008 05 17 07 50 283  5.8  6.7  0.50  2.86  2.79 999  998.1   3.6   2.5 999.0 99.0 99.00
2008 05 17 08 50 297  7.1  8.1  0.60  2.94  2.89 999  998.0   4.2   2.5 999.0 99.0 99.00
2008 05 17 09 50 295  7.2  8.5  0.62  3.13  2.99 999  997.9   4.3   2.5 999.0 99.0 99.00
2008 05 17 10 50 290  7.1  8.4  0.69  3.70  3.20 999  998.2   4.5   2.5 999.0 99.0 99.00
2008 05 17 11 50 278  6.9  8.2  0.81  3.85  3.44 999  998.1   4.4   2.5 999.0 99.0 99.00
2008 05 17 12 50 275  7.5  8.9  0.95  4.00  3.50 999  998.0   4.5   2.5 999.0 99.0 99.00
2008 05 17 13 50 264  6.0  6.8  0.92  4.35  3.58 999  997.7   4.5   2.5 999.0 99.0 99.00
2008 05 17 14 50 262  8.0  9.0  0.98  4.35  3.59 999  997.3   4.5   2.5 999.0 99.0 99.00
2008 05 17 15 50 274  8.1  9.5  1.01  4.17  3.62 999  997.2   4.4   2.5 999.0 99.0 99.00
2008 05 17 16 50 275  6.4  7.5  1.06  4.35  3.79 999  997.3   4.3   2.6 999.0 99.0 99.00
2008 05 17 17 50 293  7.1  9.7  1.05  4.55  3.85 999  997.1   5.6   2.6 999.0 99.0 99.00
2008 05 17 18 50 286  8.4  9.6  1.02  4.76  3.88 999  997.8   4.9   2.6 999.0 99.0 99.00
2008 05 17 19 50 285  5.4  6.3  1.02  4.76  3.89 999  997.9   4.0   2.6 999.0 99.0 99.00
2008 05 17 20 50 258  5.1  5.9  1.07  5.26  4.08 999  997.9   4.2   2.5 999.0 99.0 99.00
2008 05 17 21 50 291  7.0  8.0  0.97  5.00  3.87 999  998.0   4.8   2.6 999.0 99.0 99.00
2008 05 17 22 50 286  4.7  5.5  0.94  5.00  3.87 999  997.9   4.4   2.6 999.0 99.0 99.00
2008 05 17 23 50 272  8.0  9.3  0.88  5.00  3.67 999  998.4   4.6   2.6 999.0 99.0 99.00
2008 05 18 00 50 266  5.6  6.5  0.78  3.85  3.53 999  998.8   4.3   2.5 999.0 99.0 99.00
2008 05 18 01 50 292  7.3  8.5  0.81  4.76  3.55 999  999.1   4.6   2.5 999.0 99.0 99.00
2008 05 18 02 50 318  6.3  7.6  0.71  4.17  3.45 999  999.5   4.1   2.5 999.0 99.0 99.00
2008 05 18 03 50 346  6.4  7.8  0.73  4.55  3.42 999  999.9   4.0   2.5 999.0 99.0 99.00
2008 05 18 04 50 348  7.1  8.2  0.79  4.76  3.34 999 1000.2   4.0   2.5 999.0 99.0 99.00
2008 05 18 05 50 343  8.2  9.8  0.93  4.76  3.55 999 1000.3   3.6   2.5 999.0 99.0 99.00
2008 05 18 06 50 340  8.6 10.1  1.10  4.00  3.61 999 1000.1   3.5   2.5 999.0 99.0 99.00
2008 05 18 07 50 335  8.5 10.1  1.14  4.35  3.77 999 1000.2   3.3   2.5 999.0 99.0 99.00
2008 05 18 08 50 338  8.9 10.6  1.39  4.55  3.86 999 1000.3   3.3   2.5 999.0 99.0 99.00
2008 05 18 09 50 325  9.1 11.5  1.30  4.76  3.90 999 1000.6   3.1   2.5 999.0 99.0 99.00
2008 05 18 10 50 335  8.3  9.9  1.45  5.00  4.06 999 1001.0   3.2   2.5 999.0 99.0 99.00
2008 05 18 11 50 351  8.2  9.5  1.42  5.00  4.02 999 1001.6   2.7   2.5 999.0 99.0 99.00
2008 05 18 12 50 334  9.9 12.5  1.51  5.00  4.19 999 1001.6   2.8   2.5 999.0 99.0 99.00
2008 05 18 13 50 340  8.7 10.9  1.78  5.26  4.33 999 1002.0   2.7   2.5 999.0 99.0 99.00
2008 05 18 14 50 341  9.8 11.7  1.97  5.56  4.54 999 1002.0   2.5   2.5 999.0 99.0 99.00
2008 05 18 15 50 331  8.8 10.3  1.97  5.88  4.62 999 1002.3   2.5   2.6 999.0 99.0 99.00
2008 05 18 16 50 316  9.1 11.1  1.63  5.88  4.47 999 1002.3   2.6   2.6 999.0 99.0 99.00
2008 05 18 17 50 315  8.8 10.9  1.74  5.56  4.39 999 1002.4   2.7   2.6 999.0 99.0 99.00
2008 05 18 18 50 310  8.2  9.7  1.60  5.26  4.45 999 1002.2   2.9   2.6 999.0 99.0 99.00
2008 05 18 19 50 300  7.0  8.0  1.50  5.88  4.45 999 1002.4   3.0   2.6 999.0 99.0 99.00
2008 05 18 20 50 296  8.7 10.1  1.40  5.56  4.31 999 1002.4   3.8   2.6 999.0 99.0 99.00
2008 05 18 21 50 296  9.9 13.0  1.32  5.26  4.01 999 1002.1   5.0   2.6 999.0 99.0 99.00
2008 05 18 22 50 279  6.1  7.6  1.23  5.56  4.02 999 1002.4   4.2   2.6 999.0 99.0 99.00
2008 05 18 23 50 275  8.4  9.7  1.30  5.56  3.97 999 1002.3   3.8   2.6 999.0 99.0 99.00
2008 05 19 00 50 279  5.0  5.8  1.29  4.76  4.12 999 1002.6   3.7   2.6 999.0 99.0 99.00
2008 05 19 01 50 330  6.9  8.7  1.44  5.26  4.21 999 1002.6   4.5   2.5 999.0 99.0 99.00
2008 05 19 02 50 313  7.2  8.4  1.45  5.56  4.22 999 1002.9   4.2   2.5 999.0 99.0 99.00
2008 05 19 03 50 313  5.7  6.5  1.20  5.00  4.11 999 1003.0   4.0   2.5 999.0 99.0 99.00
2008 05 19 04 50 317  5.1  5.9  1.06  4.76  4.00 999 1003.0   3.7   2.5 999.0 99.0 99.00
2008 05 19 05 50 313  5.8  6.8  1.02  5.00  4.03 999 1002.7   3.7   2.5 999.0 99.0 99.00
2008 05 19 06 50 315  5.8  6.9  0.99  5.26  3.92 999 1002.6   3.7   2.5 999.0 99.0 99.00
2008 05 19 07 50 327  5.7  6.4  0.91  5.26  3.74 999 1002.5   3.7   2.5 999.0 99.0 99.00
2008 05 19 08 50 329  5.8  6.9  0.88  4.35  3.64 999 1002.4   3.8   2.5 999.0 99.0 99.00
2008 05 19 09 50 295  5.6  6.2  0.77  4.76  3.75 999 1002.5   3.4   2.5 999.0 99.0 99.00
2008 05 19 10 50 293  6.5  7.3  0.77  4.55  3.44 999 1003.0   3.6   2.5 999.0 99.0 99.00
2008 05 19 11 50 296  5.8  6.7  0.75  4.17  3.40 999 1003.4   3.8   2.5 999.0 99.0 99.00
2008 05 19 12 50 309  6.6  8.0  0.88  4.17  3.44 999 1003.9   4.2   2.6 999.0 99.0 99.00
2008 05 19 13 50 303  7.3  8.1  0.88  4.00  3.42 999 1004.1   3.8   2.6 999.0 99.0 99.00
2008 05 19 14 50 303  7.1  8.4  0.94  4.17  3.52 999 1004.2   4.0   2.6 999.0 99.0 99.00
2008 05 19 15 50 296  6.6  7.7  0.97  4.35  3.64 999 1003.8   3.7   2.6 999.0 99.0 99.00
2008 05 19 16 50 287  6.6  7.7  1.00  4.35  3.76 999 1003.5   3.5   2.6 999.0 99.0 99.00
2008 05 19 17 50 279  6.0  6.7  0.89  4.17  3.63 999 1003.5   3.7   2.6 999.0 99.0 99.00
2008 05 19 18 50 270  6.2  7.0  0.79  4.17  3.49 999 1003.4   3.8   2.6 999.0 99.0 99.00
2008 05 19 19 50 267  6.7  7.6  0.76  4.55  3.43 999 1003.1   4.0   2.7 999.0 99.0 99.00
2008 05 19 20 50 268  6.3  7.2  0.75  4.17  3.35 999 1002.9   4.4   2.6 999.0 99.0 99.00
2008 05 19 21 50 264  7.4  8.5  0.78  4.17  3.27 999 1002.7   4.4   2.6 999.0 99.0 99.00
2008 05 19 22 50 273  8.7 10.4  0.91  4.00  3.41 999 1002.2   5.6   2.6 999.0 99.0 99.00
2008 05 19 23 50 256  8.2  9.7  0.87  4.17  3.47 999 1002.2   4.6   2.6 999.0 99.0 99.00
2008 05 20 00 50 254  6.8  7.7  0.79  4.00  3.35 999 1002.2   4.9   2.6 999.0 99.0 99.00
2008 05 20 01 50 258  7.6  8.5  0.73  3.57  3.27 999 1002.1   5.2   2.6 999.0 99.0 99.00
2008 05 20 02 50 267  9.0 11.2  1.00  4.35  3.54 999 1001.9   5.6   2.6 999.0 99.0 99.00
2008 05 20 03 50 262  9.0 10.2  1.13  4.76  3.72 999 1001.6   5.3   2.6 999.0 99.0 99.00
2008 05 20 04 50 267  8.4 10.0  1.17  4.76  3.73 999 1001.3   4.7   2.6 999.0 99.0 99.00
2008 05 20 05 50 273  7.3  8.7  1.03  4.76  3.71 999 1001.1   4.0   2.6 999.0 99.0 99.00
2008 05 20 06 50 305  5.5  6.4  0.89  4.55  3.62 999 1001.0   4.0   2.6 999.0 99.0 99.00
2008 05 20 07 50 322  4.9  5.4  0.84  4.55  3.82 999 1000.9   4.0   2.6 999.0 99.0 99.00
2008 05 20 08 50 330  4.8  5.8  0.81  5.00  3.94 999 1001.1   4.1   2.6 999.0 99.0 99.00
2008 05 20 09 50 328  5.2  5.8  0.81  5.00  3.90 999 1001.3   4.3   2.6 999.0 99.0 99.00
2008 05 20 10 50 321  6.7  8.0  0.78  5.00  3.74 999 1001.5   4.3   2.6 999.0 99.0 99.00
2008 05 20 11 50 309  7.0  8.1  0.73  5.00  3.41 999 1001.8   3.9   2.6 999.0 99.0 99.00
2008 05 20 12 50 307  8.6 10.0  0.85  4.35  3.27 999 1001.9   3.8   2.6 999.0 99.0 99.00
2008 05 20 13 50 306  9.8 11.7  1.00  4.55  3.49 999 1001.7   3.6   2.6 999.0 99.0 99.00
2008 05 20 14 50 304  9.6 11.2  1.14  4.35  3.73 999 1002.4   3.5   2.6 999.0 99.0 99.00
2008 05 20 15 50 302  9.7 11.8  1.31  4.55  3.81 999 1002.7   3.4   2.6 999.0 99.0 99.00
2008 05 20 16 50 308 10.1 12.5  1.47  5.00  3.99 999 1003.0   3.3   2.6 999.0 99.0 99.00
2008 05 20 17 50 315 11.4 13.7  1.76  5.26  4.26 999 1003.3   2.4   2.6 999.0 99.0 99.00
2008 05 20 18 50 300  9.5 11.5  1.88  5.26  4.51 999 1003.6   2.4   2.6 999.0 99.0 99.00
2008 05 20 19 50 303  9.5 11.6  1.65  5.56  4.45 999 1003.8   3.1   2.6 999.0 99.0 99.00
2008 05 20 20 50 305 10.1 12.3  1.98  5.88  4.55 999 1003.6   3.2   2.6 999.0 99.0 99.00
2008 05 20 21 50 309 10.0 11.8  1.94  5.88  4.63 999 1003.6   3.3   2.6 999.0 99.0 99.00
2008 05 20 22 50 313 10.3 12.1  1.82  6.25  4.57 999 1003.7   3.5   2.6 999.0 99.0 99.00
2008 05 20 23 50 311  9.5 12.1  1.85  6.25  4.69 999 1004.0   3.5   2.6 999.0 99.0 99.00
2008 05 21 00 50 313  8.9 10.9  1.78  5.56  4.55 999 1004.1   3.6   2.6 999.0 99.0 99.00
2008 05 21 01 50 312  8.1  9.5  1.51  5.88  4.36 999 1004.1   3.5   2.6 999.0 99.0 99.00
2008 05 21 02 50 315  8.2  9.6  1.45  5.88  4.24 999 1004.4   3.6   2.6 999.0 99.0 99.00
2008 05 21 03 50 317  8.0  9.8  1.43  5.88  4.21 999 1004.2   3.7   2.6 999.0 99.0 99.00
2008 05 21 04 50 313  8.8  9.9  1.31  5.00  4.07 999 1003.7   3.5   2.6 999.0 99.0 99.00
2008 05 21 05 50 309  8.9 10.6  1.24  4.55  3.87 999 1003.4   3.7   2.6 999.0 99.0 99.00
2008 05 21 06 50 302  7.3  8.7  1.37  5.26  4.04 999 1003.4   3.5   2.6 999.0 99.0 99.00
2008 05 21 07 50 305  7.9  9.1  1.34  5.56  4.01 999 1003.2   3.6   2.6 999.0 99.0 99.00
2008 05 21 08 50 294  7.3  8.7  1.21  5.26  3.94 999 1002.6   3.5   2.6 999.0 99.0 99.00
2008 05 21 09 50 312  8.2  9.6  1.20  5.26  3.92 999 1002.7   3.5   2.6 999.0 99.0 99.00
2008 05 21 10 50 307  8.3  9.5  1.18  4.76  3.78 999 1002.6   3.4   2.6 999.0 99.0 99.00
2008 05 21 11 50 308  8.7 10.4  1.24  5.26  3.88 999 1002.6   3.3   2.6 999.0 99.0 99.00
2008 05 21 12 50 307 10.2 12.6  1.44  5.00  4.02 999 1002.3   3.5   2.6 999.0 99.0 99.00
2008 05 21 13 50 307 10.8 12.8  1.54  5.26  4.08 999 1002.7   3.4   2.6 999.0 99.0 99.00
