YYYY MM DD hh mm  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2006 05 31 04 00 193  4.8  5.5  0.22  3.23  3.09 999 1017.6   5.6   3.1 999.0 99.0 99.00
2006 05 31 05 00 112  1.3  2.9  0.22  3.57  3.23 999 1018.3   6.0   3.1 999.0 99.0 99.00
2006 05 31 06 00 198  0.9  1.9  0.23  3.45  3.30 999 1018.1   5.7   3.1 999.0 99.0 99.00
2006 05 31 07 00 189  3.4  4.2  0.24  3.57  3.42 999 1018.9   5.3   3.1 999.0 99.0 99.00
2006 05 31 08 00 207  2.8  3.1  0.27  4.00  3.50 999 1018.9   6.3   3.1 999.0 99.0 99.00
2006 05 31 09 00 255  3.2  3.6  0.26  3.85  3.47 999 1019.2   5.6   3.1 999.0 99.0 99.00
2006 05 31 10 00 283  3.3  3.6  0.28  3.85  3.43 999 1019.2   5.7   3.1 999.0 99.0 99.00
2006 05 31 11 00 269  3.8  4.4  0.26  3.57  3.30 999 1020.0   5.4   3.1 999.0 99.0 99.00
2006 05 31 12 00 298  3.6  4.0  0.24  3.33  3.28 999 1020.7   5.7   3.1 999.0 99.0 99.00
2006 05 31 13 00 316  4.0  4.3  0.21  3.33  3.23 999 1021.6   6.2   3.2 999.0 99.0 99.00
2006 05 31 14 00 322  3.0  3.3  0.20  3.13  3.14 999 1022.2   5.8   3.2 999.0 99.0 99.00
2006 05 31 15 00 322  2.3  2.5  0.18  3.23  3.11 999 1022.4   5.8   3.2 999.0 99.0 99.00
2006 05 31 16 00 316  3.2  3.5  0.17  3.03  3.14 999 1022.3   5.5   3.3 999.0 99.0 99.00
2006 05 31 17 00 286  3.7  4.1  0.00  0.00  0.00 999 1022.7   5.4   3.3 999.0 99.0 99.00
2006 05 31 18 00 268  3.8  4.4  0.00  0.00  0.00 999 1022.6   5.3   3.3 999.0 99.0 99.00
2006 05 31 19 00 276  4.5  4.9  0.00  0.00  0.00 999 1022.6   5.9   3.3 999.0 99.0 99.00
2006 05 31 20 00 280  5.0  5.6  0.00  0.00  0.00 999 1022.3   5.7   3.2 999.0 99.0 99.00
2006 05 31 21 00 286  5.0  5.6  0.00  0.00  0.00 999 1022.0   6.0   3.3 999.0 99.0 99.00
2006 05 31 22 00 267  3.9  4.4  0.00  0.00  0.00 999 1021.8   6.2   3.3 999.0 99.0 99.00
2006 05 31 23 00 275  3.5  3.8  0.18  2.78  2.86 999 1021.1   6.6   3.2 999.0 99.0 99.00
2006 06 01 00 00 263  2.7  3.2  0.00  0.00  0.00 999 1020.9   7.0   3.2 999.0 99.0 99.00
2006 06 01 01 00 191  2.4  2.7  0.00  0.00  0.00 999 1021.0   6.5   3.2 999.0 99.0 99.00
2006 06 01 02 00  48  1.0  1.4  0.00  0.00  0.00 999 1021.2   6.1   3.2 999.0 99.0 99.00
2006 06 01 03 00  87  1.3  2.6  0.22  2.86  2.81 999 1021.7   5.8   3.2 999.0 99.0 99.00
2006 06 01 04 00  62  2.0  2.3  0.16  2.50  2.76 999 1021.8   7.1   3.2 999.0 99.0 99.00
2006 06 01 05 00 113  1.7  2.3  0.00  0.00  0.00 999 1022.0   6.0   3.0 999.0 99.0 99.00
2006 06 01 06 00 140  2.1  2.5  0.00  0.00  0.00 999 1021.3   5.9   3.1 999.0 99.0 99.00
2006 06 01 07 00 178  2.2  2.5  0.00  0.00  0.00 999 1020.8   6.0   3.1 999.0 99.0 99.00
2006 06 01 08 00 216  2.8  2.9  0.00  0.00  0.00 999 1020.6   4.9   3.1 999.0 99.0 99.00
2006 06 01 09 00 212  3.3  3.5  0.00  0.00  0.00 999 1020.5   4.9   3.1 999.0 99.0 99.00
2006 06 01 10 00 203  3.2  3.4  0.00  0.00  0.00 999 1020.4   5.3   3.1 999.0 99.0 99.00
2006 06 01 11 00 198  2.9  3.2  0.00  0.00  0.00 999 1021.0   5.5   3.2 999.0 99.0 99.00
2006 06 01 12 00 215  2.5  2.8  0.00  0.00  0.00 999 1021.3   5.3   3.2 999.0 99.0 99.00
2006 06 01 13 00 242  4.3  5.0  0.00  0.00  0.00 999 1021.2   5.9   3.2 999.0 99.0 99.00
2006 06 01 14 00 204  1.3  1.5  0.00  0.00  0.00 999 1021.1   6.8   3.2 999.0 99.0 99.00
2006 06 01 15 00  96  1.7  1.9  0.00  0.00  0.00 999 1020.4   7.9   3.3 999.0 99.0 99.00
2006 06 01 16 00 168  3.9  4.4  0.00  0.00  0.00 999 1020.0   5.9   3.3 999.0 99.0 99.00
2006 06 01 17 00 256  4.8  5.6  0.00  0.00  0.00 999 1020.7   5.1   3.4 999.0 99.0 99.00
2006 06 01 18 00 259  3.2  3.7  0.00  0.00  0.00 999 1020.9   5.3   3.4 999.0 99.0 99.00
2006 06 01 19 00 237  3.3  3.6  0.00  0.00  0.00 999 1020.6   5.8   3.4 999.0 99.0 99.00
2006 06 01 20 00 242  3.3  3.5  0.00  0.00  0.00 999 1020.1   6.4   3.4 999.0 99.0 99.00
2006 06 01 21 00 260  3.4  3.8  0.00  0.00  0.00 999 1019.7   6.4   3.4 999.0 99.0 99.00
2006 06 01 22 00 244  2.2  2.6  0.00  0.00  0.00 999 1019.1   6.4   3.3 999.0 99.0 99.00
2006 06 01 23 00 269  3.0  3.2  0.15  3.33  3.15 999 1018.7   6.5   3.3 999.0 99.0 99.00
2006 06 02 00 00 310  0.7  1.2  0.16  3.23  3.17 999 1018.6   6.9   3.3 999.0 99.0 99.00
2006 06 02 01 00 281  2.1  2.3  0.17  3.33  3.17 999 1018.7   5.7   3.3 999.0 99.0 99.00
2006 06 02 02 00 333  1.1  1.6  0.00  0.00  0.00 999 1019.3   5.1   3.3 999.0 99.0 99.00
2006 06 02 03 00 357  2.7  3.1  0.00  0.00  0.00 999 1019.5   6.2   3.2 999.0 99.0 99.00
2006 06 02 04 00 320  3.4  4.1  0.00  0.00  0.00 999 1019.4   5.1   3.2 999.0 99.0 99.00
2006 06 02 05 00 276  1.7  2.2  0.00  0.00  0.00 999 1019.3   4.9   3.2 999.0 99.0 99.00
2006 06 02 06 00  69  0.4  1.1  0.00  0.00  0.00 999 1019.1   5.7   3.2 999.0 99.0 99.00
2006 06 02 07 00 266  3.0  4.3  0.00  0.00  0.00 999 1018.9   4.8   3.2 999.0 99.0 99.00
2006 06 02 08 00 270  1.8  3.0  0.00  0.00  0.00 999 1018.9   5.0   3.2 999.0 99.0 99.00
2006 06 02 09 00 312  3.1  3.6  0.00  0.00  0.00 999 1019.1   4.7   3.2 999.0 99.0 99.00
2006 06 02 10 00 347  2.8  3.2  0.00  0.00  0.00 999 1019.1   4.6   3.2 999.0 99.0 99.00
2006 06 02 11 00 354  2.6  3.3  0.00  0.00  0.00 999 1019.5   4.7   3.2 999.0 99.0 99.00
2006 06 02 12 00  24  3.0  3.4  0.00  0.00  0.00 999 1019.7   4.9   3.2 999.0 99.0 99.00
2006 06 02 13 00  52  2.9  3.1  0.00  0.00  0.00 999 1019.9   5.6   3.3 999.0 99.0 99.00
2006 06 02 14 00  28  2.9  3.5  0.00  0.00  0.00 999 1020.4   5.5   3.3 999.0 99.0 99.00
2006 06 02 15 00  75  4.0  5.1  0.00  0.00  0.00 999 1020.1   8.7   3.3 999.0 99.0 99.00
2006 06 02 16 00 104  3.7  4.4  0.00  0.00  0.00 999 1019.6   8.4   3.3 999.0 99.0 99.00
2006 06 02 17 00 314  3.9  4.5  0.00  0.00  0.00 999 1020.0   5.2   3.3 999.0 99.0 99.00
2006 06 02 18 00 355  2.2  2.6  0.00  0.00  0.00 999 1019.8   5.3   3.4 999.0 99.0 99.00
2006 06 02 19 00   9  2.5  3.1  0.00  0.00  0.00 999 1019.5   5.6   3.4 999.0 99.0 99.00
2006 06 02 20 00 317  2.0  2.5  0.00  0.00  0.00 999 1019.4   5.1   3.4 999.0 99.0 99.00
2006 06 02 21 00 308  3.5  4.2  0.00  0.00  0.00 999 1019.2   4.6   3.4 999.0 99.0 99.00
2006 06 02 22 00 303  3.7  4.2  0.00  0.00  0.00 999 1019.0   4.5   3.4 999.0 99.0 99.00
2006 06 02 23 00 310  4.1  5.0  0.00  0.00  0.00 999 1018.6   4.6   3.3 999.0 99.0 99.00
2006 06 03 00 00 310  3.9  4.6  0.00  0.00  0.00 999 1018.5   4.5   3.3 999.0 99.0 99.00
2006 06 03 01 00 329  2.8  3.6  0.00  0.00  0.00 999 1018.8   4.1   3.3 999.0 99.0 99.00
2006 06 03 02 00 333  3.3  4.0  0.00  0.00  0.00 999 1018.8   3.7   3.2 999.0 99.0 99.00
2006 06 03 03 00 323  2.1  2.8  0.00  0.00  0.00 999 1019.0   3.5   3.2 999.0 99.0 99.00
2006 06 03 04 00 317  1.9  2.1  0.00  0.00  0.00 999 1018.9   3.6   3.2 999.0 99.0 99.00
2006 06 03 05 00 337  1.4  2.4  0.00  0.00  0.00 999 1018.7   4.0   3.2 999.0 99.0 99.00
2006 06 03 06 00 306  3.0  3.8  0.00  0.00  0.00 999 1018.8   4.2   3.2 999.0 99.0 99.00
2006 06 03 07 00 303  3.1  3.5  0.00  0.00  0.00 999 1018.4   3.9   3.2 999.0 99.0 99.00
2006 06 03 08 00 291  3.3  3.9  0.00  0.00  0.00 999 1018.3   3.9   3.2 999.0 99.0 99.00
2006 06 03 09 00 302  3.2  3.8  0.00  0.00  0.00 999 1018.3   4.2   3.2 999.0 99.0 99.00
2006 06 03 10 00 309  3.3  3.8  0.00  0.00  0.00 999 1018.6   4.5   3.2 999.0 99.0 99.00
2006 06 03 11 00 313  2.4  2.7  0.00  0.00  0.00 999 1019.0   4.4   3.2 999.0 99.0 99.00
2006 06 03 12 00 322  2.7  3.1  0.00  0.00  0.00 999 1019.4   4.9   3.2 999.0 99.0 99.00
2006 06 03 13 00 306  2.8  3.1  0.00  0.00  0.00 999 1019.8   4.7   3.3 999.0 99.0 99.00
2006 06 03 14 00 322  2.5  2.7  0.00  0.00  0.00 999 1020.2   5.2   3.3 999.0 99.0 99.00
2006 06 03 15 00 326  2.9  3.2  0.00  0.00  0.00 999 1020.4   6.2   3.4 999.0 99.0 99.00
2006 06 03 16 00 318  2.5  2.7  0.00  0.00  0.00 999 1020.5   5.8   3.4 999.0 99.0 99.00
2006 06 03 17 00 289  2.6  2.8  0.00  0.00  0.00 999 1020.4   5.6   3.4 999.0 99.0 99.00
2006 06 03 18 00 309  3.0  3.6  0.00  0.00  0.00 999 1020.0   6.7   3.4 999.0 99.0 99.00
2006 06 03 19 00 318  2.5  2.8  0.00  0.00  0.00 999 1019.6   7.0   3.5 999.0 99.0 99.00
2006 06 03 20 00 299  1.8  1.8  0.00  0.00  0.00 999 1019.4   7.1   3.5 999.0 99.0 99.00
2006 06 03 21 00 319  3.9  4.0  0.00  0.00  0.00 999 1018.8   8.6   3.4 999.0 99.0 99.00
2006 06 03 22 00 283  2.8  3.2  0.00  0.00  0.00 999 1018.6   7.1   3.5 999.0 99.0 99.00
2006 06 03 23 00 291  3.5  3.8  0.00  0.00  0.00 999 1018.5   6.5   3.4 999.0 99.0 99.00
2006 06 04 00 00 292  3.8  4.1  0.00  0.00  0.00 999 1018.2   7.0   3.4 999.0 99.0 99.00
2006 06 04 01 00 292  3.5  3.9  0.00  0.00  0.00 999 1018.3   6.7   3.3 999.0 99.0 99.00
2006 06 04 02 00 311  3.6  3.8  0.00  0.00  0.00 999 1018.4   6.3   3.3 999.0 99.0 99.00
2006 06 04 03 00  11  2.6  2.7  0.00  0.00  0.00 999 1019.1   4.9   3.2 999.0 99.0 99.00
2006 06 04 04 00  45  2.0  2.4  0.00  0.00  0.00 999 1019.1   5.5   3.1 999.0 99.0 99.00
2006 06 04 05 00  37  2.7  3.0  0.00  0.00  0.00 999 1018.8   5.9   3.1 999.0 99.0 99.00
2006 06 04 06 00  45  3.4  4.0  0.00  0.00  0.00 999 1018.6   6.4   3.2 999.0 99.0 99.00
2006 06 04 07 00  41  3.4  3.8  0.00  0.00  0.00 999 1018.4   7.0   3.2 999.0 99.0 99.00
2006 06 04 08 00  27  3.5  4.1  0.00  0.00  0.00 999 1018.0   8.3   3.2 999.0 99.0 99.00
2006 06 04 09 00  32  3.1  3.2  0.00  0.00  0.00 999 1018.0   7.7   3.2 999.0 99.0 99.00
2006 06 04 10 00 286  3.6  4.6  0.00  0.00  0.00 999 1018.2   8.4   3.2 999.0 99.0 99.00
2006 06 04 11 00 257  3.4  4.4  0.00  0.00  0.00 999 1018.8   5.5   3.2 999.0 99.0 99.00
2006 06 04 12 00 274  3.7  4.0  0.00  0.00  0.00 999 1019.2   5.5   3.2 999.0 99.0 99.00
2006 06 04 13 00 281  3.0  3.2  0.00  0.00  0.00 999 1019.7   5.6   3.3 999.0 99.0 99.00
2006 06 04 14 00 343  2.1  2.7  0.00  0.00  0.00 999 1019.8   5.7   3.3 999.0 99.0 99.00
2006 06 04 15 00   5  1.9  2.1  0.00  0.00  0.00 999 1019.7   6.3   3.4 999.0 99.0 99.00
2006 06 04 16 00  57  2.6  3.0  0.00  0.00  0.00 999 1019.8   5.7   3.5 999.0 99.0 99.00
2006 06 04 17 00 112  1.8  2.4  0.00  0.00  0.00 999 1019.1   6.0   3.7 999.0 99.0 99.00
2006 06 04 18 00 356  0.7  0.9  0.00  0.00  0.00 999 1019.1   6.5   3.5 999.0 99.0 99.00
2006 06 04 19 00  82  0.5  0.6  0.00  0.00  0.00 999 1018.6   7.2   3.5 999.0 99.0 99.00
2006 06 04 20 00 137  0.7  0.8  0.00  0.00  0.00 999 1018.0   7.5   3.5 999.0 99.0 99.00
2006 06 04 21 00 108  0.4  0.6  0.00  0.00  0.00 999 1017.9   9.7   3.5 999.0 99.0 99.00
2006 06 04 22 00  91  2.7  2.8  0.00  0.00  0.00 999 1017.1   8.7   3.6 999.0 99.0 99.00
2006 06 04 23 00 126  1.6  1.9  0.00  0.00  0.00 999 1016.6   8.3   3.5 999.0 99.0 99.00
2006 06 05 00 00 129  2.0  2.1  0.00  0.00  0.00 999 1016.2   8.9   3.4 999.0 99.0 99.00
2006 06 05 01 00 133  2.0  2.2  0.00  0.00  0.00 999 1016.0   9.4   3.3 999.0 99.0 99.00
2006 06 05 02 00 116  2.9  3.2  0.00  0.00  0.00 999 1015.9   8.5   3.2 999.0 99.0 99.00
2006 06 05 03 00 141  3.4  3.5  0.00  0.00  0.00 999 1015.9   8.6   3.2 999.0 99.0 99.00
2006 06 05 04 00 111  3.1  3.1  0.00  0.00  0.00 999 1016.0   7.2   3.2 999.0 99.0 99.00
2006 06 05 05 00 143  3.4  3.7  0.00  0.00  0.00 999 1016.1   5.7   3.2 999.0 99.0 99.00
2006 06 05 06 00 151  2.3  2.6  0.00  0.00  0.00 999 1015.8   5.8   3.2 999.0 99.0 99.00
2006 06 05 07 00 166  1.2  1.6  0.00  0.00  0.00 999 1015.7   6.3   3.2 999.0 99.0 99.00
2006 06 05 08 00 166  1.7  1.8  0.00  0.00  0.00 999 1015.2   7.0   3.1 999.0 99.0 99.00
2006 06 05 09 00  69  0.5  1.2  0.00  0.00  0.00 999 1015.3   6.0   3.1 999.0 99.0 99.00
2006 06 05 10 00 125  2.8  3.1  0.00  0.00  0.00 999 1015.2   6.7   3.1 999.0 99.0 99.00
2006 06 05 11 00 189  2.6  6.9  0.00  0.00  0.00 999 1015.7   7.8   3.2 999.0 99.0 99.00
2006 06 05 12 00 260  0.7  0.9  0.00  0.00  0.00 999 1015.9   7.9   3.3 999.0 99.0 99.00
2006 06 05 13 00 108  2.9  3.3  0.00  0.00  0.00 999 1016.1   5.7   3.4 999.0 99.0 99.00
2006 06 05 14 00 118  2.9  3.2  0.00  0.00  0.00 999 1016.2   6.0   3.4 999.0 99.0 99.00
2006 06 05 15 00 129  2.2  2.8  0.00  0.00  0.00 999 1016.1   5.9   3.5 999.0 99.0 99.00
2006 06 05 16 00 145  3.4  3.7  0.00  0.00  0.00 999 1016.0   6.2   3.5 999.0 99.0 99.00
2006 06 05 17 00 157  3.4  3.7  0.00  0.00  0.00 999 1015.9   5.4   3.5 999.0 99.0 99.00
2006 06 05 18 00 152  2.8  3.1  0.00  0.00  0.00 999 1015.7   5.7   3.4 999.0 99.0 99.00
2006 06 05 19 00 159  3.3  3.6  0.00  0.00  0.00 999 1015.2   6.3   3.5 999.0 99.0 99.00
2006 06 05 20 00 157  2.8  3.1  0.00  0.00  0.00 999 1014.8   6.7   3.5 999.0 99.0 99.00
2006 06 05 21 00 126  2.1  2.4  0.00  0.00  0.00 999 1014.2   7.6   3.5 999.0 99.0 99.00
2006 06 05 22 00 123  2.1  2.6  0.00  0.00  0.00 999 1013.8   8.1   3.4 999.0 99.0 99.00
2006 06 05 23 00 109  4.0  4.3  0.00  0.00  0.00 999 1013.1   8.6   3.4 999.0 99.0 99.00
2006 06 06 00 00 121  3.7  3.9  0.00  0.00  0.00 999 1012.7   7.8   3.4 999.0 99.0 99.00
2006 06 06 01 00 142  5.5  6.0  0.00  0.00  0.00 999 1012.2   6.6   3.3 999.0 99.0 99.00
2006 06 06 02 00 131  3.7  4.5  0.00  0.00  0.00 999 1012.0   6.7   3.3 999.0 99.0 99.00
2006 06 06 03 00 142  5.3  5.8  0.00  0.00  0.00 999 1012.1   8.0   3.3 999.0 99.0 99.00
2006 06 06 04 00 136  4.6  5.2  0.16  2.50  2.64 999 1012.0   7.5   3.3 999.0 99.0 99.00
2006 06 06 05 00 131  5.0  5.4  0.15  2.56  2.63 999 1011.3   7.4   3.3 999.0 99.0 99.00
2006 06 06 06 00 165  6.1  6.8  0.00  0.00  0.00 999 1010.9   7.9   3.3 999.0 99.0 99.00
2006 06 06 07 00 174  5.7  6.6  0.17  2.50  2.95 999 1010.5   7.1   3.3 999.0 99.0 99.00
2006 06 06 08 00 181  5.6  6.1  0.24  2.63  2.74 999 1010.2   7.0   3.3 999.0 99.0 99.00
2006 06 06 09 00 177  5.1  5.5  0.30  2.86  2.86 999 1010.1   7.2   3.3 999.0 99.0 99.00
2006 06 06 10 00 168  5.9  6.7  0.28  2.86  2.94 999 1010.0   7.1   3.3 999.0 99.0 99.00
2006 06 06 11 00 168  5.4  5.9  0.30  3.03  3.03 999 1010.1   7.2   3.3 999.0 99.0 99.00
2006 06 06 12 00 168  6.5  7.1  0.37  3.23  3.05 999 1009.9   7.4   3.3 999.0 99.0 99.00
2006 06 06 13 00 177  6.1  7.0  0.37  3.33  3.10 999 1010.1   7.7   3.3 999.0 99.0 99.00
2006 06 06 14 00 156  5.1  5.7  0.40  3.33  3.21 999 1009.7   7.3   3.3 999.0 99.0 99.00
2006 06 06 15 00 159  5.0  5.4  0.33  3.13  3.13 999 1009.7   6.8   3.3 999.0 99.0 99.00
2006 06 06 16 00 133  2.8  4.1  0.35  3.23  3.20 999 1010.2   6.6   3.3 999.0 99.0 99.00
2006 06 06 17 00 145  4.4  5.0  0.36  3.23  3.14 999 1009.9   6.8   3.3 999.0 99.0 99.00
2006 06 06 18 00 125  3.8  4.1  0.33  3.23  3.11 999 1009.9   6.3   3.4 999.0 99.0 99.00
2006 06 06 19 00 111  3.3  3.9  0.34  3.45  3.16 999 1009.8   6.0   3.3 999.0 99.0 99.00
2006 06 06 20 00 150  5.5  6.0  0.37  3.57  3.25 999 1009.3   7.8   3.3 999.0 99.0 99.00
2006 06 06 21 00 135  4.7  5.9  0.41  3.57  3.22 999 1009.4   7.1   3.4 999.0 99.0 99.00
2006 06 06 22 00 136  4.1  4.5  0.50  3.57  3.31 999 1009.3   7.5   3.3 999.0 99.0 99.00
2006 06 06 23 00 138  5.6  6.3  0.45  3.57  3.27 999 1008.9   7.7   3.3 999.0 99.0 99.00
2006 06 07 00 00 129  6.5  7.7  0.63  3.70  3.45 999 1008.0   8.0   3.3 999.0 99.0 99.00
2006 06 07 01 00 143  5.7  6.5  0.60  3.57  3.37 999 1008.5   6.7   3.3 999.0 99.0 99.00
2006 06 07 02 00 197  5.3  5.7  0.44  3.57  3.31 999 1009.4   6.7   3.3 999.0 99.0 99.00
2006 06 07 03 00 175  6.2  7.2  0.43  3.45  3.33 999 1009.8   8.0   3.3 999.0 99.0 99.00
2006 06 07 04 00 173  3.5  3.8  0.38  3.33  3.26 999 1010.1   6.6   3.4 999.0 99.0 99.00
2006 06 07 05 00 140  3.8  4.2  0.69  4.55  3.89 999 1009.9   6.5   3.3 999.0 99.0 99.00
2006 06 07 06 00 130  1.3  1.5  0.54  4.17  3.71 999 1010.3   6.3   3.3 999.0 99.0 99.00
2006 06 07 07 00  75  1.7  2.3  0.49  4.17  3.56 999 1010.4   6.7   3.3 999.0 99.0 99.00
2006 06 07 08 00  39  2.2  2.5  0.40  3.85  3.44 999 1010.4   5.7   3.3 999.0 99.0 99.00
2006 06 07 09 00  38  1.6  2.3  0.32  3.70  3.21 999 1010.8   7.1   3.4 999.0 99.0 99.00
2006 06 07 10 00  95  3.3  3.7  0.25  3.33  3.16 999 1010.8   6.8   3.4 999.0 99.0 99.00
2006 06 07 11 00   2  2.1  2.6  0.20  3.33  3.06 999 1011.4   6.2   3.4 999.0 99.0 99.00
2006 06 07 12 00  23  1.8  1.9  0.16  2.86  2.98 999 1012.3   6.9   3.4 999.0 99.0 99.00
2006 06 07 13 00  66  2.8  3.2  0.00  0.00  0.00 999 1012.3   8.1   3.4 999.0 99.0 99.00
2006 06 07 14 00 301  0.8  1.9  0.00  0.00  0.00 999 1013.3   5.3   3.4 999.0 99.0 99.00
2006 06 07 15 00 303  1.8  2.3  0.00  0.00  0.00 999 1013.6   6.0   3.4 999.0 99.0 99.00
2006 06 07 16 00 341  2.8  3.1  0.00  0.00  0.00 999 1014.1   6.6   3.4 999.0 99.0 99.00
2006 06 07 17 00 151  0.8  1.3  0.00  0.00  0.00 999 1014.6   5.7   3.4 999.0 99.0 99.00
2006 06 07 18 00 276  2.3  2.5  0.00  0.00  0.00 999 1014.5   6.1   3.5 999.0 99.0 99.00
2006 06 07 19 00 311  0.9  1.3  0.00  0.00  0.00 999 1014.8   5.8   3.6 999.0 99.0 99.00
2006 06 07 20 00 341  0.9  1.1  0.00  0.00  0.00 999 1014.9   6.5   3.6 999.0 99.0 99.00
2006 06 07 21 00  58  1.2  1.3  0.00  0.00  0.00 999 1014.9   6.1   3.6 999.0 99.0 99.00
2006 06 07 22 00 254  0.8  0.9  0.00  0.00  0.00 999 1014.9   6.6   3.6 999.0 99.0 99.00
2006 06 07 23 00 286  1.3  1.7  0.00  0.00  0.00 999 1015.0   6.3   3.6 999.0 99.0 99.00
2006 06 08 00 00 120  1.1  1.3  0.00  0.00  0.00 999 1015.1   5.5   3.6 999.0 99.0 99.00
2006 06 08 01 00 180  0.0  0.0  0.00  0.00  0.00 999 1015.2   5.5   3.5 999.0 99.0 99.00
2006 06 08 02 00 201  1.2  1.3  0.00  0.00  0.00 999 1015.0   4.2   3.4 999.0 99.0 99.00
2006 06 08 03 00 151  2.5  2.7  0.00  0.00  0.00 999 1015.0   4.2   3.4 999.0 99.0 99.00
2006 06 08 04 00 119  1.3  1.9  0.00  0.00  0.00 999 1015.1   4.2   3.3 999.0 99.0 99.00
2006 06 08 05 00 175  1.9  2.3  0.00  0.00  0.00 999 1015.0   3.9   3.3 999.0 99.0 99.00
2006 06 08 06 00 180  0.0  0.0  0.00  0.00  0.00 999 1015.0   4.0   3.4 999.0 99.0 99.00
2006 06 08 07 00  49  0.5  0.9  0.00  0.00  0.00 999 1015.1   4.2   3.4 999.0 99.0 99.00
2006 06 08 08 00 142  1.6  1.8  0.00  0.00  0.00 999 1014.9   4.3   3.4 999.0 99.0 99.00
2006 06 08 09 00 132  1.5  1.7  0.00  0.00  0.00 999 1014.9   4.2   3.4 999.0 99.0 99.00
2006 06 08 10 00 165  0.5  1.2  0.00  0.00  0.00 999 1015.4   4.3   3.3 999.0 99.0 99.00
2006 06 08 11 00 296  1.5  2.6  0.00  0.00  0.00 999 1016.1   3.9   3.4 999.0 99.0 99.00
2006 06 08 12 00 273  2.3  2.7  0.00  0.00  0.00 999 1016.5   4.2   3.4 999.0 99.0 99.00
2006 06 08 13 00 296  3.2  3.7  0.00  0.00  0.00 999 1016.8   4.0   3.4 999.0 99.0 99.00
2006 06 08 14 00 302  4.0  4.4  0.00  0.00  0.00 999 1017.1   3.8   3.4 999.0 99.0 99.00
2006 06 08 15 00 309  4.0  4.7  0.00  0.00  0.00 999 1017.3   3.9   3.4 999.0 99.0 99.00
2006 06 08 16 00 295  5.2  5.9  0.00  0.00  0.00 999 1017.4   4.3   3.5 999.0 99.0 99.00
2006 06 08 17 00 307  6.3  7.3  0.17  2.50  2.68 999 1017.4   5.8   3.5 999.0 99.0 99.00
2006 06 08 18 00 309  5.4  6.0 99.00 99.00 99.00 999 1017.6   6.1   3.5 999.0 99.0 99.00
2006 06 08 19 00 314  6.2  7.3  0.45  3.13  2.98 999 1017.6   6.9   3.5 999.0 99.0 99.00
2006 06 08 20 00 308  5.8  6.7  0.47  3.13  3.05 999 1017.4   6.3   3.5 999.0 99.0 99.00
2006 06 08 21 00 316  7.2  8.3  0.68  3.45  3.29 999 1017.6   6.8   3.5 999.0 99.0 99.00
2006 06 08 22 00 326  6.6  7.5  0.59  3.45  3.30 999 1017.9   6.5   3.5 999.0 99.0 99.00
2006 06 08 23 00 309  5.8  8.0  0.53  3.45  3.29 999 1018.3   7.3   3.4 999.0 99.0 99.00
2006 06 09 00 00 312  5.7  6.3  0.44  3.57  3.25 999 1018.4   6.7   3.4 999.0 99.0 99.00
2006 06 09 01 00 318  6.5  7.7  0.46  3.23  3.28 999 1018.9   6.6   3.4 999.0 99.0 99.00
2006 06 09 02 00 332  6.3  7.2  0.45  3.33  3.23 999 1019.4   6.8   3.4 999.0 99.0 99.00
2006 06 09 03 00   1  5.8  6.8  0.40  3.45  3.25 999 1019.9   6.6   3.4 999.0 99.0 99.00
2006 06 09 04 00   1  5.3  5.9  0.44  3.45  3.28 999 1020.0   5.7   3.4 999.0 99.0 99.00
2006 06 09 05 00 359  6.7  7.6  0.48  3.57  3.24 999 1020.5   6.7   3.4 999.0 99.0 99.00
2006 06 09 06 00 356  5.2  6.0  0.47  3.57  3.26 999 1021.1   5.9   3.4 999.0 99.0 99.00
2006 06 09 07 00 349  6.0  6.6  0.48  3.57  3.33 999 1021.3   5.7   3.4 999.0 99.0 99.00
2006 06 09 08 00 353  6.8  7.5  0.52  3.70  3.32 999 1021.4   5.8   3.4 999.0 99.0 99.00
2006 06 09 09 00 356  7.5  8.5  0.61  3.70  3.51 999 1021.7   5.9   3.4 999.0 99.0 99.00
2006 06 09 10 00 351  8.4 10.1 99.00 99.00 99.00 999 1022.1   5.8   3.4 999.0 99.0 99.00
2006 06 09 11 00   2  8.4 10.0  0.91  4.17  3.79 999 1022.4   5.5   3.4 999.0 99.0 99.00
2006 06 09 12 00 353  7.6  8.6  0.82  4.35  3.78 999 1022.6   5.3   3.4 999.0 99.0 99.00
2006 06 09 13 00 357  8.5  9.7 99.00 99.00 99.00 999 1022.6   5.2   3.4 999.0 99.0 99.00
2006 06 09 14 00 355  7.8  8.9  0.78  4.17  3.69 999 1023.0   5.1   3.4 999.0 99.0 99.00
2006 06 09 15 00 346  7.3  8.5  0.76  4.17  3.67 999 1023.1   5.0   3.4 999.0 99.0 99.00
2006 06 09 16 00 329  6.5  7.6  0.73  4.35  3.73 999 1023.3   4.9   3.4 999.0 99.0 99.00
2006 06 09 17 00 329  6.2 99.0 99.00 99.00 99.00 999 9999.0   5.1 999.0 999.0 99.0 99.00
2006 06 09 18 00 307  6.6  7.3 99.00 99.00 99.00 999 1022.4   5.2   3.5 999.0 99.0 99.00
2006 06 09 19 00 305  6.7 99.0 99.00 99.00 99.00 999 9999.0   4.9 999.0 999.0 99.0 99.00
