YY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
95 04 13 13 310 04.5 05.3 00.40 03.70 03.50 999 1004.1  01.2  02.0 999.0 99.0
95 04 13 14 316 05.4 06.5 00.40 04.00 03.60 999 1004.4  01.8  02.0 999.0 99.0
95 04 13 15 339 08.4 10.0 00.40 03.80 03.50 999 1005.1  02.0  02.0 999.0 99.0
95 04 13 16 353 08.5 10.6 00.70 03.20 03.30 999 1006.2  01.6  02.0 999.0 99.0
95 04 13 17 343 09.5 11.5 00.90 04.00 03.70 999 1007.2  01.7  02.0 999.0 99.0
95 04 13 18 336 09.0 11.1 01.50 04.80 04.20 999 1008.3  01.9  02.0 999.0 99.0
95 04 13 19 331 10.0 11.5 01.60 05.30 04.40 999 1009.2  02.2  02.0 999.0 99.0
95 04 13 20 335 10.4 12.1 01.60 05.90 04.50 999 1010.1  02.5  02.0 999.0 99.0
95 04 13 21 346 11.8 14.9 01.80 05.00 04.60 999 1011.3  02.6  02.0 999.0 99.0
95 04 13 22 337 08.2 09.8 01.60 05.60 04.60 999 1013.2  02.6  02.0 999.0 99.0
95 04 13 23 342 09.1 10.8 01.50 05.30 04.50 999 1014.2  02.6  02.0 999.0 99.0
95 04 14 00 355 07.9 09.3 01.20 05.00 04.30 999 1015.0  02.3  02.0 999.0 99.0
95 04 14 01 345 08.3 10.1 01.10 05.00 04.20 999 1015.9  02.4  02.0 999.0 99.0
95 04 14 02 338 08.0 09.4 01.20 05.30 04.30 999 1017.0  02.3  02.0 999.0 99.0
95 04 14 03 342 08.1 09.9 01.20 05.00 04.20 999 1017.6  02.3  02.0 999.0 99.0
95 04 14 04 356 10.6 12.7 01.40 05.00 04.30 999 1017.6  02.0  02.0 999.0 99.0
95 04 14 05 358 10.5 12.8 01.70 05.30 04.60 999 1018.1  01.5  02.0 999.0 99.0
95 04 14 06 001 10.2 12.5 01.60 05.60 04.60 999 1018.7  01.2  02.0 999.0 99.0
95 04 14 07 007 09.8 11.4 01.60 05.60 04.60 999 1019.1  00.8  02.0 999.0 99.0
95 04 14 08 010 08.8 10.8 01.40 05.60 04.50 999 1019.6  00.4  02.0 999.0 99.0
95 04 14 09 014 07.7 09.2 01.30 05.60 04.40 999 1020.1  00.0  02.0 999.0 99.0
95 04 14 10 025 06.4 07.6 01.10 05.30 04.30 999 1020.7 -00.2  02.0 999.0 99.0
95 04 14 11 014 06.1 07.5 01.00 05.30 04.20 999 1021.6 -00.4  02.0 999.0 99.0
95 04 14 12 359 06.4 07.3 00.80 05.00 04.00 999 1022.4 -00.5  02.0 999.0 99.0
95 04 14 13 005 07.3 08.4 00.80 04.80 03.80 999 1023.0 -01.0  02.0 999.0 99.0
95 04 14 14 009 06.2 07.6 00.80 04.30 03.80 999 1023.5 -01.3  02.0 999.0 99.0
95 04 14 15 015 06.2 07.1 00.80 04.50 03.80 999 1023.7 -01.4  02.0 999.0 99.0
95 04 14 16 010 04.1 05.0 00.80 04.50 03.90 999 1024.3 -01.3  02.0 999.0 99.0
95 04 14 17 359 03.9 04.6 00.60 04.50 03.80 999 1024.2 -01.2  02.0 999.0 99.0
95 04 14 19 333 03.9 04.8 00.50 04.30 03.70 999 1023.7 -00.5  02.1 999.0 99.0
95 04 14 20 337 04.8 05.5 00.50 04.20 03.70 999 1023.4 -00.1  02.0 999.0 99.0
95 04 14 21 338 05.3 05.9 00.50 04.30 03.50 999 1023.5  00.5  02.0 999.0 99.0
95 04 14 22 327 04.4 05.0 00.50 04.20 03.50 999 1023.2  01.0  02.0 999.0 99.0
95 04 14 23 309 04.6 05.2 00.50 03.80 03.50 999 1023.4  01.5  02.0 999.0 99.0
95 04 15 00 308 04.0 04.8 00.50 04.20 03.60 999 1023.2  01.8  02.0 999.0 99.0
95 04 15 01 320 03.4 04.0 00.40 04.20 03.50 999 1023.4  01.9  02.0 999.0 99.0
95 04 15 02 360 05.2 06.1 00.50 03.80 03.40 999 1023.7  02.2  02.0 999.0 99.0
95 04 15 03 022 04.8 05.7 00.60 04.20 03.50 999 1024.0  02.3  02.0 999.0 99.0
95 04 15 04 059 04.8 05.8 00.50 04.00 03.50 999 1024.2  02.7  02.0 999.0 99.0
95 04 15 05 057 07.3 08.5 00.50 03.80 03.40 999 1024.1  02.5  02.0 999.0 99.0
