YY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
92 04 08 13 158 03.4 04.4 00.20 05.90 05.10 999 1017.8  01.1 999.0 999.0 99.0
92 04 08 14 193 04.8 05.5 00.30 04.20 03.60 999 1017.9  01.5  01.1 999.0 99.0
92 04 08 15 191 05.1 05.8 00.30 03.80 03.40 999 1017.9  01.5  01.1 999.0 99.0
92 04 08 16 197 05.1 06.0 00.40 03.80 03.20 999 1017.6  01.5  01.2 999.0 99.0
92 04 08 17 187 04.2 04.9 00.40 02.70 03.20 999 1017.3  01.7  01.2 999.0 99.0
92 04 08 18 202 05.6 06.7 00.40 02.90 03.20 999 1017.0  02.0  01.2 999.0 99.0
92 04 08 19 205 03.9 04.5 00.40 03.00 03.20 999 1016.6  02.0  01.2 999.0 99.0
92 04 08 20 202 04.3 04.8 00.40 03.10 03.20 999 1016.1  02.3  01.2 999.0 99.0
92 04 08 21 191 03.7 04.2 00.40 03.10 03.30 999 1015.6  02.5  01.2 999.0 99.0
92 04 08 22 182 03.9 04.6 00.40 03.40 03.40 999 1015.0  02.7  01.2 999.0 99.0
92 04 08 23 186 03.2 03.9 00.50 03.10 03.40 999 1014.9  02.5  01.2 999.0 99.0
92 04 09 00 268 02.3 02.7 00.40 04.30 03.40 999 1014.8  02.5  01.2 999.0 99.0
92 04 09 01 245 01.6 01.9 00.40 04.20 03.60 999 1014.9  02.0  01.1 999.0 99.0
92 04 09 02 222 01.6 01.8 00.40 04.30 03.50 999 1015.4  01.8  01.1 999.0 99.0
92 04 09 03 169 02.4 02.5 00.30 04.20 03.60 999 1015.2  02.1  01.1 999.0 99.0
92 04 09 04 167 02.2 02.3 00.30 04.30 03.60 999 1014.7  01.8  01.1 999.0 99.0
92 04 09 05 170 02.8 03.1 00.30 04.30 03.80 999 1014.4  01.6  01.1 999.0 99.0
92 04 09 06 178 03.0 03.4 00.30 04.20 03.70 999 1014.2  01.6  01.1 999.0 99.0
92 04 09 07 188 04.3 05.0 00.30 04.00 03.70 999 1013.7  01.7  01.1 999.0 99.0
92 04 09 08 197 05.1 06.0 00.30 04.20 03.60 999 1013.1  02.0  01.2 999.0 99.0
92 04 09 09 198 06.6 07.9 00.30 02.50 03.20 999 1012.7  02.4  01.1 999.0 99.0
92 04 09 10 193 06.4 07.5 00.40 02.70 03.10 999 1012.3  02.3  01.1 999.0 99.0
92 04 09 11 210 06.8 08.2 00.50 03.00 03.10 999 1012.1  02.7  01.1 999.0 99.0
92 04 09 12 209 06.3 07.2 00.50 03.20 03.20 999 1011.8  02.7  01.1 999.0 99.0
92 04 09 13 227 07.3 08.4 00.60 03.60 03.30 999 1011.8  02.9  01.1 999.0 99.0
92 04 09 14 240 08.1 09.1 00.70 03.60 03.50 999 1011.7  02.8  01.1 999.0 99.0
92 04 09 15 240 08.2 09.7 00.80 03.80 03.60 999 1011.8  02.7  01.2 999.0 99.0
92 04 09 16 236 06.8 08.3 00.90 04.00 03.80 999 1012.1  02.5  01.2 999.0 99.0
92 04 09 17 256 05.9 06.7 00.90 04.50 04.00 999 1012.5  02.4  01.2 999.0 99.0
92 04 09 18 277 08.4 10.6 01.20 05.60 04.50 999 1012.9  02.8  01.3 999.0 99.0
92 04 09 19 284 09.6 11.8 01.60 05.30 04.60 999 1013.5  02.5  01.3 999.0 99.0
92 04 09 20 284 08.6 10.0 01.70 05.90 04.80 999 1014.3  02.6  01.3 999.0 99.0
92 04 09 21 294 08.4 09.7 01.40 05.90 04.70 999 1014.9  02.5  01.3 999.0 99.0
92 04 09 22 327 07.3 08.7 01.30 06.20 04.60 999 1016.2  01.7  01.3 999.0 99.0
92 04 09 23 323 07.3 09.0 01.20 05.00 04.40 999 1017.0  01.7  01.3 999.0 99.0
92 04 10 00 331 08.5 10.3 01.10 05.30 04.20 999 1017.7  01.2  01.3 999.0 99.0
92 04 10 01 336 08.6 10.8 01.10 04.80 04.20 999 1018.2  01.0  01.3 999.0 99.0
92 04 10 02 344 08.5 10.5 01.10 05.00 04.20 999 1019.4  01.0  01.3 999.0 99.0
92 04 10 03 354 08.2 09.7 01.50 05.30 04.60 999 1020.1  00.7  01.3 999.0 99.0
92 04 10 04 001 08.1 09.6 01.60 05.90 04.80 999 1020.8  00.2  01.3 999.0 99.0
92 04 10 05 002 07.9 09.5 01.60 06.20 04.70 999 1021.4 -00.1  01.3 999.0 99.0
92 04 10 06 354 09.2 11.1 01.40 05.60 04.50 999 1022.0 -00.7  01.2 999.0 99.0
92 04 10 07 355 08.3 10.1 01.20 05.30 04.30 999 1022.9 -01.3  01.2 999.0 99.0
92 04 10 08 351 08.2 10.5 01.30 05.30 04.40 999 1022.9 -01.4  01.2 999.0 99.0
92 04 10 09 352 07.8 09.4 01.30 05.30 04.50 999 1023.2 -01.9  01.2 999.0 99.0
92 04 10 10 003 07.9 09.6 01.30 05.60 04.50 999 1023.7 -02.0  01.2 999.0 99.0
92 04 10 11 016 07.8 09.9 01.10 05.60 04.30 999 1024.2 -02.2  01.2 999.0 99.0
92 04 10 12 032 06.0 08.4 01.10 05.30 04.40 999 1025.3 -02.3  01.2 999.0 99.0
92 04 10 13 045 05.1 07.5 00.90 05.00 04.10 999 1026.3 -02.5  01.2 999.0 99.0
92 04 10 14 049 04.9 06.6 00.70 04.80 04.00 999 1026.4 -02.5  01.2 999.0 99.0
92 04 10 15 068 04.9 06.6 00.70 04.80 03.80 999 1026.1 -02.7  01.2 999.0 99.0
92 04 10 16 075 05.9 07.9 00.70 04.30 03.80 999 1025.8 -02.5  01.3 999.0 99.0
92 04 10 17 089 06.9 08.0 00.60 04.20 03.60 999 1025.3 -02.5  01.3 999.0 99.0
92 04 10 18 094 07.5 09.6 00.70 04.00 03.50 999 1024.5 -02.5  01.3 999.0 99.0
92 04 10 19 092 08.0 09.4 00.70 03.70 03.50 999 1023.8 -02.3  01.3 999.0 99.0
92 04 10 20 097 07.7 09.0 00.70 03.80 03.60 999 1023.0 -02.0  01.3 999.0 99.0
92 04 10 21 096 07.4 08.6 00.80 04.00 03.70 999 1022.1 -01.6  01.3 999.0 99.0
92 04 10 22 092 08.6 10.3 00.80 03.80 03.60 999 1020.8 -01.2  01.3 999.0 99.0
92 04 10 23 091 08.7 10.1 00.90 03.80 03.70 999 1020.1 -00.8  01.2 999.0 99.0
92 04 11 00 098 09.1 12.1 00.90 04.00 03.80 999 1019.2 -00.2  01.2 999.0 99.0
92 04 11 01 112 09.5 11.2 01.10 04.30 03.90 999 1018.6  00.3  01.2 999.0 99.0
92 04 11 02 131 10.8 12.9 01.40 05.00 04.30 999 1018.4 -01.1  01.2 999.0 99.0
92 04 11 03 113 10.9 12.9 01.90 05.60 04.80 999 1016.9 -01.2  01.2 999.0 99.0
