#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2009 07 04 22 50 205  6.0  6.7  0.28  2.63  2.81 221 1013.8   8.1   3.8 999.0 99.0 99.00
2009 07 05 00 50 228  5.4  6.1  0.38  3.13  3.01 232 1013.1   7.5   3.6 999.0 99.0 99.00
2009 07 05 01 50 233  5.2  5.7  0.36  2.94  2.99 236 1012.9   8.0   3.6 999.0 99.0 99.00
2009 07 05 02 50 236  5.2  5.6  0.36  3.23  3.09 255 1013.0   7.1   3.6 999.0 99.0 99.00
2009 07 05 03 50 239  4.9  5.4  0.37  3.57  3.26 258 1013.0   6.6   3.6 999.0 99.0 99.00
2009 07 05 04 50 246  4.6  5.2  0.33  3.45  3.16 260 1012.5   6.6   3.6 999.0 99.0 99.00
2009 07 05 05 50 254  4.7  5.3  0.29  3.33  3.08 261 1012.2   7.1   3.6 999.0 99.0 99.00
2009 07 05 06 50 301  3.4  4.0  0.27  3.03  3.01 253 1012.2   7.7   3.6 999.0 99.0 99.00
2009 07 05 07 50 316  4.4  4.9  0.24 99.00  2.93 999 1012.3   6.6   3.6 999.0 99.0 99.00
2009 07 05 08 50 360  3.9  4.9  0.18 99.00  2.90 999 1012.5   5.3   3.6 999.0 99.0 99.00
2009 07 05 09 50   2  2.1  2.5  0.16 99.00  2.85 999 1013.0   5.1   3.6 999.0 99.0 99.00
2009 07 05 10 50 354  1.6  2.1  0.16 99.00  2.80 999 1013.0   6.1   3.6 999.0 99.0 99.00
2009 07 05 11 50 304  2.6  3.0  0.15 99.00  2.79 999 1013.1   5.2   3.6 999.0 99.0 99.00
2009 07 05 12 50 238  2.9  3.8  0.10 99.00  2.81 999 1013.2   5.8   3.6 999.0 99.0 99.00
2009 07 05 13 50 240  3.6  4.1  0.08 99.00  2.93 999 1013.2   5.6   3.6 999.0 99.0 99.00
2009 07 05 14 50 219  4.2  4.7  0.08 99.00  3.19 999 1012.4   5.9   3.9 999.0 99.0 99.00
2009 07 05 15 50 236  5.4  6.1  0.07 99.00  3.00 999 1011.6   6.3   3.9 999.0 99.0 99.00
2009 07 05 16 50 228  5.8  6.4  0.11 99.00  2.83 999 1011.4   6.4   3.9 999.0 99.0 99.00
2009 07 05 17 50 263  3.6  4.1  0.33  2.78  2.84 247 1011.4   6.7   3.9 999.0 99.0 99.00
2009 07 05 18 50 233  3.9  4.6  0.32  3.03  2.97 241 1011.4   6.6   3.9 999.0 99.0 99.00
2009 07 05 19 50 218  4.1  4.6  0.35  3.03  3.09 241 1010.8   6.3   3.9 999.0 99.0 99.00
2009 07 05 20 50 230  3.1  3.5  0.37  3.23  3.09 240 1010.9   6.0   3.7 999.0 99.0 99.00
2009 07 05 21 50 224  2.7  2.9  0.44  3.23  3.33 236 1011.4   5.8   3.6 999.0 99.0 99.00
2009 07 05 22 50 263  2.4  2.9  0.48  3.85  3.57 220 1010.9   7.6   3.6 999.0 99.0 99.00
2009 07 05 23 50 222  2.9  3.5  0.45  4.00  3.56 218 1010.9   6.3   3.7 999.0 99.0 99.00
2009 07 06 00 50 231  2.9  3.4  0.48  4.17  3.54 213 1010.9   6.1   3.6 999.0 99.0 99.00
2009 07 06 01 50 236  2.7  3.6  0.46  4.17  3.55 218 1011.2   6.2   3.6 999.0 99.0 99.00
2009 07 06 02 50 241  3.3  3.8  0.46  4.17  3.48 222 1011.4   6.4   3.6 999.0 99.0 99.00
2009 07 06 03 50 253  3.0  4.0  0.48  4.00  3.69 225 1010.9   7.4   3.6 999.0 99.0 99.00
2009 07 06 04 50 286  3.4  3.9  0.47  4.35  3.69 228 1010.9   7.1   3.6 999.0 99.0 99.00
2009 07 06 05 50 295  3.0  3.9  0.47  4.35  3.72 230 1010.8   6.9   3.6 999.0 99.0 99.00
2009 07 06 06 50 315  4.0  4.6  0.46  4.35  3.81 228 1010.6   7.6   3.6 999.0 99.0 99.00
2009 07 06 07 50 320  3.0  3.3  0.41  4.17  3.69 226 1010.6   6.9   3.6 999.0 99.0 99.00
2009 07 06 08 50 335  3.8  4.1  0.37  4.35  3.62 230 1010.1   7.2   3.6 999.0 99.0 99.00
2009 07 06 09 50 305  4.1  4.5  0.32  4.00  3.59 229 1010.6   6.0   3.6 999.0 99.0 99.00
2009 07 06 10 50 292  4.1  4.5  0.28  3.85  3.44 233 1010.8   6.3   3.6 999.0 99.0 99.00
2009 07 06 11 50 335  3.3  3.8  0.24 99.00  3.43 999 1010.9   6.0   3.6 999.0 99.0 99.00
2009 07 06 12 50 346  4.0  4.5  0.25  3.70  3.36 229 1011.4   6.3   3.6 999.0 99.0 99.00
2009 07 06 13 50 321  3.8  4.4  0.23 99.00  3.29 999 1011.4   6.9   3.6 999.0 99.0 99.00
2009 07 06 14 50 328  3.7  4.0  0.20 99.00  3.32 999 1011.3   6.6   3.6 999.0 99.0 99.00
2009 07 06 15 50 330  2.6  3.3  0.19 99.00  3.23 999 1011.5   6.2   3.6 999.0 99.0 99.00
2009 07 06 16 50 309  2.4  2.7  0.17 99.00  3.22 999 1011.6   5.9   3.6 999.0 99.0 99.00
2009 07 06 17 50 266  3.2  3.7  0.15 99.00  3.11 999 1011.7   5.8   3.6 999.0 99.0 99.00
2009 07 06 18 50 260  3.5  4.2  0.16 99.00  3.03 999 1012.1   5.5   3.6 999.0 99.0 99.00
2009 07 06 19 50 277  2.7  3.2  0.14 99.00  2.99 999 1012.2   5.9   3.6 999.0 99.0 99.00
2009 07 06 20 50 272  3.0  3.4  0.11 99.00  3.07 999 1012.2   5.9   3.6 999.0 99.0 99.00
2009 07 06 21 50 298  3.6  4.1  0.11 99.00  3.13 999 1012.3   5.8   3.6 999.0 99.0 99.00
2009 07 06 22 50 324  4.8  5.3  0.15 99.00  2.96 999 1012.4   5.9   3.6 999.0 99.0 99.00
2009 07 06 23 50 330  5.2  5.7 99.00 99.00 99.00 999 1012.4   5.8   3.6 999.0 99.0 99.00
2009 07 07 00 50 335  5.6  6.5  0.18 99.00  2.92 999 1012.4   6.2   3.6 999.0 99.0 99.00
2009 07 07 01 50 344  6.1  7.0  0.24 99.00  2.87 999 1012.4   5.7   3.6 999.0 99.0 99.00
2009 07 07 02 50 329  5.9  6.7  0.35  2.78  2.94 352 1012.5   6.0   3.6 999.0 99.0 99.00
2009 07 07 03 50 329  5.6  6.5  0.41  2.94  2.93 329 1012.7   5.9   3.6 999.0 99.0 99.00
2009 07 07 04 50 324  4.2  4.7  0.36  3.03  3.00 337 1013.0   5.2   3.6 999.0 99.0 99.00
2009 07 07 05 50 335  4.8  5.4  0.32  3.03  3.02 337 1013.0   5.5   3.6 999.0 99.0 99.00
2009 07 07 06 50 329  4.3  4.8  0.29  3.03  3.04 334 1012.9   5.5   3.6 999.0 99.0 99.00
2009 07 07 07 50 309  4.3  4.9  0.27  3.13  3.05 338 1013.0   5.6   3.6 999.0 99.0 99.00
2009 07 07 08 50 305  4.1  4.6  0.25  3.13  3.03 340 1013.3   5.3   3.6 999.0 99.0 99.00
2009 07 07 09 50 315  3.7  4.2  0.22 99.00  3.08 999 1013.8   5.2   3.6 999.0 99.0 99.00
2009 07 07 10 50 314  4.3  4.7  0.20 99.00  2.98 999 1013.3   5.5   3.6 999.0 99.0 99.00
2009 07 07 11 50 308  3.4  3.8  0.16 99.00  2.95 999 1013.8   5.3   3.6 999.0 99.0 99.00
2009 07 07 12 50 311  3.5  3.9  0.15 99.00  2.94 999 1013.8   5.5   3.6 999.0 99.0 99.00
2009 07 07 13 50 318  3.3  3.7  0.15 99.00  2.96 999 1014.0   5.8   3.6 999.0 99.0 99.00
2009 07 07 14 50 321  3.5  3.8  0.14 99.00  3.04 999 1014.0   5.4   3.9 999.0 99.0 99.00
2009 07 07 15 50 297  3.0  3.4  0.13 99.00  3.13 999 1014.4   5.5   3.9 999.0 99.0 99.00
2009 07 07 16 50 274  4.3  4.7  0.12 99.00  3.22 999 1014.7   5.2   3.9 999.0 99.0 99.00
2009 07 07 17 50 284  3.5  4.1  0.10 99.00  3.30 999 1014.8   5.6   3.9 999.0 99.0 99.00
2009 07 07 18 50 297  3.1  3.4  0.10 99.00  3.24 999 1014.8   5.9   4.0 999.0 99.0 99.00
2009 07 07 19 50 293  3.7  4.0  0.08 99.00  3.19 999 1014.9   6.6   3.9 999.0 99.0 99.00
2009 07 07 20 50 295  3.6  3.9  0.08 99.00  3.18 999 1015.1   6.7   4.0 999.0 99.0 99.00
2009 07 07 21 50 282  3.1  3.5  0.08 99.00  3.11 999 1014.9   6.2   4.0 999.0 99.0 99.00
2009 07 07 22 50 265  2.9  3.3  0.09 99.00  2.94 999 1014.9   6.5   4.0 999.0 99.0 99.00
2009 07 07 23 50 233  3.2 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2009 07 08 00 50 242  2.5  2.7  0.08 99.00  3.19 999 1015.4   6.1   3.9 999.0 99.0 99.00
2009 07 08 01 50 257  2.5  2.6  0.06 99.00  3.24 999 1015.6   5.6   3.9 999.0 99.0 99.00
2009 07 08 02 50 267  3.5  3.8  0.05 99.00  3.35 999 1015.9   5.7   3.6 999.0 99.0 99.00
2009 07 08 03 50 282  2.4  2.6  0.05 99.00  3.51 999 1016.3   5.8   3.7 999.0 99.0 99.00
2009 07 08 04 50 266  3.8  4.2  0.05 99.00  3.52 999 1017.0   5.7   3.6 999.0 99.0 99.00
2009 07 08 05 50 298  3.5  3.8  0.04 99.00  3.51 999 1016.7   5.8   3.6 999.0 99.0 99.00
2009 07 08 06 50 337  3.0  3.3  0.04 99.00  3.55 999 1017.0   6.0   3.6 999.0 99.0 99.00
2009 07 08 07 50  11  3.7  4.0  0.03 99.00  3.60 999 1017.0   5.9   3.6 999.0 99.0 99.00
2009 07 08 08 50  23  2.8  3.2  0.03 99.00  3.63 999 1017.1   5.9   3.6 999.0 99.0 99.00
2009 07 08 09 50  19  2.2  2.5  0.04 99.00  3.56 999 1017.8   5.9   3.6 999.0 99.0 99.00
2009 07 08 10 50 331  2.3  2.3  0.03 99.00  3.48 999 1018.0   6.0   3.6 999.0 99.0 99.00
2009 07 08 11 50 360  2.7  2.9  0.03 99.00  3.64 999 1018.6   5.5   3.6 999.0 99.0 99.00
2009 07 08 12 50 356  1.9  2.0  0.08 99.00  5.87 999 1018.7   5.6   3.9 999.0 99.0 99.00
2009 07 08 13 50  20  2.9  3.2  0.04 99.00  3.92 999 1018.9   5.9   3.9 999.0 99.0 99.00
2009 07 08 14 50  31  2.5  2.7  0.07 99.00  5.30 999 1019.4   6.6   4.0 999.0 99.0 99.00
2009 07 08 15 50  28  3.1  3.2 99.00 99.00 99.00 999 1019.4   6.4   4.0 999.0 99.0 99.00
2009 07 08 16 50  38  3.4  3.5  0.04 99.00  3.14 999 1019.4   6.7   4.0 999.0 99.0 99.00
2009 07 08 17 50  54  1.4  1.7  0.03 99.00  3.47 999 1019.4   7.1   4.3 999.0 99.0 99.00
2009 07 08 18 50  35  1.2  2.3  0.04 99.00  4.06 999 1019.4   7.5   4.4 999.0 99.0 99.00
2009 07 08 19 50  41  0.6  1.7  0.04 99.00  3.98 999 1019.4   8.5   5.8 999.0 99.0 99.00
2009 07 08 20 50 256  1.9  2.6  0.03 99.00  3.67 999 1019.3   8.8   6.2 999.0 99.0 99.00
2009 07 08 21 50 312  0.8  1.0  0.03 99.00  3.64 999 1019.3   8.3   4.8 999.0 99.0 99.00
2009 07 08 22 50 316  0.1  0.3  0.03 99.00  3.67 999 1019.3  10.6   5.7 999.0 99.0 99.00
2009 07 08 23 50  30  1.9  2.2  0.03 99.00  3.68 999 1018.8   8.8   5.1 999.0 99.0 99.00
2009 07 09 00 50  62  2.6  2.8  0.03 99.00  3.48 999 1019.3   9.0   4.0 999.0 99.0 99.00
2009 07 09 01 50  74  1.6  2.0  0.03 99.00  3.59 999 1018.8   8.3   4.0 999.0 99.0 99.00
2009 07 09 02 50 142  1.5  1.7  0.02 99.00  3.51 999 1019.5   8.0   3.9 999.0 99.0 99.00
2009 07 09 03 50 142  1.2  1.5  0.09 99.00  3.30 999 1019.6   7.9   3.6 999.0 99.0 99.00
2009 07 09 04 50 115  3.2  3.3  0.04 99.00  3.09 999 1019.4   6.4   3.6 999.0 99.0 99.00
2009 07 09 05 50 136  3.2  3.5  0.02 99.00  3.45 999 1019.6   6.3   3.6 999.0 99.0 99.00
2009 07 09 06 50 131  2.8  3.1  0.02 99.00  3.52 999 1020.1   5.9   3.6 999.0 99.0 99.00
2009 07 09 07 50 125  3.3  3.5  0.02 99.00  3.42 999 1019.5   6.3   3.6 999.0 99.0 99.00
2009 07 09 08 50 126  3.6  3.9  0.05 99.00  3.37 999 1019.5   6.4   3.6 999.0 99.0 99.00
2009 07 09 09 50 138  2.3  2.8  0.02 99.00  3.42 999 1020.4   6.6   3.6 999.0 99.0 99.00
2009 07 09 10 50 134  4.0  4.2  0.03 99.00  3.03 999 1020.1   6.6   3.6 999.0 99.0 99.00
2009 07 09 11 50 126  4.3  4.6  0.06 99.00  3.08 999 1019.6   6.7   3.6 999.0 99.0 99.00
2009 07 09 12 50 124  3.9  4.7  0.08 99.00  2.85 999 1020.3   7.1   3.9 999.0 99.0 99.00
2009 07 09 13 50 136  1.8  2.1  0.11 99.00  2.98 999 1020.3   7.1   3.9 999.0 99.0 99.00
2009 07 09 14 50 101  3.6  3.9  0.17 99.00  2.97 999 1020.4   6.4   3.9 999.0 99.0 99.00
2009 07 09 15 50  92  3.9  4.5  0.17 99.00  2.96 999 1020.3   6.3   4.0 999.0 99.0 99.00
2009 07 09 16 50  96  4.6  5.3  0.16 99.00  2.89 999 1019.6   6.3   3.9 999.0 99.0 99.00
2009 07 09 17 50 104  5.1  6.0  0.13 99.00  2.89 999 1019.3 999.0   3.9 999.0 99.0 99.00
2009 07 09 18 50 104  5.7  6.5  0.25  2.70  2.74 149 1018.1   6.4   4.0 999.0 99.0 99.00
2009 07 09 19 50 111  5.5  6.1  0.37  2.86  2.89 141 1017.2   6.7   4.0 999.0 99.0 99.00
2009 07 09 20 50 108  6.2  7.1  0.42  3.13  3.01 133 1016.4   7.0   3.9 999.0 99.0 99.00
2009 07 09 21 50 115  7.1  8.0  0.52  3.70  3.25 128 1015.6   7.4   3.9 999.0 99.0 99.00
2009 07 09 22 50 116  7.9  8.8  0.62  3.45  3.40 133 1014.6   8.1   3.9 999.0 99.0 99.00
2009 07 09 23 50 122  8.1  9.0  0.88  4.00  3.72 137 1013.7   8.5   3.9 999.0 99.0 99.00
2009 07 10 00 50 133  8.2  9.3  1.04  4.55  3.98 143 1013.1   8.6   3.9 999.0 99.0 99.00
2009 07 10 01 50 142  9.0 10.1  1.15  4.76  4.08 150 1013.1   9.7   3.9 999.0 99.0 99.00
2009 07 10 02 50 137  9.2 10.4  1.09  5.00  4.07 154 1013.2   9.9   3.9 999.0 99.0 99.00
2009 07 10 03 50 140  8.0  9.0  1.09  5.00  4.14 154 1013.2   9.0   3.9 999.0 99.0 99.00
2009 07 10 04 50 140  7.9  9.2  1.13  5.00  4.29 155 1013.0   8.5   3.9 999.0 99.0 99.00
2009 07 10 05 50 142  7.2  8.3  1.06  5.26  4.16 155 1012.9   8.2   3.9 999.0 99.0 99.00
2009 07 10 06 50 145  7.7  8.6  0.96  5.26  4.24 159 1012.4   8.2   3.9 999.0 99.0 99.00
2009 07 10 07 50 146  6.1  6.9  0.81  5.00  4.05 160 1012.5   7.9   3.9 999.0 99.0 99.00
2009 07 10 08 50 154  6.7  7.6  0.83  5.26  4.14 159 1011.4   7.9   3.9 999.0 99.0 99.00
2009 07 10 09 50 165  6.6  8.4  0.72  4.55  3.87 153 1011.3   8.8   3.9 999.0 99.0 99.00
2009 07 10 10 50 184  4.4  5.2  0.70  4.76  3.94 153 1011.6   7.5   3.9 999.0 99.0 99.00
2009 07 10 11 50 226  4.2  4.6  0.63  4.55  3.84 144 1011.4   6.7   3.9 999.0 99.0 99.00
2009 07 10 12 50 215  6.7  7.4  0.68  4.55  3.96 149 1011.3   8.3   3.9 999.0 99.0 99.00
2009 07 10 13 50 211  6.6  7.5  0.68  4.76  3.64 146 1011.3   8.3   3.9 999.0 99.0 99.00
2009 07 10 14 50 205  7.2  8.2  0.72  4.76  3.52 146 1010.6   8.2   3.9 999.0 99.0 99.00
2009 07 10 15 50 205  7.7  8.7  0.73  3.70  3.57 222 1011.0   8.2   3.9 999.0 99.0 99.00
2009 07 10 16 50 205  6.3  7.3  0.76  4.76  3.65 144 1010.8   7.4   3.9 999.0 99.0 99.00
2009 07 10 17 50 212  7.4 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2009 07 10 18 50 213  7.5  8.5  0.80  4.35  3.72 161 1010.6   8.3   3.9 999.0 99.0 99.00
2009 07 10 19 50 211  7.0  8.1  0.81  3.85  3.73 220 1010.8   8.8   3.9 999.0 99.0 99.00
2009 07 10 20 50 215  6.3  6.9  0.78  3.85  3.79 233 1010.8   8.2   4.0 999.0 99.0 99.00
2009 07 10 21 50 205  6.4  7.0  0.74  4.00  3.77 219 1010.6   8.3   4.0 999.0 99.0 99.00
2009 07 10 22 50 247  5.9  6.9  0.68  4.17  3.78 223 1010.4   9.0   3.9 999.0 99.0 99.00
2009 07 10 23 50 248  4.5  5.2  0.67  4.55  3.85 221 1010.7   7.8   3.9 999.0 99.0 99.00
2009 07 11 00 50 223  3.8  4.1  0.64  4.35  3.79 227 1010.5   7.8   4.0 999.0 99.0 99.00
2009 07 11 01 50 244  3.1  3.4  0.60  4.00  3.75 235 1010.2   7.5   3.9 999.0 99.0 99.00
2009 07 11 02 50 205  5.0  5.6  0.59  4.35  3.75 228 1010.6   8.0   3.9 999.0 99.0 99.00
2009 07 11 03 50 255  3.9  4.8  0.56  4.35  3.84 227 1010.7   7.7   3.9 999.0 99.0 99.00
2009 07 11 04 50 271  5.7  6.5  0.48  4.17  3.67 232 1011.3   8.5   3.9 999.0 99.0 99.00
2009 07 11 05 50 292  5.7  6.3  0.53  4.17  3.72 223 1011.3   9.0   3.9 999.0 99.0 99.00
2009 07 11 06 50 280  6.1  6.7  0.49  4.35  3.52 235 1011.4   8.7   3.9 999.0 99.0 99.00
2009 07 11 07 50 278  6.3  6.8  0.48  4.55  3.47 237 1011.5   9.2   3.9 999.0 99.0 99.00
2009 07 11 08 50 299  6.9  7.8  0.45  4.35  3.48 233 1011.6   9.0   3.9 999.0 99.0 99.00
2009 07 11 09 50 269  5.2  5.8  0.48  4.55  3.47 239 1012.2   7.9   3.9 999.0 99.0 99.00
2009 07 11 10 50 297  6.8  7.9  0.46  4.55  3.52 240 1012.8   7.9   3.9 999.0 99.0 99.00
2009 07 11 11 50 289  4.8  5.7  0.50  4.55  3.52 237 1013.8   7.0   3.9 999.0 99.0 99.00
2009 07 11 12 50 281  4.1  4.6  0.49  4.35  3.59 236 1014.5   6.6   3.9 999.0 99.0 99.00
2009 07 11 13 50 286  6.1  7.3  0.48  4.76  3.65 230 1014.7   8.6   3.9 999.0 99.0 99.00
2009 07 11 14 50 264  5.5  5.9  0.47  4.55  3.46 237 1014.8   7.3   4.0 999.0 99.0 99.00
2009 07 11 15 50 254  6.3  6.9  0.52  4.55  3.49 233 1014.8   7.6   3.9 999.0 99.0 99.00
2009 07 11 16 50 223  6.1  7.0  0.50  4.55  3.51 229 1014.7   7.3   4.0 999.0 99.0 99.00
2009 07 11 17 50 207  5.0  6.0  0.55  4.35  3.47 233 1014.8   5.7   4.0 999.0 99.0 99.00
2009 07 11 18 50 228  7.6  8.6  0.67  3.23  3.42 242 1014.6   6.6   4.0 999.0 99.0 99.00
2009 07 11 19 50 226  8.4  9.5  0.78  4.35  3.56 224 1014.5   7.1   4.0 999.0 99.0 99.00
2009 07 11 20 50 222  8.7  9.9  0.91  4.55  3.74 219 1014.5   7.1   4.0 999.0 99.0 99.00
2009 07 11 21 50 220  8.5  9.8  1.08  4.76  4.03 222 1014.4   7.4   4.0 999.0 99.0 99.00
2009 07 11 22 50 218  7.7  8.7  1.09  5.00  4.09 223 1014.0   7.1   4.0 999.0 99.0 99.00
2009 07 11 23 50 224  7.6 99.0 99.00 99.00 99.00 999 9999.0   7.3 999.0 999.0 99.0 99.00
2009 07 12 00 50 220  6.3  7.0  1.07  5.56  4.30 224 1014.1   6.4   4.0 999.0 99.0 99.00
2009 07 12 01 50 232  6.2  6.9  1.08  5.56  4.46 227 1014.0   6.4   3.9 999.0 99.0 99.00
2009 07 12 02 50 238  4.9  5.6  1.11  5.56  4.53 223 1015.3   6.2   3.9 999.0 99.0 99.00
2009 07 12 03 50 251  4.7  5.5  0.90  5.26  4.39 230 1015.5   7.3   4.0 999.0 99.0 99.00
2009 07 12 04 50 253  4.5  5.0  0.83  5.26  4.38 233 1015.6   7.6   4.0 999.0 99.0 99.00
2009 07 12 05 50 241  3.6  4.0  0.79  5.26  4.35 231 1015.7   7.1   4.0 999.0 99.0 99.00
2009 07 12 06 50 272  5.5  6.1  0.66  5.00  4.03 235 1015.6   8.2   4.0 999.0 99.0 99.00
2009 07 12 07 50 280  6.0  6.6  0.54  5.00  3.98 234 1015.6   8.3   4.0 999.0 99.0 99.00
2009 07 12 08 50 290  4.7  5.1  0.54  4.55  3.94 231 1015.6   7.5   4.0 999.0 99.0 99.00
2009 07 12 09 50 276  4.2  4.7  0.52  4.76  3.99 233 1016.1   6.6   4.0 999.0 99.0 99.00
2009 07 12 10 50 264  3.9  4.5  0.47  4.55  3.87 232 1016.3   6.5   4.0 999.0 99.0 99.00
2009 07 12 11 50 278  4.7  5.3  0.42  4.55  3.80 237 1016.7   7.5   4.0 999.0 99.0 99.00
2009 07 12 12 50 260  3.9  4.2  0.40  4.35  3.76 239 1016.9   6.8   4.0 999.0 99.0 99.00
2009 07 12 13 50 268  4.4  4.8  0.38  4.35  3.71 234 1017.0   6.9   4.0 999.0 99.0 99.00
2009 07 12 14 50 268  5.3  5.9  0.33  4.00  3.68 234 1017.0   7.2   4.0 999.0 99.0 99.00
2009 07 12 15 50 224  4.0  4.8  0.36  4.17  3.51 228 1017.0   6.5   4.1 999.0 99.0 99.00
2009 07 12 16 50 243  5.7  6.3  0.36  3.85  3.36 234 1016.4   7.5   4.2 999.0 99.0 99.00
2009 07 12 17 50 225  6.5  7.3  0.36  4.00  3.36 228 1016.4   7.1   4.3 999.0 99.0 99.00
2009 07 12 18 50 223  7.9  9.0  0.49  3.23  3.18 237 1016.0   7.5   4.3 999.0 99.0 99.00
2009 07 12 19 50 221  8.3  9.7  0.63  3.57  3.30 231 1015.5   7.4   4.3 999.0 99.0 99.00
2009 07 12 20 50 227  8.5  9.6  0.79  3.85  3.58 233 1015.4   7.8   4.3 999.0 99.0 99.00
2009 07 12 21 50 227  9.6 11.0  0.98  4.00  3.71 229 1014.8   8.1   4.3 999.0 99.0 99.00
2009 07 12 22 50 230 10.0 99.0 99.00 99.00 99.00 999 9999.0   8.3 999.0 999.0 99.0 99.00
2009 07 12 23 50 232  9.6 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2009 07 13 00 50 232  8.9 10.5  1.23  5.00  4.19 244 1014.6   7.8   4.0 999.0 99.0 99.00
2009 07 13 01 50 239  7.6  8.7  1.27  5.00  4.32 244 1014.7   7.1   4.0 999.0 99.0 99.00
2009 07 13 02 50 241  6.1  6.7  0.97  4.76  3.98 246 1014.9   6.8   4.0 999.0 99.0 99.00
2009 07 13 03 50 288  5.3  5.8  0.89  5.00  3.96 250 1015.6   8.1   4.0 999.0 99.0 99.00
2009 07 13 04 50 316  3.6  4.0  0.76  5.00  4.06 239 1016.4   7.8   4.0 999.0 99.0 99.00
2009 07 13 05 50 309  2.2  2.6  0.67  4.55  3.96 233 1017.0   7.1   4.0 999.0 99.0 99.00
2009 07 13 06 50 297  2.3  2.7  0.57  4.55  3.83 234 1017.1   6.8   4.0 999.0 99.0 99.00
2009 07 13 07 50 264  2.9  3.3  0.51  4.76  3.85 242 1017.2   6.5   4.0 999.0 99.0 99.00
2009 07 13 08 50 296  2.9  3.2  0.50  4.55  3.92 235 1017.2   6.3   4.0 999.0 99.0 99.00
2009 07 13 09 50 260  3.9  5.2  0.44  4.35  3.89 235 1017.2   6.8   4.0 999.0 99.0 99.00
2009 07 13 10 50 247  4.4  4.8  0.38  4.35  3.81 232 1017.2   8.0   4.0 999.0 99.0 99.00
2009 07 13 11 50 267  5.6  6.5  0.35  4.17  3.86 234 1017.7   7.6   4.0 999.0 99.0 99.00
2009 07 13 12 50 293  5.3  6.0  0.32  4.17  3.75 229 1017.3   7.1   4.0 999.0 99.0 99.00
2009 07 13 13 50 279  4.0  4.4  0.32  4.00  3.67 233 1017.2   6.6   4.0 999.0 99.0 99.00
2009 07 13 14 50 285  4.8  5.3  0.29  3.85  3.59 223 1017.1   7.3   4.0 999.0 99.0 99.00
2009 07 13 15 50 254  5.1  5.9  0.25  3.85  3.44 230 1017.2   6.7   4.2 999.0 99.0 99.00
2009 07 13 16 50 225  5.7  6.8  0.31  2.63  3.09 231 1017.7   6.2   4.3 999.0 99.0 99.00
2009 07 13 17 50 258  7.3  8.2  0.36  2.86  3.04 246 1017.2   9.0   4.3 999.0 99.0 99.00
2009 07 13 18 50 254  5.4  6.0  0.37  2.94  3.01 252 1017.7   7.7   4.3 999.0 99.0 99.00
2009 07 13 19 50 305  2.9  3.6  0.29  2.86  2.99 255 1017.2  10.2   4.3 999.0 99.0 99.00
2009 07 13 20 50 182  3.1  4.0  0.24 99.00  3.08 999 1017.1   7.7   4.4 999.0 99.0 99.00
2009 07 13 21 50 202  3.1  4.0  0.34  3.45  3.40 338 1017.2   7.0   4.4 999.0 99.0 99.00
2009 07 13 22 50 223  3.4  4.1  0.39  3.70  3.41 350 1017.2   7.3   4.4 999.0 99.0 99.00
2009 07 13 23 50 204  3.1  3.7  0.40  3.70  3.40 354 1017.2   6.6   4.3 999.0 99.0 99.00
2009 07 14 00 50 210  3.4  3.9  0.37  3.57  3.32 335 1017.2   6.7   4.3 999.0 99.0 99.00
2009 07 14 01 50 246  4.3  5.0  0.35  3.45  3.26 185 1018.0   7.0   4.3 999.0 99.0 99.00
2009 07 14 02 50 256  3.4  4.2  0.34  3.33  3.22 252 1018.6   7.9   4.3 999.0 99.0 99.00
2009 07 14 03 50 244  3.2  3.7  0.28  3.33  3.12 232 1018.8   9.2   4.3 999.0 99.0 99.00
2009 07 14 04 50 228  3.0  3.3  0.27  3.13  3.07 243 1018.8   7.8   4.3 999.0 99.0 99.00
2009 07 14 05 50 234  3.3  3.5  0.26  3.13  3.31 244 1018.5   9.3   4.3 999.0 99.0 99.00
2009 07 14 06 50 228  4.0  4.6  0.32  4.17  3.51 225 1018.7   7.1   4.3 999.0 99.0 99.00
2009 07 14 07 50 234  3.4  3.7  0.29  4.00  3.52 225 1019.2   7.1   4.3 999.0 99.0 99.00
2009 07 14 08 50 274  2.3  2.5  0.27  3.85  3.49 226 1019.4   6.5   4.3 999.0 99.0 99.00
2009 07 14 09 50 277  2.8  3.0  0.26  4.00  3.49 221 1019.7   7.1   4.3 999.0 99.0 99.00
2009 07 14 10 50 336  1.4  1.6  0.22 99.00  3.42 999 1020.0   7.0   4.0 999.0 99.0 99.00
2009 07 14 11 50  70  1.5  2.2  0.25 99.00  3.60 999 1019.4   7.4   4.1 999.0 99.0 99.00
2009 07 14 12 50  79  2.7  3.0  0.21 99.00  3.38 999 1020.1   6.3   4.3 999.0 99.0 99.00
2009 07 14 13 50 130  1.4  1.9  0.19 99.00  3.39 999 1020.3   7.0   4.4 999.0 99.0 99.00
