#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2014 05 17 15 50 303  0.9  1.4  0.01 99.00  6.86 999 1017.9   4.5 999.0 999.0 99.0 99.00
2014 05 17 16 50 213  2.7  4.7  0.02 99.00  9.20 999 1017.5   7.5 999.0 999.0 99.0 99.00
2014 05 17 17 50 175  0.0  0.3 99.00 99.00 99.00 999 1017.4   9.2 999.0 999.0 99.0 99.00
2014 05 17 18 50 175  0.0  0.3  0.04 99.00  8.74 999 1017.2   8.4 999.0 999.0 99.0 99.00
2014 05 17 19 50 325  1.2  3.8  0.06 99.00  8.73 999 1016.7   7.8 999.0 999.0 99.0 99.00
2014 05 17 20 50 112  0.3  1.0  0.07 99.00  8.88 999 1016.6   5.0 999.0 999.0 99.0 99.00
2014 05 17 21 50 289  1.4  1.9  0.03 99.00  7.03 999 1016.5   3.7 999.0 999.0 99.0 99.00
2014 05 17 22 50 285  2.0  4.4  0.03 99.00  6.96 999 1015.8   5.9 999.0 999.0 99.0 99.00
2014 05 17 23 50 279  1.9  2.7  0.01 99.00  6.46 999 1015.7   3.5 999.0 999.0 99.0 99.00
2014 05 18 00 50 283  1.6  3.2  0.04 99.00  7.91 999 1015.8   2.9 999.0 999.0 99.0 99.00
2014 05 18 01 50 291  1.5  2.4  0.02 99.00  7.59 999 1015.6   3.0 999.0 999.0 99.0 99.00
2014 05 18 02 50 272  1.9  2.5  0.01 99.00  7.34 999 1015.5   2.0 999.0 999.0 99.0 99.00
2014 05 18 03 50 284  1.5  2.1  0.04 99.00  8.02 999 1015.2   2.5 999.0 999.0 99.0 99.00
2014 05 18 04 50 216  1.4  3.8  0.06 99.00  6.42 999 1014.7   2.9 999.0 999.0 99.0 99.00
2014 05 18 05 50 251  2.0  2.5  0.33 21.05 17.20 342 1014.4   2.9 999.0 999.0 99.0 99.00
2014 05 18 06 50 263  1.9  4.0  0.19 99.00 13.07 999 1014.1   3.5 999.0 999.0 99.0 99.00
2014 05 18 07 50 275  4.0  5.1  0.05 99.00  4.98 999 1013.9   3.6 999.0 999.0 99.0 99.00
2014 05 18 08 50 226  1.0  3.9  0.09 99.00  7.75 999 1013.6   4.2 999.0 999.0 99.0 99.00
2014 05 18 09 50 212  2.4  3.1 99.00 99.00 99.00 999 1013.8   3.2 999.0 999.0 99.0 99.00
2014 05 18 10 50 209  3.2  3.7  0.30  3.70  3.35 207 1014.0   3.0 999.0 999.0 99.0 99.00
2014 05 18 11 50 231  4.7  5.2  0.27  3.57  3.29 238 1014.3   3.8 999.0 999.0 99.0 99.00
2014 05 18 12 50 249  4.4  5.3 99.00 99.00 99.00 999 1014.9   2.6 999.0 999.0 99.0 99.00
2014 05 18 13 50 235  5.3  6.8 99.00 99.00 99.00 999 1015.6   2.3 999.0 999.0 99.0 99.00
2014 05 18 14 50 227  3.4  4.0  0.37  3.13  3.11 198 1015.8   2.6   1.1 999.0 99.0 99.00
2014 05 18 15 50 282  1.7  2.1  0.30  3.33  3.18 176 1016.6   2.6   1.2 999.0 99.0 99.00
2014 05 18 16 50 238  1.2  1.6 99.00 99.00 99.00 999 1016.9   3.0   1.3 999.0 99.0 99.00
2014 05 18 17 50 263  2.2  2.7  0.44  3.23  3.46 185 1017.2   4.0   1.3 999.0 99.0 99.00
2014 05 18 18 50 280  2.1  2.6  0.50  3.70  3.67 191 1017.2   5.9   1.3 999.0 99.0 99.00
2014 05 18 19 50 173  2.2  3.1  0.44  3.70  3.62 216 1017.5   3.9   1.3 999.0 99.0 99.00
2014 05 18 20 50 245  2.0  2.6  0.42  4.00  3.66 201 1017.3   6.0   1.4 999.0 99.0 99.00
2014 05 18 21 50  18  0.5  1.4  0.35  3.57  3.44 206 1017.4   6.7   1.3 999.0 99.0 99.00
2014 05 18 22 50 120  3.3  3.7  0.32  3.70  3.39 211 1017.9   3.7   1.3 999.0 99.0 99.00
2014 05 18 23 50 160  3.9  4.3  0.28  3.70  3.50 227 1018.3   3.8   1.3 999.0 99.0 99.00
2014 05 19 00 50 176  3.3  3.7  0.26  3.23  3.50 210 1018.6   2.9   1.2 999.0 99.0 99.00
2014 05 19 01 50  48  2.9  3.8  0.25 99.00  3.41 999 1018.4   3.5   1.2 999.0 99.0 99.00
2014 05 19 02 50 150  4.7  5.4  0.25 99.00  3.54 999 1018.5   4.4   1.2 999.0 99.0 99.00
2014 05 19 03 50 150  3.7  4.3  0.22 99.00  3.49 999 1018.4   4.5   1.1 999.0 99.0 99.00
2014 05 19 04 50 150  3.6  4.0  0.20 99.00  3.28 999 1018.5   3.9   1.2 999.0 99.0 99.00
2014 05 19 05 50  97  4.2  5.5 99.00 99.00 99.00 999 1018.7   4.2   1.1 999.0 99.0 99.00
2014 05 19 06 50  68  4.2  4.8 99.00 99.00 99.00 999 1018.9   2.7   1.1 999.0 99.0 99.00
2014 05 19 07 50  99  4.9  5.6 99.00 99.00 99.00 999 1019.1   2.3   1.1 999.0 99.0 99.00
2014 05 19 08 50  79  4.7  5.2 99.00 99.00 99.00 999 1019.2   2.7   1.1 999.0 99.0 99.00
2014 05 19 09 50 101  4.4  5.2 99.00 99.00 99.00 999 1019.2   2.5   1.1 999.0 99.0 99.00
2014 05 19 10 50 109  4.3  4.8 99.00 99.00 99.00 999 1019.3   2.5   1.1 999.0 99.0 99.00
2014 05 19 11 50 109  4.9  6.0 99.00 99.00 99.00 999 1019.6   2.3   1.1 999.0 99.0 99.00
2014 05 19 12 50 125  4.3  5.1 99.00 99.00 99.00 999 1019.5   2.4   1.2 999.0 99.0 99.00
2014 05 19 13 50 161  3.7  4.2 99.00 99.00 99.00 999 1020.2   2.7   1.2 999.0 99.0 99.00
2014 05 19 14 50 133  4.2  4.8  0.29  3.13  3.21 135 1020.0   2.5   1.2 999.0 99.0 99.00
2014 05 19 15 50 130  3.8  4.3 99.00 99.00 99.00 999 1019.3   2.5   1.2 999.0 99.0 99.00
2014 05 19 16 50  93  3.7  4.4 99.00 99.00 99.00 999 1019.2   2.3   1.2 999.0 99.0 99.00
2014 05 19 17 50 104  5.1  5.7 99.00 99.00 99.00 999 1018.7   2.2   1.2 999.0 99.0 99.00
2014 05 19 18 50 127  5.6  6.3 99.00 99.00 99.00 999 1018.5   2.6   1.2 999.0 99.0 99.00
2014 05 19 19 50 121  4.9  6.0 99.00 99.00 99.00 999 1018.2   2.8   1.2 999.0 99.0 99.00
2014 05 19 20 50 115  5.1  5.8  0.36  3.13  3.16 108 1017.6   2.9   1.2 999.0 99.0 99.00
2014 05 19 21 50 118  6.0  6.7  0.37  3.33  3.19 101 1017.1   3.3   1.2 999.0 99.0 99.00
2014 05 19 22 50 128  8.2  9.5  0.49  3.45  3.20 103 1016.2   4.4   1.2 999.0 99.0 99.00
2014 05 19 23 50 141  7.8  9.1  0.59  3.57  3.38 116 1015.8   4.5   1.2 999.0 99.0 99.00
2014 05 20 00 50 144  6.9  7.9  0.66  3.70  3.55 115 1015.7   4.4   1.2 999.0 99.0 99.00
2014 05 20 01 50 149  6.1  6.7  0.65  3.85  3.57 116 1015.9   4.5   1.2 999.0 99.0 99.00
2014 05 20 02 50 180  5.9  7.6  0.63  4.00  3.47 107 1016.9   3.6   1.2 999.0 99.0 99.00
2014 05 20 03 50 213  3.8  4.1  0.61  3.85  3.53 120 1017.0   4.3   1.2 999.0 99.0 99.00
2014 05 20 04 50 141  4.2  4.7  0.61  4.17  3.74 127 1017.2   3.8   1.2 999.0 99.0 99.00
2014 05 20 05 50 143  6.2  7.8  0.62  4.00  3.89 126 1016.4   3.3   1.2 999.0 99.0 99.00
2014 05 20 06 50 154  7.5  9.7  0.53  4.17  3.49 140 1015.4   4.5   1.2 999.0 99.0 99.00
2014 05 20 07 50 151  6.6  7.4  0.55  3.85  3.50 122 1014.8   4.4   1.2 999.0 99.0 99.00
2014 05 20 08 50 151  7.3  8.5  0.56  3.85  3.52 132 1014.3   4.4   1.2 999.0 99.0 99.00
2014 05 20 09 50 120  6.3  7.4  0.63  4.00  3.56 158 1014.5   3.3   1.2 999.0 99.0 99.00
2014 05 20 10 50 130  6.9  8.2  0.63  4.17  3.56 152 1014.5   3.1   1.2 999.0 99.0 99.00
2014 05 20 11 50 127  8.4  9.8  0.71  4.35  3.68 163 1014.1   3.1   1.1 999.0 99.0 99.00
2014 05 20 12 50 125  9.9 11.2  0.80  4.17  3.65 152 1012.9   3.7   1.1 999.0 99.0 99.00
2014 05 20 13 50 128  9.6 11.0  1.00  4.00  3.90 131 1012.6   3.5   1.1 999.0 99.0 99.00
2014 05 20 14 50 129  9.6 11.2  1.14  4.55  4.06 130 1012.3   3.4   1.1 999.0 99.0 99.00
2014 05 20 15 50 133  8.9 10.4  1.17  5.00  4.14 128 1012.3   3.2   1.1 999.0 99.0 99.00
2014 05 20 16 50 137  8.4  9.8  1.28  4.76  4.37 131 1012.2   3.0   1.1 999.0 99.0 99.00
2014 05 20 17 50 139  7.6  8.5  1.18  5.00  4.29 133 1012.1   2.8   1.1 999.0 99.0 99.00
2014 05 20 18 50 140  6.9  7.9  1.09  5.56  4.23 122 1012.3   2.8   1.1 999.0 99.0 99.00
2014 05 20 19 50 140  6.1  7.0  1.04  5.26  4.37 125 1012.3   2.5   1.1 999.0 99.0 99.00
2014 05 20 20 50 152  5.5  6.5  0.98  5.26  4.30 123 1012.3   2.4   1.1 999.0 99.0 99.00
2014 05 20 21 50 152  4.9  5.6  0.92  5.00  4.37 116 1011.8   2.1   1.1 999.0 99.0 99.00
2014 05 20 22 50 158  3.9  4.5  0.89  5.26  4.41 119 1012.3   2.2   1.1 999.0 99.0 99.00
2014 05 20 23 50 156  3.2  3.6  0.75  5.00  4.25 116 1012.0   2.1   1.1 999.0 99.0 99.00
2014 05 21 00 50 148  3.6  4.1  0.72  5.00  4.21 116 1011.5   2.2   1.1 999.0 99.0 99.00
2014 05 21 01 50 159  2.4  2.7  0.68  5.26  4.18 116 1011.7   2.3   1.1 999.0 99.0 99.00
2014 05 21 02 50 161  3.2  3.5  0.63  4.76  4.09 120 1011.9   2.4   1.1 999.0 99.0 99.00
2014 05 21 03 50 127  1.7  2.0  0.54  4.55  4.03 116 1011.6   2.8   1.1 999.0 99.0 99.00
2014 05 21 04 50 108  3.7  4.3  0.52  4.55  4.02 116 1010.7   2.1   1.1 999.0 99.0 99.00
2014 05 21 05 50  68  2.7  3.4  0.48  4.55  3.97 109 1011.5   1.9   1.1 999.0 99.0 99.00
2014 05 21 08 50 114  3.6  4.2  0.40  4.35  3.45 111 9999.0   3.7   1.1 999.0 99.0 99.00
2014 05 21 09 50 334  4.4  5.9  0.41  3.85  3.44 118 1009.7   5.2   1.2 999.0 99.0 99.00
2014 05 21 10 50 112  5.0  5.7 99.00 99.00 99.00 999 1009.4   4.7   1.2 999.0 99.0 99.00
2014 05 21 11 50  33  3.9  4.9  0.38  3.23  3.24 104 1010.3   2.0   1.2 999.0 99.0 99.00
2014 05 21 12 50  94  4.3  5.4  0.41  3.70  3.17 114 1009.9   2.0   1.1 999.0 99.0 99.00
2014 05 21 13 50  91  2.5  4.0  0.41  3.45  3.30 126 1010.3   2.1   1.2 999.0 99.0 99.00
2014 05 21 14 50 146  1.1  1.9  0.36  3.45  3.30 138 1009.9   2.3   1.2 999.0 99.0 99.00
2014 05 21 15 50 175  0.1  0.4  0.36  3.45  3.34 113 1010.6   2.3   1.2 999.0 99.0 99.00
2014 05 21 16 50 258  4.1  5.2  0.38  3.33  3.43 106 1010.9   1.7   1.2 999.0 99.0 99.00
2014 05 21 17 50 287  2.7  3.6  0.48  3.85  3.66 157 1011.8   1.6   1.2 999.0 99.0 99.00
2014 05 21 18 50 272  4.1  4.4  0.56  4.55  3.96 203 1012.2   1.8   1.2 999.0 99.0 99.00
2014 05 21 19 50 280  4.4  5.0  0.59  4.55  3.91 203 1012.6   1.8   1.2 999.0 99.0 99.00
2014 05 21 20 50 278  5.2  6.0  0.55  4.17  3.74 182 1013.2   2.4   1.2 999.0 99.0 99.00
2014 05 21 21 50 272  5.2  6.4  0.47  4.35  3.63 201 1013.6   3.4   1.2 999.0 99.0 99.00
2014 05 21 22 50 268  3.8  4.1  0.42  4.00  3.67 182 1013.9   2.7   1.2 999.0 99.0 99.00
2014 05 21 23 50 275  5.0  5.6  0.39  4.00  3.65 186 1014.5   2.6   1.2 999.0 99.0 99.00
2014 05 22 00 50 292  5.0  5.5  0.32  3.85  3.53 187 1015.2   3.1   1.2 999.0 99.0 99.00
2014 05 22 01 50 306  5.1  5.8 99.00 99.00 99.00 999 1015.3   3.3   1.2 999.0 99.0 99.00
2014 05 22 02 50 307  4.4  5.2 99.00 99.00 99.00 999 1016.0   3.0   1.2 999.0 99.0 99.00
2014 05 22 03 50 303  5.9  6.6 99.00 99.00 99.00 999 1016.1   3.0   1.2 999.0 99.0 99.00
2014 05 22 04 50 300  4.5  4.8 99.00 99.00 99.00 999 1016.6   3.1   1.2 999.0 99.0 99.00
2014 05 22 05 50 310  6.6  7.5  0.50  4.17  3.47 251 1016.8   3.1   1.2 999.0 99.0 99.00
2014 05 22 06 50 313  4.7  5.7  0.47  3.85  3.33 276 1017.0   3.5   1.2 999.0 99.0 99.00
2014 05 22 07 50 308  3.3  4.5  0.48  3.23  3.35 329 1017.1   2.9   1.2 999.0 99.0 99.00
2014 05 22 08 50 292  5.3  6.0  0.46  3.70  3.40 312 1017.9   3.3   1.2 999.0 99.0 99.00
2014 05 22 09 50 286  4.7  5.1  0.37  3.33  3.34 334 1018.1   2.6   1.2 999.0 99.0 99.00
2014 05 22 10 50 286  6.2  6.7  0.34  3.13  3.20 332 1018.5   2.7   1.2 999.0 99.0 99.00
2014 05 22 11 50 293  5.7  6.5 99.00 99.00 99.00 999 1019.0   2.9   1.2 999.0 99.0 99.00
2014 05 22 12 50 286  6.5  7.1 99.00 99.00 99.00 999 1019.0   2.9   1.2 999.0 99.0 99.00
2014 05 22 13 50 299  6.1  6.9 99.00 99.00 99.00 999 1019.1   3.2   1.3 999.0 99.0 99.00
2014 05 22 14 50 293  4.6  5.4 99.00 99.00 99.00 999 1019.5   3.1   1.3 999.0 99.0 99.00
2014 05 22 15 50 300  4.0  4.4 99.00 99.00 99.00 999 1019.8   3.6   1.3 999.0 99.0 99.00
2014 05 22 16 50 293  3.2  3.5 99.00 99.00 99.00 999 1020.4   3.0   1.3 999.0 99.0 99.00
2014 05 22 17 50 313  4.9  5.4 99.00 99.00 99.00 999 1020.3   4.2   1.4 999.0 99.0 99.00
2014 05 22 18 50 325  4.7  5.3 99.00 99.00 99.00 999 1020.7   4.0   1.4 999.0 99.0 99.00
2014 05 22 19 50 310  4.0  4.4 99.00 99.00 99.00 999 1021.0   4.3   1.4 999.0 99.0 99.00
2014 05 22 20 50 287  3.9  4.3 99.00 99.00 99.00 999 1020.8   4.3   1.4 999.0 99.0 99.00
2014 05 22 21 50 262  3.8  4.4  0.22 99.00  3.20 999 1021.1   3.3   1.4 999.0 99.0 99.00
2014 05 22 22 50 277  4.0  4.6 99.00 99.00 99.00 999 1021.2   3.3   1.4 999.0 99.0 99.00
2014 05 22 23 50 283  4.2  4.7 99.00 99.00 99.00 999 1021.4   3.5   1.4 999.0 99.0 99.00
2014 05 23 00 50 279  3.7  4.1 99.00 99.00 99.00 999 1021.6   3.4   1.3 999.0 99.0 99.00
2014 05 23 01 50 289  3.9  4.2 99.00 99.00 99.00 999 1021.8   3.4   1.3 999.0 99.0 99.00
2014 05 23 02 50 287  4.1  4.7 99.00 99.00 99.00 999 1021.9   3.3   1.3 999.0 99.0 99.00
2014 05 23 03 50 294  5.2  5.8 99.00 99.00 99.00 999 1022.2   4.1   1.3 999.0 99.0 99.00
2014 05 23 04 50 294  4.1  4.6 99.00 99.00 99.00 999 1022.6   3.5   1.3 999.0 99.0 99.00
2014 05 23 05 50 290  3.8  4.1 99.00 99.00 99.00 999 1022.4   3.5   1.2 999.0 99.0 99.00
2014 05 23 06 50 298  4.7  5.1 99.00 99.00 99.00 999 1022.3   3.7   1.2 999.0 99.0 99.00
2014 05 23 07 50 292  5.6  6.1 99.00 99.00 99.00 999 1022.5   4.1   1.2 999.0 99.0 99.00
2014 05 23 08 50 289  4.9  5.4 99.00 99.00 99.00 999 1022.7   3.7   1.2 999.0 99.0 99.00
2014 05 23 09 50 291  5.1  5.6 99.00 99.00 99.00 999 1023.0   4.2   1.2 999.0 99.0 99.00
2014 05 23 10 50 286  4.0  4.4 99.00 99.00 99.00 999 1023.2   4.3   1.2 999.0 99.0 99.00
2014 05 23 11 50 269  3.0  3.3 99.00 99.00 99.00 999 1023.6   3.4   1.2 999.0 99.0 99.00
2014 05 23 12 50 271  2.7  3.2 99.00 99.00 99.00 999 1024.0   3.5   1.3 999.0 99.0 99.00
2014 05 23 13 50 266  3.5  3.7 99.00 99.00 99.00 999 1024.2   4.2   1.3 999.0 99.0 99.00
2014 05 23 14 50 267  2.7  3.0 99.00 99.00 99.00 999 1023.9   3.4   1.4 999.0 99.0 99.00
2014 05 23 15 50 249  3.0  3.4 99.00 99.00 99.00 999 1024.0   3.1   1.4 999.0 99.0 99.00
2014 05 23 16 50 238  3.8  4.3 99.00 99.00 99.00 999 1023.9   3.2   1.4 999.0 99.0 99.00
2014 05 23 17 50 240  5.2  6.1 99.00 99.00 99.00 999 1023.8   3.4   1.4 999.0 99.0 99.00
2014 05 23 18 50 234  5.6  6.4 99.00 99.00 99.00 999 1023.8   3.4   1.4 999.0 99.0 99.00
2014 05 23 19 50 234  5.4  6.0 99.00 99.00 99.00 999 1023.4   3.7   1.3 999.0 99.0 99.00
2014 05 23 20 50 231  5.5  6.2 99.00 99.00 99.00 999 1022.9   4.0   1.3 999.0 99.0 99.00
2014 05 23 21 50 242  6.1  6.7 99.00 99.00 99.00 999 1022.7   4.6   1.3 999.0 99.0 99.00
2014 05 23 22 50 243  5.6  6.4 99.00 99.00 99.00 999 1022.3   4.3   1.3 999.0 99.0 99.00
2014 05 23 23 50 242  5.1  5.6 99.00 99.00 99.00 999 1021.9   4.8   1.3 999.0 99.0 99.00
2014 05 24 00 50 244  4.3  4.8 99.00 99.00 99.00 999 1021.6   4.8   1.3 999.0 99.0 99.00
2014 05 24 01 50 246  3.7  3.9 99.00 99.00 99.00 999 1021.5   4.3   1.3 999.0 99.0 99.00
2014 05 24 02 50 241  3.7  4.2 99.00 99.00 99.00 999 1021.6   4.9   1.3 999.0 99.0 99.00
2014 05 24 03 50 228  2.8  3.2 99.00 99.00 99.00 999 1021.6   4.1   1.3 999.0 99.0 99.00
2014 05 24 04 50 237  3.5  3.8 99.00 99.00 99.00 999 1021.5   3.8   1.3 999.0 99.0 99.00
2014 05 24 05 50 235  3.2  3.5 99.00 99.00 99.00 999 1021.3   4.3   1.2 999.0 99.0 99.00
2014 05 24 06 50 236  2.8  3.1 99.00 99.00 99.00 999 1021.3   4.0   1.2 999.0 99.0 99.00
2014 05 24 07 50 233  3.9  4.2 99.00 99.00 99.00 999 1021.2   4.6   1.2 999.0 99.0 99.00
2014 05 24 08 50 190  3.3  4.1 99.00 99.00 99.00 999 1021.5   3.8   1.3 999.0 99.0 99.00
2014 05 24 09 50 163  2.5  2.7 99.00 99.00 99.00 999 1021.8   2.9   1.2 999.0 99.0 99.00
2014 05 24 10 50 192  3.6  4.0 99.00 99.00 99.00 999 1021.6   3.7   1.2 999.0 99.0 99.00
2014 05 24 11 50 214  4.1  4.7 99.00 99.00 99.00 999 1021.9   3.7   1.2 999.0 99.0 99.00
2014 05 24 12 50 190  2.1  2.3 99.00 99.00 99.00 999 1022.0   3.7   1.3 999.0 99.0 99.00
2014 05 24 13 50 190  1.7  2.0 99.00 99.00 99.00 999 1022.2   4.0   1.3 999.0 99.0 99.00
2014 05 24 14 50 186  2.9  3.4  0.07 99.00  3.47 999 1021.7   4.6   1.4 999.0 99.0 99.00
2014 05 24 15 50 155  2.6  3.4 99.00 99.00 99.00 999 1021.4   3.5   1.4 999.0 99.0 99.00
2014 05 24 16 50 174  3.3  3.8  0.06 99.00  3.52 999 1021.4   3.9   1.4 999.0 99.0 99.00
2014 05 24 17 50 167  3.9  4.5  0.06 99.00  3.47 999 1020.9   4.3   1.5 999.0 99.0 99.00
2014 05 24 18 50 169  4.2  4.7  0.06 99.00  3.59 999 1020.4   4.4   1.5 999.0 99.0 99.00
2014 05 24 19 50 180  3.7  4.4  0.06 99.00  3.88 999 1020.1   4.1   1.4 999.0 99.0 99.00
2014 05 24 20 50 184  3.2  3.6 99.00 99.00 99.00 999 1019.8   4.2   1.5 999.0 99.0 99.00
2014 05 24 21 50 178  2.8  3.0 99.00 99.00 99.00 999 1019.4   4.2   1.4 999.0 99.0 99.00
2014 05 24 22 50 166  4.9  5.4 99.00 99.00 99.00 999 1018.5   4.8   1.4 999.0 99.0 99.00
2014 05 24 23 50 161  4.4  4.8 99.00 99.00 99.00 999 1018.2   4.6   1.4 999.0 99.0 99.00
2014 05 25 00 50 166  5.5  6.4 99.00 99.00 99.00 999 1017.6   4.5   1.3 999.0 99.0 99.00
2014 05 25 01 50 172  6.5  7.3 99.00 99.00 99.00 999 1017.4   4.4   1.3 999.0 99.0 99.00
2014 05 25 02 50 169  6.1  7.0 99.00 99.00 99.00 999 1017.1   5.1   1.3 999.0 99.0 99.00
2014 05 25 03 50 165  5.9  6.6 99.00 99.00 99.00 999 1016.7   5.0   1.3 999.0 99.0 99.00
2014 05 25 04 50 167  5.8  6.6 99.00 99.00 99.00 999 1016.1   5.8   1.3 999.0 99.0 99.00
2014 05 25 05 50 178  4.7  5.1  0.44  3.57  3.36 179 1015.9   5.0   1.3 999.0 99.0 99.00
2014 05 25 06 50 315  2.1  2.7  0.40  3.33  3.34 153 1016.3   4.5   1.3 999.0 99.0 99.00
2014 05 25 07 50 123  2.1  2.5 99.00 99.00 99.00 999 1016.2   4.0   1.3 999.0 99.0 99.00
2014 05 25 08 50 169  2.4  2.7 99.00 99.00 99.00 999 1016.1   3.8   1.3 999.0 99.0 99.00
2014 05 25 09 50 217  5.3  6.0 99.00 99.00 99.00 999 1015.9   4.4   1.3 999.0 99.0 99.00
2014 05 25 10 50 236  5.9  6.4 99.00 99.00 99.00 999 1016.1   4.6   1.3 999.0 99.0 99.00
2014 05 25 11 50 237  5.9  6.5 99.00 99.00 99.00 999 1016.0   5.3   1.3 999.0 99.0 99.00
2014 05 25 12 50 232  7.0  7.7 99.00 99.00 99.00 999 1015.9   5.4   1.3 999.0 99.0 99.00
2014 05 25 13 50 232  6.9  7.9  0.61  3.33  3.40 226 1016.2   5.4   1.4 999.0 99.0 99.00
2014 05 25 14 50 243  7.8  9.3  0.47  3.33  3.32 221 1016.4   6.6   1.4 999.0 99.0 99.00
2014 05 25 15 50 233  6.9  7.4  0.54  3.57  3.29 218 1016.0   5.3   1.4 999.0 99.0 99.00
2014 05 25 16 50 228  6.3  7.0  0.44  3.45  3.23 226 1015.7   5.6   1.4 999.0 99.0 99.00
2014 05 25 17 50 230  5.6  6.4  0.48  3.70  3.31 214 1015.5   5.7   1.4 999.0 99.0 99.00
2014 05 25 18 50 224  6.8  7.4  0.57  3.70  3.39 229 1014.9   5.8   1.4 999.0 99.0 99.00
2014 05 25 19 50 232  7.6  8.2  0.52  3.57  3.22 234 1014.4   7.0   1.4 999.0 99.0 99.00
2014 05 25 20 50 234  5.5  6.1  0.43  3.57  3.29 228 1013.8   7.2   1.5 999.0 99.0 99.00
2014 05 25 21 50 218  4.5  4.8  0.35  3.45  3.11 237 1013.6   6.2   1.4 999.0 99.0 99.00
2014 05 25 22 50 205  4.1  4.5  0.32  3.13  3.18 226 1012.8   5.8   1.5 999.0 99.0 99.00
2014 05 26 00 50 163  3.0  4.1 99.00 99.00 99.00 999 1012.6   5.4   1.4 999.0 99.0 99.00
2014 05 26 01 50 122  2.4  3.1 99.00 99.00 99.00 999 1013.0   6.2   1.5 999.0 99.0 99.00
2014 05 26 02 50 164  2.1  2.4 99.00 99.00 99.00 999 1013.0   4.7   1.4 999.0 99.0 99.00
2014 05 26 03 50 182  4.9  5.3 99.00 99.00 99.00 999 1012.2   6.1   1.4 999.0 99.0 99.00
2014 05 26 04 50 181  4.7  5.2 99.00 99.00 99.00 999 1011.9   6.6   1.4 999.0 99.0 99.00
2014 05 26 05 50 247  1.8  2.2 99.00 99.00 99.00 999 1012.2   6.2   1.4 999.0 99.0 99.00
2014 05 26 06 50 332  1.4  2.4 99.00 99.00 99.00 999 1012.2   5.3   1.4 999.0 99.0 99.00
2014 05 26 08 50 222  3.6  4.0 99.00 99.00 99.00 999 1011.7   7.0   1.4 999.0 99.0 99.00
2014 05 26 09 50 218  3.6  3.7 99.00 99.00 99.00 999 1011.5   5.1   1.4 999.0 99.0 99.00
2014 05 26 10 50 227  5.2  5.6 99.00 99.00 99.00 999 1011.3   6.8   1.4 999.0 99.0 99.00
2014 05 26 11 50 225  6.7  7.5 99.00 99.00 99.00 999 1011.0   6.0   1.4 999.0 99.0 99.00
2014 05 26 12 50 230  6.3  6.8 99.00 99.00 99.00 999 1011.1   6.9   1.4 999.0 99.0 99.00
