YYYY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2003 05 24 03  32  2.0  2.7  0.00  0.00  0.00 999 1022.7   4.1   2.0 999.0 99.0 99.00
2003 05 24 04  31  2.0  2.2  0.00  0.00  0.00 999 1022.4   4.9   1.8 999.0 99.0 99.00
2003 05 24 05 180  0.0  0.0  0.00  0.00  0.00 999 1022.2   4.2   1.8 999.0 99.0 99.00
2003 05 24 06 347  1.1  1.2  0.00  0.00  0.00 999 1021.8   4.3   1.6 999.0 99.0 99.00
2003 05 24 07 333  2.1  2.3  0.00  0.00  0.00 999 1021.6   4.2   1.8 999.0 99.0 99.00
2003 05 24 08 339  2.0  2.2  0.00  0.00  0.00 999 1021.5   4.4   1.5 999.0 99.0 99.00
2003 05 24 09 353  2.6  2.8  0.00  0.00  0.00 999 1021.5   4.2   1.5 999.0 99.0 99.00
2003 05 24 10   5  3.3  3.7  0.00  0.00  0.00 999 1021.5   3.7   1.6 999.0 99.0 99.00
2003 05 24 11   1  2.4  2.7  0.00  0.00  0.00 999 1021.2   6.2   1.8 999.0 99.0 99.00
2003 05 24 12 354  2.5  2.6  0.00  0.00  0.00 999 1021.2   4.6   1.8 999.0 99.0 99.00
2003 05 24 13 336  3.0  3.4  0.00  0.00  0.00 999 1021.2   4.7   1.9 999.0 99.0 99.00
2003 05 24 14 317  2.4  2.8  0.00  0.00  0.00 999 1021.3   4.5   2.0 999.0 99.0 99.00
2003 05 24 15 348  2.9  3.2  0.00  0.00  0.00 999 1021.3   4.6   2.1 999.0 99.0 99.00
2003 05 24 16  12  3.0  3.5  0.00  0.00  0.00 999 1021.2   5.6   2.1 999.0 99.0 99.00
2003 05 24 17   8  1.6  1.8  0.00  0.00  0.00 999 1021.2   7.4   2.2 999.0 99.0 99.00
2003 05 24 18  35  3.1  3.5  0.00  0.00  0.00 999 1020.8   7.7   2.2 999.0 99.0 99.00
2003 05 24 19  35  3.1  3.3  0.04 99.00  4.34 999 1020.5   7.5   2.3 999.0 99.0 99.00
2003 05 24 20  39  2.9  3.1  0.00  0.00  0.00 999 1020.3   6.7   2.3 999.0 99.0 99.00
2003 05 24 21   8  3.1  3.2  0.00  0.00  0.00 999 1020.2   5.3   2.2 999.0 99.0 99.00
2003 05 24 22 360  3.3  3.7  0.00  0.00  0.00 999 1020.0   5.4   2.2 999.0 99.0 99.00
2003 05 24 23 355  1.9  2.0  0.00  0.00  0.00 999 1019.8   5.7   2.2 999.0 99.0 99.00
2003 05 25 00 348  3.0  3.4  0.00  0.00  0.00 999 1019.8   5.1   2.2 999.0 99.0 99.00
2003 05 25 01 330  3.1  3.6  0.00  0.00  0.00 999 1019.4   4.8   2.2 999.0 99.0 99.00
2003 05 25 02 335  3.5  3.8  0.00  0.00  0.00 999 1018.9   5.4   2.1 999.0 99.0 99.00
2003 05 25 03 334  3.3  3.6  0.00  0.00  0.00 999 1019.1   5.8   2.1 999.0 99.0 99.00
2003 05 25 04 325  3.4  3.6  0.00  0.00  0.00 999 1018.9   6.7   2.1 999.0 99.0 99.00
2003 05 25 05 323  3.7  3.9  0.00  0.00  0.00 999 1018.7   7.2   2.0 999.0 99.0 99.00
2003 05 25 06 330  4.3  4.5  0.00  0.00  0.00 999 1018.5   6.6   2.0 999.0 99.0 99.00
2003 05 25 07 345  2.8  3.2  0.00  0.00  0.00 999 1018.4   5.6   2.0 999.0 99.0 99.00
2003 05 25 08 217  3.0  3.6  0.00  0.00  0.00 999 1018.9   3.8   2.0 999.0 99.0 99.00
2003 05 25 09 260  1.9  2.2  0.00  0.00  0.00 999 1019.1   3.8   2.0 999.0 99.0 99.00
2003 05 25 10 305  2.6  3.0  0.00  0.00  0.00 999 1019.2   4.4   1.9 999.0 99.0 99.00
2003 05 25 11  27  0.9  1.4  0.00  0.00  0.00 999 1019.6   4.7   1.9 999.0 99.0 99.00
2003 05 25 12  34  4.4  4.7  0.00  0.00  0.00 999 1020.1   5.4   1.9 999.0 99.0 99.00
2003 05 25 13  46  3.8  4.1  0.00  0.00  0.00 999 1020.7   4.9   2.0 999.0 99.0 99.00
2003 05 25 14  48  6.2  7.1  0.00  0.00  0.00 999 1020.9   6.3   2.0 999.0 99.0 99.00
2003 05 25 15  48  4.7  5.0  0.17  2.63  2.65 999 1021.4   5.7   2.1 999.0 99.0 99.00
2003 05 25 16  36  3.3  3.5  0.16  2.50  2.69 999 1021.8   5.4   2.1 999.0 99.0 99.00
2003 05 25 17  48  3.7  4.0  0.00  0.00  0.00 999 1021.8   5.5   2.1 999.0 99.0 99.00
2003 05 25 18  30  3.1  3.3  0.00  0.00  0.00 999 1021.7   5.5   2.1 999.0 99.0 99.00
2003 05 25 19  39  3.0  3.6  0.00  0.00  0.00 999 1021.7   6.3   2.2 999.0 99.0 99.00
2003 05 25 20  55  3.5  3.7  0.00  0.00  0.00 999 1021.4   9.1   2.2 999.0 99.0 99.00
2003 05 25 21 110  2.4  3.1  0.00  0.00  0.00 999 1021.0   9.9   2.2 999.0 99.0 99.00
2003 05 25 22   6  0.1  0.5  0.00  0.00  0.00 999 1020.8  10.5   2.2 999.0 99.0 99.00
2003 05 25 23 180  0.0  0.0  0.00  0.00  0.00 999 1020.5  13.1   2.2 999.0 99.0 99.00
2003 05 26 00 329  4.3  4.9  0.00  0.00  0.00 999 1020.9   5.4   2.2 999.0 99.0 99.00
2003 05 26 01 332  4.1  4.7  0.00  0.00  0.00 999 1020.8   5.6   2.2 999.0 99.0 99.00
2003 05 26 02 337  4.0  5.0  0.00  0.00  0.00 999 1020.7   7.2   2.1 999.0 99.0 99.00
2003 05 26 03 336  4.1  4.6  0.00  0.00  0.00 999 1021.0   6.3   2.1 999.0 99.0 99.00
2003 05 26 04 342  4.7  4.9  0.00  0.00  0.00 999 1021.0   7.1   2.1 999.0 99.0 99.00
2003 05 26 05 334  4.2  4.5  0.00  0.00  0.00 999 1021.0   6.9   2.1 999.0 99.0 99.00
2003 05 26 06 338  3.7  4.0  0.00  0.00  0.00 999 1021.1   6.9   2.0 999.0 99.0 99.00
2003 05 26 07 343  2.5  2.8  0.00  0.00  0.00 999 1021.1   6.1   2.0 999.0 99.0 99.00
2003 05 26 08 234  3.1  3.5  0.00  0.00  0.00 999 1021.4   5.4   2.0 999.0 99.0 99.00
2003 05 26 09 274  2.9  3.0  0.00  0.00  0.00 999 1021.6   6.1   2.0 999.0 99.0 99.00
2003 05 26 10 293  2.5  3.0  0.00  0.00  0.00 999 1021.7   6.6   1.9 999.0 99.0 99.00
2003 05 26 11 331  2.8  3.1  0.00  0.00  0.00 999 1022.5   6.2   1.9 999.0 99.0 99.00
2003 05 26 12 265  1.2  1.4  0.00  0.00  0.00 999 1023.7   4.4   1.9 999.0 99.0 99.00
2003 05 26 13 302  1.8  2.0  0.00  0.00  0.00 999 1024.2   5.5   2.0 999.0 99.0 99.00
2003 05 26 14 355  1.3  1.4  0.00  0.00  0.00 999 1024.4   7.0   2.1 999.0 99.0 99.00
2003 05 26 15 306  0.1  0.5  0.00  0.00  0.00 999 1024.5   6.9   2.2 999.0 99.0 99.00
2003 05 26 16 180  0.0  0.1  0.00  0.00  0.00 999 1024.6   7.7   2.2 999.0 99.0 99.00
2003 05 26 17 271  2.8  3.0  0.00  0.00  0.00 999 1024.6   5.5   2.3 999.0 99.0 99.00
2003 05 26 18 258  1.1  1.3  0.00  0.00  0.00 999 1024.2   7.2   2.3 999.0 99.0 99.00
2003 05 26 19 221  2.1  2.1  0.00  0.00  0.00 999 1023.9   7.5   2.3 999.0 99.0 99.00
2003 05 26 20 319  3.0  4.0  0.00  0.00  0.00 999 1023.5   5.0   2.3 999.0 99.0 99.00
2003 05 26 21 338  2.6  2.8  0.00  0.00  0.00 999 1023.2   5.7   2.3 999.0 99.0 99.00
2003 05 26 22 327  2.4  2.9  0.00  0.00  0.00 999 1022.9   6.0   2.3 999.0 99.0 99.00
2003 05 26 23 332  3.3  3.7  0.00  0.00  0.00 999 1022.5   5.6   2.3 999.0 99.0 99.00
2003 05 27 00 340  3.4  3.6  0.00  0.00  0.00 999 1022.1   6.2   2.3 999.0 99.0 99.00
2003 05 27 01 356  2.6  2.8  0.00  0.00  0.00 999 1022.0   6.6   2.2 999.0 99.0 99.00
2003 05 27 02  16  1.6  1.8  0.00  0.00  0.00 999 1021.8   7.2   2.1 999.0 99.0 99.00
2003 05 27 03 360  1.8  1.8  0.00  0.00  0.00 999 1022.1   7.7   1.9 999.0 99.0 99.00
2003 05 27 04 321  2.1  2.6  0.00  0.00  0.00 999 1022.2   7.3   2.0 999.0 99.0 99.00
2003 05 27 05 197  2.8  4.0  0.00  0.00  0.00 999 1022.4   8.0   1.9 999.0 99.0 99.00
2003 05 27 06 193  3.2  3.6  0.00  0.00  0.00 999 1022.3   4.2   2.1 999.0 99.0 99.00
2003 05 27 07 211  2.9  3.0  0.00  0.00  0.00 999 1021.9   4.4   2.1 999.0 99.0 99.00
2003 05 27 08 227  3.2  3.5  0.00  0.00  0.00 999 1022.2   4.4   2.0 999.0 99.0 99.00
2003 05 27 09 239  3.2  3.5  0.00  0.00  0.00 999 1022.1   4.6   2.0 999.0 99.0 99.00
2003 05 27 10 252  3.1  3.6  0.00  0.00  0.00 999 1022.3   3.8   2.0 999.0 99.0 99.00
2003 05 27 11 228  3.4  3.6  0.00  0.00  0.00 999 1022.3   4.7   2.0 999.0 99.0 99.00
2003 05 27 12 226  3.3  3.5  0.00  0.00  0.00 999 1022.3   5.3   2.1 999.0 99.0 99.00
2003 05 27 13 264  1.5  1.7  0.00  0.00  0.00 999 1022.7   4.8   2.1 999.0 99.0 99.00
2003 05 27 14 252  2.9  3.2  0.00  0.00  0.00 999 1022.5   4.7   2.2 999.0 99.0 99.00
2003 05 27 15 229  3.9  4.1  0.00  0.00  0.00 999 1022.0   5.1   2.2 999.0 99.0 99.00
2003 05 27 16 250  4.9  5.7  0.00  0.00  0.00 999 1021.5   5.6   2.2 999.0 99.0 99.00
2003 05 27 17 236  3.7  3.9  0.00  0.00  0.00 999 1021.1   5.3   2.2 999.0 99.0 99.00
2003 05 27 18 220  4.0  4.3  0.00  0.00  0.00 999 1020.4   6.5   2.3 999.0 99.0 99.00
2003 05 27 19 202  4.2  4.5  0.00  0.00  0.00 999 1019.2   7.4   2.3 999.0 99.0 99.00
2003 05 27 20 206  4.1  4.4  0.00  0.00  0.00 999 1018.6   7.2   2.3 999.0 99.0 99.00
2003 05 27 21 207  4.1  4.4  0.00  0.00  0.00 999 1017.7   7.5   2.3 999.0 99.0 99.00
2003 05 27 22 199  4.2  4.4  0.00  0.00  0.00 999 1016.8  10.7   2.3 999.0 99.0 99.00
2003 05 27 23 179  4.6  5.4  0.00  0.00  0.00 999 1015.9   9.3   2.3 999.0 99.0 99.00
2003 05 28 00 172  4.8  5.4  0.00  0.00  0.00 999 1015.0   8.5   2.3 999.0 99.0 99.00
2003 05 28 01 169  4.5  4.9  0.00  0.00  0.00 999 1014.2   8.5   2.3 999.0 99.0 99.00
2003 05 28 02 181  4.9  5.1  0.00  0.00  0.00 999 1013.5   8.1   2.2 999.0 99.0 99.00
2003 05 28 03 176  5.3  5.6  0.00  0.00  0.00 999 1013.1   7.7   2.2 999.0 99.0 99.00
2003 05 28 04 181  5.1  5.6  0.00  0.00  0.00 999 1012.2   7.8   2.2 999.0 99.0 99.00
2003 05 28 05 197  4.1  4.5  0.00  0.00  0.00 999 1011.5   5.9   2.2 999.0 99.0 99.00
2003 05 28 06 207  4.4  4.7  0.00  0.00  0.00 999 1010.7   6.2   2.2 999.0 99.0 99.00
2003 05 28 07 213  3.8  4.2  0.00  0.00  0.00 999 1010.6   6.4   2.2 999.0 99.0 99.00
2003 05 28 08 255  4.4  5.2  0.00  0.00  0.00 999 1010.4   5.8   2.2 999.0 99.0 99.00
2003 05 28 09 230  4.1  4.8  0.00  0.00  0.00 999 1010.1   6.1   2.2 999.0 99.0 99.00
2003 05 28 10 196  2.2  2.7  0.00  0.00  0.00 999 1009.3   6.2   2.2 999.0 99.0 99.00
2003 05 28 11 270  3.6  4.0  0.00  0.00  0.00 999 1009.2   5.8   2.2 999.0 99.0 99.00
2003 05 28 12 267  6.5  7.0  0.18  2.50  2.79 999 1009.1   6.0   2.2 999.0 99.0 99.00
2003 05 28 13 265  6.9  7.6  0.35  2.94  2.94 999 1009.0   5.6   2.2 999.0 99.0 99.00
2003 05 28 14 275  7.0  7.6  0.38  3.03  2.96 999 1009.1   6.0   2.2 999.0 99.0 99.00
2003 05 28 15 317  8.0  9.0  0.51  3.33  3.15 999 1009.5   7.0   2.2 999.0 99.0 99.00
2003 05 28 16 311  6.6  7.5  0.44  3.23  3.19 999 1010.2   6.9   2.2 999.0 99.0 99.00
2003 05 28 17 323  8.0  9.0  0.47  3.70  3.26 999 1010.9   6.9   2.2 999.0 99.0 99.00
2003 05 28 18 322  6.4  6.9  0.48  2.86  3.11 999 1011.5   6.4   2.2 999.0 99.0 99.00
2003 05 28 19 344  7.6  9.7  0.73  4.17  3.53 999 1012.0   7.9   2.2 999.0 99.0 99.00
2003 05 28 20 333  3.1  3.9  0.60  4.00  3.49 999 1012.6   7.4   2.2 999.0 99.0 99.00
2003 05 28 21 318  3.5  3.7  0.66  4.00  3.73 999 1012.6   6.7   2.2 999.0 99.0 99.00
2003 05 28 22 305  3.1  5.2  0.74  4.17  3.86 999 1012.3   8.1   2.2 999.0 99.0 99.00
2003 05 28 23 260  3.6  3.9  0.74  4.35  3.91 999 1012.2   5.8   2.2 999.0 99.0 99.00
2003 05 29 00 223  4.9  5.5  0.60  4.35  3.82 999 1012.3   5.2   2.2 999.0 99.0 99.00
2003 05 29 01 238  3.7  4.2  0.50  4.17  3.70 999 1012.5   5.1   2.2 999.0 99.0 99.00
2003 05 29 02 239  1.9  2.7  0.40  3.70  3.47 999 1012.7   4.7   2.2 999.0 99.0 99.00
2003 05 29 03 256  1.7  1.9  0.33  3.57  3.32 999 1012.8   6.4   2.2 999.0 99.0 99.00
2003 05 29 04 253  0.5  1.2  0.27  3.45  3.19 999 1013.0   6.0   2.1 999.0 99.0 99.00
2003 05 29 05 268  0.6  1.4  0.24  3.23  3.17 999 1013.2   6.7   2.1 999.0 99.0 99.00
2003 05 29 06 204  0.6  1.1  0.22  3.03  3.11 999 1012.8   8.1   2.1 999.0 99.0 99.00
2003 05 29 07 260  1.4  1.5  0.22  4.17  3.25 999 1012.7   7.3   2.0 999.0 99.0 99.00
2003 05 29 08 213  2.9  3.1  0.19  2.63  3.34 999 1012.4   5.5   2.0 999.0 99.0 99.00
2003 05 29 09 229  2.8  3.0  0.18  4.17  3.47 999 1012.3   5.5   2.0 999.0 99.0 99.00
2003 05 29 10 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2003 05 29 11 229  3.2  3.4  0.18  4.35  3.68 999 1012.6   5.0   2.0 999.0 99.0 99.00
2003 05 29 12 260  3.0  3.1  0.00  0.00  0.00 999 1012.8   4.7   2.1 999.0 99.0 99.00
2003 05 29 13 224  3.1  3.6  0.00  0.00  0.00 999 1012.7   4.8   2.1 999.0 99.0 99.00
2003 05 29 14 219  3.2  3.7  0.00  0.00  0.00 999 1012.9   4.5   2.2 999.0 99.0 99.00
2003 05 29 15 212  3.5  3.7  0.00  0.00  0.00 999 1012.6   4.2   2.3 999.0 99.0 99.00
2003 05 29 16 215  3.9  4.2  0.00  0.00  0.00 999 1012.3   4.2   2.3 999.0 99.0 99.00
2003 05 29 17 215  4.8  5.2  0.00  0.00  0.00 999 1011.7   5.7   2.3 999.0 99.0 99.00
2003 05 29 18 213  4.1  4.4  0.00  0.00  0.00 999 1010.9   5.3   2.3 999.0 99.0 99.00
2003 05 29 19 221  4.5  4.8  0.00  0.00  0.00 999 1010.1   6.0   2.3 999.0 99.0 99.00
2003 05 29 20 221  5.4  5.7  0.00  0.00  0.00 999 1009.1   6.6   2.3 999.0 99.0 99.00
2003 05 29 21 204  4.9  5.4  0.00  0.00  0.00 999 1008.0   7.0   2.3 999.0 99.0 99.00
2003 05 29 22 192  5.4  5.7  0.00  0.00  0.00 999 1007.0   7.6   2.3 999.0 99.0 99.00
2003 05 29 23 191  5.1  5.3  0.00  0.00  0.00 999 1006.1   7.7   2.3 999.0 99.0 99.00
2003 05 30 00 190  4.3  4.7  0.00  0.00  0.00 999 1005.5   6.9   2.3 999.0 99.0 99.00
2003 05 30 01 188  6.0  6.4  0.00  0.00  0.00 999 1004.8   9.6   2.3 999.0 99.0 99.00
2003 05 30 02 198  5.6  6.1  0.00  0.00  0.00 999 1004.3   8.7   2.3 999.0 99.0 99.00
2003 05 30 03 226  4.8  5.3  0.17  3.85  3.29 999 1004.1   7.9   2.3 999.0 99.0 99.00
2003 05 30 04  57  2.5  3.3  0.00  0.00  0.00 999 1005.5   6.6   2.3 999.0 99.0 99.00
2003 05 30 05 151  3.7  4.4  0.00  0.00  0.00 999 1004.5   5.7   2.3 999.0 99.0 99.00
2003 05 30 06 146  1.9  2.2  0.00  0.00  0.00 999 1003.7   5.6   2.3 999.0 99.0 99.00
2003 05 30 07 189  4.6  5.1  0.00  0.00  0.00 999 1003.1   6.6   2.3 999.0 99.0 99.00
2003 05 30 08 171  3.1  4.0  0.00  0.00  0.00 999 1002.3   7.0   2.2 999.0 99.0 99.00
2003 05 30 09 111  2.6  2.7  0.16  4.55  3.15 999 1001.7   7.0   2.2 999.0 99.0 99.00
2003 05 30 10 230  1.7  2.1  0.00  0.00  0.00 999 1002.2   6.5   2.3 999.0 99.0 99.00
2003 05 30 11  48  3.1  3.5  0.00  0.00  0.00 999 1002.1   6.6   2.3 999.0 99.0 99.00
2003 05 30 12  74  4.2  4.6  0.00  0.00  0.00 999 1001.9   4.9   2.3 999.0 99.0 99.00
2003 05 30 13  77  5.0  5.7  0.00  0.00  0.00 999 1001.7   4.7   2.3 999.0 99.0 99.00
2003 05 30 14  76  8.6  9.7  0.00  0.00  0.00 999 1000.1   5.5   2.3 999.0 99.0 99.00
2003 05 30 15  82  7.3  8.7  0.29  2.70  2.73 999  999.8   5.5   2.3 999.0 99.0 99.00
2003 05 30 16  81  6.9  8.8  0.50  3.13  3.01 999  999.5   6.4   2.2 999.0 99.0 99.00
2003 05 30 17  53  7.8  8.8  0.49  3.23  3.09 999  999.6   4.7   2.2 999.0 99.0 99.00
2003 05 30 18  59 10.6 12.7  0.75  3.45  3.30 999  999.7   4.5   2.2 999.0 99.0 99.00
2003 05 30 19  44 12.2 14.2  1.31  4.00  3.91 999 1000.6   4.4   2.2 999.0 99.0 99.00
2003 05 30 20  43 13.4 16.1  1.86  5.26  4.52 999 1001.5   4.7   2.2 999.0 99.0 99.00
2003 05 30 21  48 14.2 16.9  2.04  5.88  4.80 999 1002.8   5.0   2.2 999.0 99.0 99.00
2003 05 30 22  43 10.7 12.9  2.31  5.88  5.08 999 1004.8   4.5   2.2 999.0 99.0 99.00
2003 05 30 23  35 12.6 14.6  2.25  6.25  5.13 999 1005.8   5.1   2.2 999.0 99.0 99.00
2003 05 31 00  39 11.9 13.8  2.04  5.88  4.86 999 1007.5   5.2   2.2 999.0 99.0 99.00
2003 05 31 01  39  7.9  8.9  1.62  5.56  4.81 999 1009.3   4.4   2.2 999.0 99.0 99.00
2003 05 31 02  38  6.6  7.4  1.43  5.26  4.71 999 1010.7   4.2   2.2 999.0 99.0 99.00
2003 05 31 03  33  7.5  8.7  1.30  5.88  4.54 999 1012.1   5.1   2.2 999.0 99.0 99.00
2003 05 31 04  27  3.7  4.4  1.04  5.56  4.44 999 1013.3   3.9   2.2 999.0 99.0 99.00
2003 05 31 05  60  4.5  6.2  0.94  5.56  4.28 999 1014.2   4.3   2.2 999.0 99.0 99.00
2003 05 31 06  35  7.3  8.8  1.02  5.26  4.25 999 1014.6   4.8   2.2 999.0 99.0 99.00
2003 05 31 07  39  4.7  5.8  1.03  5.26  4.25 999 1015.7   4.5   2.2 999.0 99.0 99.00
2003 05 31 08  52  6.0  8.2  0.96  5.56  4.26 999 1016.5   4.5   2.2 999.0 99.0 99.00
2003 05 31 09  43  2.7  2.9  0.94  5.56  4.37 999 1017.5   3.5   2.2 999.0 99.0 99.00
2003 05 31 10  27  4.3  5.0  0.91  5.56  4.42 999 1018.0   3.6   2.2 999.0 99.0 99.00
2003 05 31 11  13  4.0  4.4  0.95  5.56  4.42 999 1018.8   3.4   2.2 999.0 99.0 99.00
2003 05 31 12  20  3.1  3.6  0.95  5.56  4.63 999 1019.6   3.7   2.2 999.0 99.0 99.00
2003 05 31 13 346  2.8  3.3  0.91  5.56  4.55 999 1020.2   3.1   2.3 999.0 99.0 99.00
2003 05 31 14 343  2.8  3.0  0.82  5.88  4.63 999 1020.7   3.2   2.3 999.0 99.0 99.00
2003 05 31 15 325  2.6  2.9  0.80  5.56  4.51 999 1021.2   3.4   2.4 999.0 99.0 99.00
2003 05 31 16 316  1.7  2.0  0.80  5.88  4.61 999 1021.3   3.6   2.5 999.0 99.0 99.00
2003 05 31 17 288  2.3  2.9  0.69  5.56  4.54 999 1021.4   4.2   2.5 999.0 99.0 99.00
2003 05 31 18 229  2.7  3.1  0.70  5.56  4.66 999 1021.2   3.6   2.5 999.0 99.0 99.00
2003 05 31 19 223  3.5  3.8  0.60  5.56  4.66 999 1020.7   3.8   2.4 999.0 99.0 99.00
2003 05 31 20 220  3.6  3.9  0.53  5.56  4.64 999 1020.4   3.8   2.4 999.0 99.0 99.00
2003 05 31 21 211  3.3  3.6  0.50  5.56  4.64 999 1019.7   3.8   2.5 999.0 99.0 99.00
2003 05 31 22 238  3.9  4.5  0.45  5.56  4.50 999 1019.7   3.9   2.4 999.0 99.0 99.00
2003 05 31 23 246  3.9  4.6  0.36  5.00  4.50 999 1019.3   4.0   2.4 999.0 99.0 99.00
2003 06 01 00 265  2.3  2.7  0.32  5.26  4.34 999 1018.8   3.7   2.4 999.0 99.0 99.00
2003 06 01 01 253  2.2  2.4  0.28  5.00  4.42 999 1018.6   3.6   2.4 999.0 99.0 99.00
2003 06 01 02 254  2.3  2.4  0.26  4.76  4.35 999 1018.3   3.7   2.3 999.0 99.0 99.00
2003 06 01 03 264  2.5  2.9  0.23  4.76  4.29 999 1018.4   3.7   2.3 999.0 99.0 99.00
2003 06 01 04 251  2.4  2.6  0.18  4.55  4.13 999 1018.5   3.8   2.3 999.0 99.0 99.00
2003 06 01 05 233  3.1  3.4  0.31  6.67  4.30 999 1018.2   3.9   2.3 999.0 99.0 99.00
2003 06 01 06 232  4.1  4.5  0.00  0.00  0.00 999 1018.1   5.0   2.3 999.0 99.0 99.00
2003 06 01 07 223  4.2  4.7  0.00  0.00  0.00 999 1018.1   4.0   2.3 999.0 99.0 99.00
2003 06 01 08 238  5.0  5.5  0.00  0.00  0.00 999 1017.7   4.7   2.3 999.0 99.0 99.00
2003 06 01 09 236  5.0  5.4  0.00  0.00  0.00 999 1017.7   4.5   2.3 999.0 99.0 99.00
2003 06 01 10 244  5.3  5.8  0.00  0.00  0.00 999 1017.7   4.6   2.3 999.0 99.0 99.00
2003 06 01 11 242  5.1  5.6  0.00  0.00  0.00 999 1017.6   4.5   2.3 999.0 99.0 99.00
2003 06 01 12 249  2.9  3.3  0.17  2.50  2.84 999 1017.9   4.6   2.3 999.0 99.0 99.00
2003 06 01 13 273  0.5  0.9  0.19  2.50  2.90 999 1018.2   5.0   2.4 999.0 99.0 99.00
2003 06 01 14 220  3.9  4.2  0.23  2.50  2.95 999 1018.0   5.4   2.4 999.0 99.0 99.00
2003 06 01 15 216  5.3  6.7  0.22  2.63  2.85 999 1017.8   4.2   2.4 999.0 99.0 99.00
2003 06 01 16 214  3.9  4.4  0.21  2.70  2.79 999 1017.8   4.2   2.4 999.0 99.0 99.00
2003 06 01 17 216  2.6  2.9  0.19  2.78  2.84 999 1017.8   4.2   2.4 999.0 99.0 99.00
