#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2009 05 16 03 50 148  7.9  9.4  1.07  5.00  3.75 999 1008.9   4.8   2.2 999.0 99.0 99.00
2009 05 16 04 50 140  7.9  9.5  1.09  5.26  3.83 999 1007.0   4.7   2.2 999.0 99.0 99.00
2009 05 16 05 50 183  2.4  3.3  1.13  5.26  3.83 999 1006.8   4.2   2.2 999.0 99.0 99.00
2009 05 16 06 50 185  8.9 11.4  1.19  5.26  4.05 999 1005.2   6.8   2.2 999.0 99.0 99.00
2009 05 16 07 50 179  6.0  7.3  1.34  5.56  4.23 999 1003.9   5.2   2.2 999.0 99.0 99.00
2009 05 16 08 50 231  6.6  8.8  1.22  5.56  4.02 999 1003.8   5.4   2.2 999.0 99.0 99.00
2009 05 16 09 50 268 10.3 12.4  1.08  4.55  3.78 999 1003.4   4.6   2.2 999.0 99.0 99.00
2009 05 16 10 50 271 13.9 16.5  1.42  4.17  3.71 999 1003.4   4.2   2.2 999.0 99.0 99.00
2009 05 16 11 50 271 12.0 15.0  1.82  5.26  4.24 999 1004.6   3.4   2.2 999.0 99.0 99.00
2009 05 16 12 50 275 12.5 14.7  2.13  5.88  4.62 999 1005.1   3.1   2.2 999.0 99.0 99.00
2009 05 16 13 50 282 11.5 13.8  2.44  6.67  5.10 999 1006.1   2.2   2.2 999.0 99.0 99.00
2009 05 16 14 50 283 12.5 15.2  2.52  6.67  4.95 999 1006.5   2.2   2.2 999.0 99.0 99.00
2009 05 16 15 50 281 13.5 16.8  2.87  6.67  5.35 999 1007.3   1.9   2.2 999.0 99.0 99.00
2009 05 16 16 50 279 14.7 18.4  3.59  7.69  5.77 999 1008.1   2.0   2.2 999.0 99.0 99.00
2009 05 16 17 50 284 14.5 17.0 99.00 99.00 99.00 999 1009.1   1.7   2.2 999.0 99.0 99.00
2009 05 16 18 50 283 14.5 18.8  4.09  8.33  6.11 999 1010.4   0.8   2.3 999.0 99.0 99.00
2009 05 16 19 50 288 14.2 18.3  4.08  7.69  6.24 999 1011.4   0.9   2.3 999.0 99.0 99.00
2009 05 16 20 50 293 14.3 16.5  3.91  7.14  6.03 999 1012.2   1.0   2.3 999.0 99.0 99.00
2009 05 16 21 50 300 13.2 17.2  3.62  7.69  5.94 999 1013.6   0.5   2.3 999.0 99.0 99.00
2009 05 16 22 50 292 12.7 15.2  3.56  7.69  5.91 999 1014.2   1.7   2.3 999.0 99.0 99.00
2009 05 16 23 50 298 12.9 15.8  3.22  7.14  5.73 999 1014.7   1.9   2.3 999.0 99.0 99.00
2009 05 17 00 50 305 12.9 15.9  3.21  7.69  5.73 999 1015.6   1.7   2.3 999.0 99.0 99.00
2009 05 17 01 50 303 13.3 19.5  3.08  6.67  5.55 999 1016.1   2.0   2.3 999.0 99.0 99.00
2009 05 17 02 50 310 13.2 16.8  2.95  6.67  5.45 999 1016.7   2.4   2.3 999.0 99.0 99.00
2009 05 17 03 50 304  9.0 10.7  2.76  7.14  5.38 999 1016.9   2.4   2.3 999.0 99.0 99.00
2009 05 17 04 50 272  8.1 10.2  2.55  6.67  5.55 999 1017.1   2.6   2.3 999.0 99.0 99.00
2009 05 17 05 50 290 12.0 15.2  2.27  6.67  5.04 999 1017.1   3.5   2.3 999.0 99.0 99.00
2009 05 17 06 50 300 12.1 14.7  2.56  6.67  5.01 999 1017.3   3.6   2.3 999.0 99.0 99.00
2009 05 17 07 50 305 11.3 14.6  2.45  6.67  4.98 999 1017.6   3.5   2.2 999.0 99.0 99.00
2009 05 17 08 50 303 11.3 14.1  2.27  6.25  4.85 999 1018.1   3.2   2.2 999.0 99.0 99.00
2009 05 17 09 50 304 12.1 15.0  2.12  6.25  4.68 999 1019.0   3.1   2.2 999.0 99.0 99.00
2009 05 17 10 50 305 11.8 14.9  2.26  6.25  4.76 999 1020.0   2.8   2.2 999.0 99.0 99.00
2009 05 17 11 50 306 11.3 14.0  2.10  6.25  4.69 999 1021.1   2.6   2.2 999.0 99.0 99.00
2009 05 17 12 50 308 10.9 13.0  2.06  6.25  4.75 999 1022.2   2.5   2.3 999.0 99.0 99.00
2009 05 17 13 50 305  9.4 11.6  1.98  5.88  4.68 999 1023.4   2.5   2.3 999.0 99.0 99.00
2009 05 17 14 50 302  8.7 10.9  1.92  5.88  4.74 999 1023.7   2.5   2.3 999.0 99.0 99.00
2009 05 17 15 50 297  8.0  9.3  1.79  6.25  4.64 999 1024.4   2.6   2.3 999.0 99.0 99.00
2009 05 17 16 50 292  6.9  7.7  1.60  5.88  4.54 999 1024.8   2.9   2.3 999.0 99.0 99.00
2009 05 17 17 50 280  6.8  7.8  1.47  5.88  4.42 999 1024.9   3.0   2.3 999.0 99.0 99.00
2009 05 17 18 50 277  5.7  6.9  1.26  5.56  4.35 999 1025.0   3.2   2.4 999.0 99.0 99.00
2009 05 17 19 50 265  5.3  5.9  1.06  5.56  4.31 999 1025.1   3.2   2.3 999.0 99.0 99.00
2009 05 17 20 50 261  4.8  5.3  0.81  5.00  3.94 999 1024.8   3.3   2.3 999.0 99.0 99.00
2009 05 17 21 50 236  2.9  3.3  0.76  5.00  3.95 999 1024.9   3.2   2.3 999.0 99.0 99.00
2009 05 17 22 50 243  2.6  2.9  0.67  4.76  3.86 999 1025.0   3.3   2.4 999.0 99.0 99.00
2009 05 17 23 50 217  3.0  3.4  0.64  4.35  3.77 999 1024.7   3.4   2.3 999.0 99.0 99.00
2009 05 18 00 50 204  2.8  3.2  0.52  4.55  3.59 999 1024.6   3.5   2.3 999.0 99.0 99.00
2009 05 18 01 50 185  2.7  3.0  0.44  4.17  3.59 999 1024.5   3.4   2.3 999.0 99.0 99.00
2009 05 18 02 50 177  3.0  3.3  0.38  4.00  3.58 999 1024.5   3.7   2.3 999.0 99.0 99.00
2009 05 18 03 50 202  5.1  5.7  0.32  3.85  3.45 999 1024.3   3.4   2.3 999.0 99.0 99.00
2009 05 18 04 50 187  5.3  5.9  0.33  3.85  3.01 999 1024.0   3.8   2.3 999.0 99.0 99.00
2009 05 18 05 50 188  5.2  5.9  0.36  2.60  2.89 999 1023.6   3.9   2.3 999.0 99.0 99.00
2009 05 18 06 50 181  4.9  5.7  0.41  2.86  2.83 999 1023.2   3.7   2.2 999.0 99.0 99.00
2009 05 18 07 50 185  6.7  7.7  0.49  2.86  2.88 999 1022.4   4.3   2.3 999.0 99.0 99.00
2009 05 18 08 50 192  7.3  8.1  0.62  3.33  3.04 999 1022.1   4.4   2.2 999.0 99.0 99.00
2009 05 18 09 50 188  7.2  8.2  0.69  3.57  3.20 999 1021.9   4.3   2.3 999.0 99.0 99.00
2009 05 18 10 50 187  7.3  8.6  0.68  3.70  3.29 999 1021.6   3.8   2.3 999.0 99.0 99.00
2009 05 18 11 50 194  7.6  8.9  0.73  3.70  3.24 999 1021.4   3.9   2.3 999.0 99.0 99.00
2009 05 18 12 50 189  7.8  8.9  0.84  3.85  3.40 999 1021.1   3.9   2.3 999.0 99.0 99.00
2009 05 18 13 50 190  8.2  9.5  0.90  4.00  3.54 999 1020.5   4.1   2.3 999.0 99.0 99.00
2009 05 18 14 50 192  7.3  8.3  0.98  4.17  3.57 999 1019.9   4.4   2.3 999.0 99.0 99.00
2009 05 18 15 50 179  8.4  9.5  1.06  3.85  3.62 999 1018.9   5.2   2.3 999.0 99.0 99.00
2009 05 18 16 50 170  7.6  8.5  0.99  4.35  3.57 999 1017.7   5.5   2.3 999.0 99.0 99.00
2009 05 18 17 50 171  7.8  9.0  0.96  4.35  3.59 999 1016.0   6.3   2.3 999.0 99.0 99.00
2009 05 18 18 50 174  7.1  7.9  0.83  4.55  3.54 999 1015.4   6.4   2.3 999.0 99.0 99.00
2009 05 18 19 50 179  8.8 10.3  0.92  4.17  3.47 999 1014.2   7.2   2.3 999.0 99.0 99.00
2009 05 18 20 50 179 10.1 11.7  0.98  4.35  3.57 999 1012.9   7.3   2.3 999.0 99.0 99.00
2009 05 18 21 50 186  9.2 10.5  1.23  4.35  3.75 999 1012.6   6.6   2.3 999.0 99.0 99.00
2009 05 18 22 50 201  7.3  9.4  1.36  4.76  3.95 999 1013.5   6.6   2.3 999.0 99.0 99.00
2009 05 18 23 50 182  3.6  7.3  1.18  4.55  4.07 999 1014.1   5.4   2.3 999.0 99.0 99.00
2009 05 19 00 50 184  6.3  7.8  1.13  5.00  4.12 999 1013.4   6.0   2.3 999.0 99.0 99.00
2009 05 19 01 50 192  5.2  6.1  1.20  5.00  4.08 999 1013.9   6.2   2.3 999.0 99.0 99.00
2009 05 19 02 50 242  3.3  4.2  1.11  5.26  4.16 999 1015.3   4.7   2.3 999.0 99.0 99.00
2009 05 19 03 50 339  6.2  9.1  1.14  5.56  4.50 999 1015.9   5.0   2.3 999.0 99.0 99.00
2009 05 19 04 50   5  7.5  9.5  1.10  5.00  3.59 999 1016.6   3.6   2.3 999.0 99.0 99.00
2009 05 19 05 50 347 11.2 13.2  1.19  3.70  3.63 999 1018.0   3.3   2.3 999.0 99.0 99.00
2009 05 19 06 50   6  9.4 11.3  1.40  4.76  3.95 999 1018.9   3.0   2.3 999.0 99.0 99.00
2009 05 19 07 50  11  7.8  9.3  1.43  5.26  4.17 999 1019.5   2.6   2.3 999.0 99.0 99.00
2009 05 19 08 50 353  8.2  9.2  1.30  5.26  4.10 999 1020.8   2.3   2.3 999.0 99.0 99.00
2009 05 19 09 50   5  8.1  9.7  1.28  5.00  4.00 999 1021.9   1.8   2.3 999.0 99.0 99.00
2009 05 19 10 50   3  9.2 10.9  1.43  5.00  4.08 999 1022.8   1.6   2.3 999.0 99.0 99.00
2009 05 19 11 50   9  9.6 10.9  1.48  5.26  4.20 999 1023.9   1.4   2.3 999.0 99.0 99.00
2009 05 19 12 50  16  8.7 10.0  1.54  5.26  4.24 999 1024.2   1.4   2.3 999.0 99.0 99.00
2009 05 19 13 50  13  7.2  9.1  1.39  5.56  4.23 999 1025.3   1.4   2.3 999.0 99.0 99.00
2009 05 19 14 50  24  6.0  6.9  1.22  5.26  4.06 999 1025.8   1.5   2.3 999.0 99.0 99.00
2009 05 19 15 50  40  4.8  5.8  0.97  5.00  3.85 999 1026.6   1.8   2.3 999.0 99.0 99.00
2009 05 19 16 50  54  3.8  4.3  0.76  4.76  3.81 999 1026.8   1.8   2.4 999.0 99.0 99.00
2009 05 19 17 50  47  2.1  2.7  0.72  4.55  3.73 999 1027.1   1.9   2.4 999.0 99.0 99.00
2009 05 19 18 50  63  1.4  2.0  0.60  4.35  3.58 999 1027.0   1.9   2.4 999.0 99.0 99.00
2009 05 19 19 50  35  1.0  1.7  0.53  4.00  3.48 999 1026.6   2.0   2.4 999.0 99.0 99.00
2009 05 19 20 50 111  0.7  1.1  0.54  4.00  3.54 999 1026.5   2.0   2.4 999.0 99.0 99.00
2009 05 19 21 50 201  0.5  1.1  0.41  4.35  3.48 999 1026.4   2.0   2.4 999.0 99.0 99.00
2009 05 19 22 50 102  2.3  3.0  0.39  4.00  3.34 999 1024.4   1.9   2.4 999.0 99.0 99.00
2009 05 19 23 50 104  1.1  1.8  0.36  3.23  3.27 999 1024.8   2.0   2.4 999.0 99.0 99.00
2009 05 20 00 50 145  2.1  2.7  0.31  3.23  3.23 999 1024.2   1.9   2.3 999.0 99.0 99.00
2009 05 20 01 50 104  3.2  3.8  0.28  3.85  3.13 999 1022.9   1.9   2.3 999.0 99.0 99.00
2009 05 20 02 50  37  7.2  8.4  0.23 99.00  3.00 999 1023.2   2.1   2.3 999.0 99.0 99.00
2009 05 20 03 50  84  6.4  7.7  0.34  2.47  2.62 999 1021.2   2.2   2.3 999.0 99.0 99.00
2009 05 20 04 50 112  6.9  8.3  0.40  2.74  2.75 999 1019.0   2.7   2.3 999.0 99.0 99.00
2009 05 20 05 50  96  8.3  9.7  0.50  3.03  2.76 999 1018.1   3.1   2.3 999.0 99.0 99.00
2009 05 20 06 50  63  8.7 10.4  0.74  3.13  3.05 999 1018.0   3.5   2.3 999.0 99.0 99.00
2009 05 20 07 50  86  8.5 10.1 99.00 99.00 99.00 999 1017.0   4.1   2.3 999.0 99.0 99.00
2009 05 20 08 50 106 10.3 12.2  1.24  4.00  3.71 999 1015.0   4.5   2.3 999.0 99.0 99.00
2009 05 20 09 50 108 11.0 13.7 99.00 99.00 99.00 999 1014.2   4.1   2.3 999.0 99.0 99.00
2009 05 20 10 50 118  9.2 11.0  1.54  5.00  4.11 999 1013.4   4.3   2.3 999.0 99.0 99.00
2009 05 20 11 50 131  7.7  8.6  1.39  5.00  4.14 999 1013.2   4.8   2.3 999.0 99.0 99.00
2009 05 20 12 50 141  7.4  8.4  1.17  5.26  3.96 999 1012.7   5.3   2.3 999.0 99.0 99.00
2009 05 20 13 50 163  7.7  8.6  1.17  5.26  3.99 999 1012.3   5.5   2.4 999.0 99.0 99.00
2009 05 20 14 50 171  7.7  9.1  1.16  5.00  4.04 999 1011.7   6.4   2.4 999.0 99.0 99.00
2009 05 20 15 50 166  6.6  7.6  1.11  5.56  3.93 999 1011.3   6.8   2.4 999.0 99.0 99.00
2009 05 20 16 50 169  7.4  8.6  1.08  4.35  3.90 999 1010.3   7.7   2.4 999.0 99.0 99.00
2009 05 20 17 50 162  8.1  9.6  1.13  5.00  3.97 999 1008.9   7.9   2.4 999.0 99.0 99.00
2009 05 20 18 50 161  4.8  5.5  1.02  4.76  3.88 999 1008.2   6.8   2.4 999.0 99.0 99.00
2009 05 20 19 50 172  6.7  7.6  0.96  4.35  3.68 999 1007.3   8.0   2.4 999.0 99.0 99.00
2009 05 20 20 50 171  8.4  9.3  1.06  4.35  3.68 999 1006.3   9.1   2.4 999.0 99.0 99.00
2009 05 20 21 50 180 11.0 12.3  1.24  4.35  3.82 999 1005.1  10.7   2.4 999.0 99.0 99.00
2009 05 20 22 50 183  9.4 10.6  1.27  4.35  3.90 999 1004.8   9.8   2.4 999.0 99.0 99.00
2009 05 20 23 50 194  8.5 10.3  1.46  4.55  4.06 999 1005.2   8.9   2.4 999.0 99.0 99.00
2009 05 21 00 50 194 10.8 14.9  1.54  5.26  4.23 999 1005.2  10.7   2.4 999.0 99.0 99.00
2009 05 21 01 50 198  8.6  9.8  1.50  5.56  4.28 999 1005.7   8.6   2.4 999.0 99.0 99.00
2009 05 21 02 50 192  9.5 10.9  1.60  5.88  4.44 999 1005.8   7.5   2.4 999.0 99.0 99.00
2009 05 21 03 50 191  9.2  9.9  1.80  5.88  4.50 999 1005.6   7.9   2.4 999.0 99.0 99.00
2009 05 21 04 50 192 10.2 11.5  1.65  6.25  4.39 999 1005.8   9.4   2.4 999.0 99.0 99.00
2009 05 21 05 50 242  9.6 12.3  1.61  5.88  4.34 999 1007.9  12.1   2.4 999.0 99.0 99.00
2009 05 21 06 50 221  4.0  5.2  1.35  5.88  4.32 999 1008.7   6.8   2.4 999.0 99.0 99.00
2009 05 21 07 50 195  4.2  5.1  1.29  5.26  4.32 999 1008.4   5.8   2.4 999.0 99.0 99.00
2009 05 21 08 50 199  4.4  5.0  1.00  5.26  4.12 999 1007.6   5.8   2.4 999.0 99.0 99.00
2009 05 21 09 50 189  5.0  5.7  0.90  4.76  4.04 999 1007.2   6.3   2.4 999.0 99.0 99.00
2009 05 21 10 50 194  5.5  6.3  0.77  4.76  3.85 999 1007.6   6.5   2.4 999.0 99.0 99.00
2009 05 21 11 50 323  4.9  5.7  0.62  4.55  3.78 999 1009.9   5.1   2.4 999.0 99.0 99.00
2009 05 21 12 50 322  5.1  6.0  0.58  4.17  3.54 999 1011.4   4.6   2.4 999.0 99.0 99.00
2009 05 21 13 50 320  6.8  8.0  0.64  4.76  3.48 999 1012.7   4.7   2.4 999.0 99.0 99.00
2009 05 21 14 50 321  3.1  4.3  0.65  4.55  3.27 999 1013.2   4.7   2.4 999.0 99.0 99.00
2009 05 21 15 50 299  8.2  9.8  0.70  3.03  3.37 999 1015.6   4.9   2.4 999.0 99.0 99.00
2009 05 21 16 50 289  4.7  5.4  0.92  4.35  3.78 999 1016.5   4.5   2.4 999.0 99.0 99.00
2009 05 21 17 50 268  5.9  6.8  0.85  4.76  3.67 999 1017.6   4.1   2.5 999.0 99.0 99.00
2009 05 21 18 50 269  5.2  5.9  0.74  4.17  3.62 999 1018.1   4.2   2.5 999.0 99.0 99.00
2009 05 21 19 50 272  5.2  5.8  0.65  4.17  3.51 999 1019.0   4.4   2.5 999.0 99.0 99.00
2009 05 21 20 50 236  4.1  4.6  0.58  4.17  3.43 999 1019.4   4.4   2.5 999.0 99.0 99.00
2009 05 21 21 50 268  6.1  7.1  0.54  3.85  3.34 999 1019.5   5.2   2.5 999.0 99.0 99.00
2009 05 21 22 50 277  6.9  7.7  0.55  3.57  3.00 999 1019.7   6.0   2.5 999.0 99.0 99.00
2009 05 21 23 50 278  5.5  6.1  0.61  3.45  3.20 999 1020.3   6.2   2.5 999.0 99.0 99.00
2009 05 22 00 50 252  6.1  7.1  0.68  4.00  3.25 999 1020.5   5.4   2.6 999.0 99.0 99.00
2009 05 22 01 50 248  4.3  4.7  0.55  4.00  3.41 999 1021.0   4.9   2.6 999.0 99.0 99.00
2009 05 22 02 50 290  3.6  3.9  0.48  3.85  3.26 999 1022.1   4.9   2.6 999.0 99.0 99.00
2009 05 22 03 50 322  4.5  5.3  0.47  3.85  3.34 999 1022.5   4.9   2.6 999.0 99.0 99.00
